observations,subject_ids,AUDITORY,COGNITIVE,EMOTION,GUSTATORY,MEDIAL_WALL,MOTOR,OLFACTORY,SOMATOSENSORY,VISION,VISION_V1
0,0,-0.46034039602059834,-0.49077151485042164,-0.6366680164146155,-0.114441253026706,0.11315652877007429,-0.30546096804980144,0.6260125834745374,-0.323496939145773,-0.7130023169031904,-1.237625534895625
1,1,0.9457787832763856,-0.3946613476744571,0.11492177487066818,0.7183320447817533,0.8263332165392386,0.520423732591401,-1.1452070673248596,0.6155877157188729,0.33792174747835424,0.06962285061283346
2,2,0.6753128111387547,-0.059333862882806725,-0.3709328889629543,-0.3610869372157052,-0.45343317443544773,0.32821920656772846,1.4417239659525818,0.9942381776737003,0.3939483879177933,0.7636683776244361
3,3,-0.5433241326114207,-0.6697821995669073,0.37313694931701785,-1.0834185363573794,-0.06261797553302223,-0.16268644765922644,-0.8464737719263835,-0.8284461856125378,-0.5832320764909382,-0.5840125341542465
4,4,0.4558531180503099,0.4358749843125213,2.0115176795371967,0.042472255071420134,1.5614640769844121,1.0736032271750269,0.5805765619210588,0.8442534562556562,0.6223544449557034,-0.36073673237150206
5,5,-2.1674159549115775,-1.600811934917476,-0.6701311402144499,-1.140873807781322,-1.273307410946718,-1.802906537743871,-1.140428943536223,-2.1026638136530242,-1.7979772042509172,-1.634140788902155
6,6,-0.253658901908408,-0.633430766699539,-0.43156060442748473,-0.14305442726117168,-0.8849067639761987,0.09838294167100775,-0.24078989008096238,-0.6164850534682819,-0.25599313717658456,-0.13576032094109713
7,7,2.4102798707072846,1.61839687269514,0.22644514025171722,0.9019938021031796,0.5101882466252832,-1.038742191930568,-0.5224387266854953,1.5370449178354293,1.297398009839928,-0.5903853837340609
8,8,0.578901105992742,0.5960198092106569,-0.37954757699966524,1.1605046299746782,1.0296249408558487,0.8046797537155491,-0.14175071045171767,1.2437907717908026,0.8653410980273947,0.4630468919163982
9,9,0.5085722507064607,-0.44972626136886074,-0.430851509786077,1.7389173483335019,1.4507258895564072,0.028334844204422303,-0.004488946125111014,0.2464596389711639,-0.38237307821814737,-1.5386273764506222
10,10,-1.181606609776234,-1.1881513262879073,-1.2271049104009573,-1.1836099157593838,-0.939719483018261,-1.1071017804041101,-0.17426725614857422,-1.2033074574349532,-1.1718688819961631,-1.2309749070582565
11,11,0.4090251199095665,0.9219574592983691,0.4433260264727792,1.078445505554054,-0.030210746635585654,0.3939866487167536,1.4475580085750526,0.18163026059688758,1.0969338267299338,0.3209650897899608
12,12,-1.1574808122401081,-1.305369933801346,1.1033461559227404,-1.5207010318509853,0.41243787488389366,-1.829319564445061,-0.9969104787947981,-1.3544075206995434,-1.6576443120509383,-1.3385013083312978
13,13,1.1755207184697776,0.8289699436706283,0.33913071159805497,0.6609948749298414,-0.5705632125337365,0.2606445829210762,0.5284139658166014,0.9404235762736812,-0.026223796793716777,-0.30522307255046927
14,14,0.2993788979986551,1.3338583557267303,1.1911477913106836,-0.37207114576894484,1.8570101707929096,-0.28164083652686933,-0.4927869419645355,-0.06679681904345248,0.24459714211904127,-0.41463501514219203
15,15,-0.758000387616681,-0.3082353427382086,-0.47105156608796195,0.8157927094999792,-0.4605965575212125,0.3656884252919923,0.6663707259782241,0.5083154176416641,0.022320540825011254,0.021377728065960777
16,16,-1.6787537639495704,-1.458552580601003,0.02680468051874126,-1.6679821608126215,0.9800737490903346,-1.3070466636383375,-2.170389175330132,-1.4681152064228125,-2.056121213313637,-1.3381994667479673
17,17,1.73388401272604,1.3067385590888005,-0.15172850910001062,0.7340122156893099,2.000804720185407,1.2476248562503207,1.2001180662007698,2.056835421936897,1.6522042228134914,0.5961090722993094
18,18,0.04842014947596267,-0.8578001459959694,-0.8467172121393134,-0.503686183176195,0.2452114010454545,-0.874011935755358,-1.6698866160455281,-0.9137062386229118,-0.12030078606642146,-0.002812788509489511
19,19,-0.3321882638456223,-0.5367308174905099,-0.8454282367792894,-0.3652591672543118,1.4200124622006682,-1.1425342306916095,0.5311584179912455,-1.9081419486011388,-0.7240104182295735,0.15687466093288527
20,20,-1.1085552220388595,-0.6361780609018026,2.0755175302236877,-1.092090734140191,0.4316683154895382,-1.3638501678472381,-1.1151469206681521,-1.3787924433145307,-1.7542556560217857,-1.7405680999291575
21,21,-1.1314993951373342,-0.09259815190006422,0.3251201528967786,-0.8733625235759265,-0.6146594211430061,0.3001847771971352,-1.4169369783868384,-0.4681111750109694,-0.22589122395723346,-0.5514049834090837
22,22,0.013024073158372288,-0.3852080143755906,-0.2760398062446596,-1.0340341615692452,0.39404377607508567,-0.2783976852841978,-0.9770247712783201,0.6549909833780138,0.1757342597063184,0.11316786978039108
