statistic,CG_RSc,CG_RSr,CG_Rsi,CG_dc,CG_dr,CG_idc,CG_idr,CG_ir,CG_ivc,CG_ivr,CG_vc,CG_vr,FPOc,FPOci,FPOr,FPOri,FP_d,FP_m,FP_v,IFG_cd,IFG_cv,IFG_iv,IFG_rd,IFG_rv,INS_c,INS_ci,INS_dr,INS_ri,INS_v,INS_vr,IPL_gc,IPL_gci,IPL_gr,IPL_gri,IPL_sc,IPL_sci,IPL_sr,IPL_sri,ITG_gdc,ITG_gr,ITG_gvc,M1_d,M1_i,M1_m,M1_v,OrG_ci,OrG_cl,OrG_cm,OrG_ri,OrG_rl,OrG_rm,PHG_cl,PHG_cm,PHG_li,PHG_mi,PHG_r,PM_cd,PM_cm,PM_cv,PM_i,PM_rd,PM_rm,PM_rv,PoCG_d,PoCG_dm,PoCG_i,PoCG_v,PrCu_dc,PrCu_di,PrCu_dr,PrCu_vc,PrCu_vi,PrCu_vr,PrL_STS,PrL_d,PrL_i,PrL_v,SFG_c,SFG_ci,SFG_cm,SFG_r,SFG_ri,SFG_rm,SFL_i,SFL_r,SPL_cd,SPL_cv,SPL_iv,SPL_m,SPL_rd,SPL_rv,STG_gc,STG_gci,STG_gr,STG_gri,STSL_cEx,STSL_cIn,STSL_r,STSU_c,STSU_cEx,STSU_ci,STSU_r,STSU_rEx,STSU_ri,TP_cEx,TP_cIn,TP_dr,TP_lr,TP_mr,TP_vr,V1_cm,V1_dl,V1_mdi,V1_mvi,V1_rm,V1_vl,V2_d,V2_dm,V2_l,V2_v,V2_vm,VMO_i,VMO_l,VMO_m
EXPV,0.2082558377000624,0.39633044177841603,0.27755918664278034,0.25788149693633733,0.166049742641741,0.23378879497285188,0.21119307418786337,0.2666576920550586,0.3452655210819038,0.17371063071445092,0.22964407862827751,0.31733047146209126,0.37023097043647424,0.37289708450835857,0.27879577772843667,0.3492766199838795,0.30212855504768943,0.5583937221591759,0.31398291395116784,0.30822749647525405,0.2970990750511572,0.3473020799815806,0.31153217940589095,0.4128682494161361,0.3323328248710038,0.27008721198659247,0.17886943647500653,0.23941474261766704,0.3021169780976086,0.3097827587452331,0.32868988654834075,0.23298422590058854,0.29967871583733674,0.3318977909308418,0.32305195582748136,0.3560297456774132,0.22569199230713088,0.31536491567856995,0.4571573238934179,0.3198410138983804,0.38433216900674705,0.3478060641172924,0.32202644427917637,0.25927823747691237,0.14216662450429096,0.29936443020563397,0.20964688284894062,0.2747422202268931,0.3451766645079527,0.38282151856710445,0.3630505743344635,0.18529001668305223,0.13182342380337653,0.18230576969571988,0.20154135262385742,0.26703771353181327,0.35489476706961864,0.31901479206461525,0.3950889210894988,0.31237676397444336,0.40252703743066154,0.31277356085594166,0.33494571299281506,0.383211787963022,0.34222936125500725,0.4113980083824442,0.3862955929413979,0.33218105022416156,0.35768138020293483,0.2955602540057082,0.15411375894306434,0.3046632853668032,0.28138248645862407,0.3912364000549351,0.3431972013508896,0.3178088668251309,0.4082746908546194,0.23858261839644102,0.3563986733916177,0.27518513322323057,0.37199165154708513,0.38364596547576835,0.3140479497632904,0.28112374806087703,0.2100920343888607,0.33512176722031084,0.3577690537727305,0.3677078208704224,0.2938329531426357,0.3259846388752595,0.2818202042661805,0.3085272634515358,0.24209875219528665,0.2597547753297763,0.32870196558573483,0.2694499967782592,0.33663526936910604,0.18861549515190834,0.3337905725957361,0.16058523227295973,0.31425760010769077,0.3170954465853991,0.2268874896010259,0.3771229459385075,0.09113446526093272,0.11640314681892938,0.11349469893894149,0.24330343282035705,0.1618385276586517,0.17782937587643988,0.22722560821593019,0.2641534108655298,0.3268082168225428,0.2769657699844583,0.3595524584818691,0.19264876775381745,0.26355213573378233,0.41057871342883545,0.3702673599030851,0.3121043526161168,0.33648661612562947,0.24970113967705687,0.2694527004892675,0.2892135075908395
MACE,0.020521945432977452,0.0056465005931198384,0.02633451957295372,0.008730723606168469,0.02004744958481611,0.006476868327402151,0.0056465005931198384,0.004270462633451948,0.012645314353499424,0.019051008303677366,0.013831553973902743,0.011103202846975097,0.006358244365361818,0.01086595492289444,0.011696322657176765,0.010272835112692775,0.01027283511269278,0.00766310794780548,0.008303677342823272,0.009323843416370135,0.017793594306049834,0.011221826809015437,0.0075444839857651295,0.007069988137603804,0.012455516014234886,0.013285883748517194,0.00967971530249113,0.011150652431791221,0.0075444839857651425,0.02118623962040333,0.01134045077105576,0.00932384341637012,0.012526690391459084,0.010984578884934777,0.00659549228944248,0.00604982206405692,0.010035587188612107,0.004223013048635832,0.007663107947805475,0.005646500593119823,0.011933570581257427,0.008137603795966808,0.006002372479240825,0.008493475682087803,0.011862396204033197,0.011459074733096104,0.0063582443653618145,0.004578884934756835,0.004460260972716508,0.007663107947805471,0.010154211150652449,0.01525504151838673,0.01952550415183868,0.00956109134045079,0.0029181494661921813,0.017390272835112693,0.012763938315539736,0.008967971530249138,0.00991696322657178,0.013594306049822088,0.008612099644128134,0.004982206405693955,0.009679715302491105,0.014472123368920514,0.004104389086595503,0.0075444839857651295,0.010747330960854121,0.006951364175563489,0.013475682087781746,0.003985765124555195,0.012170818505338096,0.008612099644128122,0.022609727164887315,0.005172004744958494,0.010628706998813775,0.009679715302491117,0.006168446026097278,0.006642941874258594,0.00944246737841045,0.008493475682087805,0.008612099644128146,0.008374851720047474,0.011459074733096096,0.011933570581257415,0.012455516014234882,0.009015421115065243,0.01252669039145908,0.009205219454329797,0.009205219454329795,0.008778173190984548,0.0120996441281139,0.0035112692763938622,0.007425860023724827,0.009561091340450785,0.010557532621589542,0.0064056939501779125,0.009442467378410457,0.01264531435349941,0.00884934756820881,0.020711743772242015,0.00837485172004746,0.010913404507710554,0.012170818505338086,0.008493475682087807,0.010272835112692797,0.024436536180308416,0.009561091340450797,0.007900355871886141,0.0050533807829181866,0.01174377224199288,0.0133570581257414,0.011506524317912232,0.009679715302491116,0.010272835112692797,0.015373665480427057,0.012882562277580079,0.00813760379596681,0.004816132858837507,0.009323843416370136,0.018339264531435362,0.00695136417556348,0.00837485172004748,0.005646500593119839,0.013119810201660753
MAPE,0.20714260918967167,0.2530740405497143,0.1448352141205078,0.1437204113421905,0.31591496765834065,0.12304853984649944,0.2928711419136186,0.39911928830736404,0.13102651237086357,6.68897903197503,0.13815082323674374,0.24477720490819338,0.10835784952383026,0.10197095566370651,0.09223812237343672,0.08719073867180305,0.13001947779421574,0.1485407499854604,0.13513973785158506,0.13814974773122388,0.10822874625339464,0.09892241802010741,0.11104327811649715,0.09691744152476119,0.1283963606647531,0.11978489466401139,0.1450400903368197,0.1293693438981452,0.14338512119145644,0.149442296511995,0.1226259591873836,0.13892340382796714,0.11586511021991444,0.12043153037931566,0.11464811144194069,0.11481484641379493,0.14288139835321464,0.10534871970176464,0.08335729377691677,0.09740082973058863,0.11215981497826799,0.09254174574512695,0.10610327358325383,0.11709471899467348,0.13214090352080682,0.11185726085076651,0.12020237836141816,0.1848011935438715,0.13172971263748076,0.1276238973654893,0.1504205288677474,0.1491979457341319,0.13941502113072796,0.18211017436639912,0.140723691236809,0.1332315735115142,0.0948458408188564,0.09648770318263235,0.09838613436875904,0.13605640854296716,0.09387988025437705,0.11029634792164505,0.09604716959003794,0.10211278910981347,0.09726492728055038,0.08884086037858685,0.08429096676540768,0.12596560510623803,0.1223969827152958,0.17486189045387104,0.13887889811545595,0.14457560201531228,0.10896833353166119,0.09500583612632509,0.09412893775079448,0.1002741415130414,0.09184103942175185,0.1573235671776404,0.11090390921941534,0.21870490519402253,0.1484140498768084,0.1099686215099581,0.19472921215413277,0.1039526007009959,0.10843484896973751,0.10385898774243656,0.09546767018831549,0.10192727121252175,0.12423563751755289,0.10673104011380272,0.11281121944125987,0.10865564995760991,0.11795782249446495,0.11387034917039468,0.0964356154050796,0.10500003928342926,0.10096386329827459,0.10855686235272498,0.1226051421968171,0.13759493926782704,0.11958921075291498,0.11683569622174578,0.16840903296385568,0.09984454799492003,0.1685202045644397,0.3058416517304157,0.15919348094928865,0.12249273020583669,0.18658026745806205,0.14752754570811744,0.11167780186950522,0.12416764255524432,0.09498131529827902,0.09106971800012326,0.10247086397289425,0.10576779932358668,0.11400727186893594,0.08879074677564058,0.10623848315903407,0.11477175688461004,0.09866892308573355,0.1099077013710924,0.11288501927329078,0.1071742518192436
MSLL,-2.4293449604874153,-2.207861654932274,-2.3845265156793753,-3.10828250607422,-2.7112137272279346,-3.0372485056556338,-2.845215917431393,-3.295243669472576,-3.2057762595807513,-3.400759197638809,-2.3400420629772105,-3.098462469610928,-2.92743917521984,-3.7541269313025536,-3.582521505156172,-3.7217002712132246,-3.463893545870271,-3.582704387371707,-2.9713161316303793,-3.1988824165760645,-3.10299768875603,-3.3817884147466524,-3.3803694037248944,-3.622209374064856,-2.899163448988488,-2.54521894479885,-2.61793262502123,-2.5148830717238297,-2.670466631357931,-2.7646428958389895,-2.603062213233782,-2.5144311473753556,-2.716384106642729,-2.5891899099713096,-2.8699971573370577,-3.005703934725795,-2.768675822585087,-3.020539048788608,-4.4269195670339245,-4.236666962572509,-4.1950930126307515,-4.183067424694183,-3.9859016256850532,-3.2450414230524176,-2.185458815964611,-3.5331648497284185,-3.516658700636354,-3.624090387286073,-3.780374717973378,-3.767238582958141,-3.707948796761922,-2.6572539156222956,-2.38415748168446,-3.030740046199696,-3.1736293729653826,-3.6561283893588428,-3.714921746846695,-3.5547548138226284,-3.76893149134314,-3.981312093119085,-3.921294172966556,-3.2869407745634716,-3.4254184566207186,-3.7372310585870823,-3.8747262102481663,-3.8157968634078903,-3.848857781098995,-3.012697617709872,-3.226156253625649,-3.13907061369156,-2.579011097700431,-2.9962787037085032,-2.7590407644046993,-4.2518362754696355,-4.046927137599698,-4.207780090175807,-3.770401470149365,-2.8842178507659413,-3.5628298100019506,-3.1063052271091918,-3.186632500960661,-3.7974460806604498,-3.286594767127097,-3.6476071795917626,-3.322404060709307,-3.6054943899047895,-3.2758625609434615,-3.4250363819256013,-2.3236415532988595,-3.540552894452289,-3.668652715565651,-3.718028768556115,-2.5515153065331173,-3.4101664973683263,-3.6621970435798055,-3.2456633761401115,-3.2089193516142998,-3.4719421664425374,-3.2637688830470606,-2.242871343685021,-3.190095801436465,-3.461615887735893,-2.2778277483079945,-3.5913411725977626,-2.073382876790207,-1.75984002810251,-2.232168246600387,-2.696272876027497,-1.6688445152059768,-2.6923519558838596,-3.796169200481834,-4.29727897982464,-3.823990157754552,-3.9240682466138113,-2.7150017707082714,-4.277757395500322,-4.072654472176884,-3.9051133892226906,-4.05206825779743,-4.53478904327926,-4.019814439688475,-3.736907005616584,-3.21828366155456,-3.917733003988338
NLL,1.2564133392985302,1.1575967081364122,1.1237043388093682,1.2798750256771187,1.2083276418102424,1.3045476148896629,1.1994499078446421,1.2318025696074641,1.1903049127958432,1.2092442291903713,1.303628571197508,1.1899281661340733,1.1790019450377285,1.1837963134034817,1.2288918293756266,1.2158774844427283,1.2169166845054895,1.027259529066325,1.2491914532567712,1.250104433403526,1.2337360256438075,1.1583894881474286,1.2566019782940876,1.164741957406991,1.2092561337333336,1.2437397420475265,1.3295289156774677,1.2981706016021268,1.2505683781795955,1.0952854151714857,1.193868188110154,1.2915618265513922,1.2305208415824669,1.200221451370914,1.2358531836710969,1.2121864387960262,1.3018881962935243,1.2378289202568842,1.0930372615893142,1.2184235768308092,1.1978907040607467,1.1686319851203375,1.1742564177675028,1.2889307199410311,1.3016052862226657,1.2496097156758534,1.294241254115728,1.2568434829248694,1.227706647079311,1.1883310049630238,1.164626838810522,1.311915591795779,1.2691373693933579,1.3437513467014068,1.3045383317902401,1.2405726359690818,1.2028874260586813,1.2412750035177678,1.0917038619297785,1.1948310886173503,1.1520087864918298,1.230970072648051,1.2011566287058926,1.1228728966502288,1.217851076302409,1.131724348868508,1.1659029794400564,1.2231554499872603,1.1840524286470175,1.2719459363497376,1.3562640321037933,1.2514351075520977,1.2940440445565995,1.1821771040069806,1.212614677039882,1.2376524112708376,1.1608321099107397,1.2794932292424108,1.1995981283411519,1.2310409709323846,1.19915763030531,1.1734043357228678,1.1962056726029697,1.257924883759799,1.2499824568131177,1.2152630199651497,1.1952283265977357,1.1767477539202313,1.219558576465636,1.19738888232341,1.2523886326755012,1.2309280971330445,1.2797094792890118,1.209609587608963,1.1767995295587443,1.274961743507906,1.223160833961796,1.3023223359531702,1.2292325897958478,1.3276596669064396,1.2481238147816482,1.2446356639546785,1.3205900292463466,1.2053711796812896,1.3392221514900162,1.3056464503061866,1.3750109651756746,1.2073451811742506,1.3336319182800274,1.257212885829958,1.2756100100771834,1.252152795334855,1.1966715887486297,1.250324495094901,1.2000072731467977,1.3222576801368975,1.263478697446582,1.1724664318163647,1.2003205594674209,1.2580555711895889,1.2129295369865212,1.2830043637051398,1.261683978470512,1.2676014237668805
R2,0.20690681803671573,0.3962209491971478,0.2748437416090357,0.25788139271563637,0.1659003659589111,0.23370410050185575,0.2105327179555211,0.2660567750666871,0.34355495724601126,0.16882758829325828,0.22962584376897477,0.31591803127015905,0.36993766014349216,0.3727619379265309,0.2784830668033852,0.3492529598372115,0.3018542694130566,0.5583756543703926,0.3139479981064188,0.30822681625059334,0.29691436270110316,0.3472104134918328,0.3115210727137263,0.41285786407470626,0.33205357937131263,0.26980697399653186,0.17866775400945079,0.23933817703603422,0.30211653278729367,0.309190194940565,0.3281579648679682,0.23245068002033165,0.2994518473232589,0.3315132863856355,0.32298963421925153,0.35602146347228447,0.22563547503087034,0.3153071473109287,0.45658864282378175,0.319700830364823,0.3843255320860359,0.34774469895613624,0.32198624461430103,0.2592769731690956,0.14194555222202765,0.29935935063602326,0.2094572618249878,0.2747005342449794,0.34516020550232984,0.38236167894623696,0.3627221465268906,0.1852899513319668,0.13077711229720557,0.1822472356796737,0.20151212368537974,0.26390702125480836,0.3548853422703261,0.31900532207351906,0.39464789616151863,0.31225804943008184,0.4024391529423257,0.3127063389355269,0.334698417125634,0.38199508969510787,0.3421033397291747,0.4113077136391281,0.38628160150007507,0.3321436618981204,0.3572992550394044,0.2955529147333449,0.1541136578460216,0.30465773811965036,0.2789394174291602,0.391228949027847,0.34317083821135397,0.3177454384268138,0.40825001966620145,0.2385647223902997,0.3563546146126878,0.27505589496574756,0.37183452215540114,0.3832813178197023,0.3134648808677347,0.28109525022891924,0.20917182143865298,0.33498249745766207,0.35773739620954426,0.3676519387334648,0.29369020846544625,0.32552295819556576,0.2817873921670474,0.30844615569295797,0.24208959018501885,0.25917400177130323,0.32831604684765847,0.269423113889368,0.33661933925030585,0.18838022645278574,0.33378736360858763,0.1605852322711404,0.3142325646175107,0.3170362212447474,0.22687462872489994,0.3770882852767089,0.09030569577949765,0.11488848999663659,0.11347435960557462,0.24329308063726351,0.16176902386426595,0.17694632958303347,0.22712700437105282,0.264153351419261,0.326683021711872,0.27694632610276626,0.35935953895363126,0.1926353660602479,0.2633738472832685,0.41057790279006134,0.37025174123148863,0.31210247048125106,0.3363613418571967,0.2496732406399732,0.2694453923372766,0.28918098567282013
RMSE,8.592695546287247,5.442542651879684,6.8799285176608596,16.77845962071466,11.132865913241856,16.277180234611965,12.274560251547019,19.171904577067323,15.905810592847008,22.167026197321416,8.119695215926045,14.57945486912668,11.664316747419575,26.72956212098218,25.261338022271318,27.21646390244436,21.806497802183742,16.15739041309603,13.64220268943216,17.215321008757428,15.512666633565509,18.31992299558848,20.726178535793263,22.237245845189314,12.03365600181056,9.141248498403105,11.360122810949601,9.557554965865677,10.198543388516951,9.545257251813235,8.83857665413102,9.533178332618558,10.485782871847704,8.7504353144731,12.083941958973295,13.182720241755378,12.475531036527785,14.154561931059348,44.5260296634672,46.69049893698972,41.742789313670734,41.22732492158547,34.706453820203876,19.394108929599387,7.327113954239125,24.19040235611568,26.42851767280957,27.15089498809469,29.29627869439339,26.996438173101353,25.238291329672787,11.562527433233534,8.708316323726617,17.373659607981555,19.043225552637885,27.78685516034401,26.567988007074575,24.167068246745718,24.30602640621387,35.5177956539343,29.871798583148927,18.38390405370299,20.163602760559545,24.54568276507623,31.953606300869936,26.144970678323393,28.551591593516775,13.668220119324276,15.96233868318385,16.725039818524326,11.389039650175661,14.113047615562618,11.82989989533362,43.24658773680324,37.72932412758249,46.30813981456954,25.78929581498363,13.578633552715296,22.718639955900805,15.761611047555366,15.400127280078944,27.391718723748838,17.73983999469773,27.70409751932797,20.824094519428275,24.479790929234703,16.95857057978255,19.17654560752256,7.031576450182158,22.693860445223972,28.12356940827592,28.377914949045053,9.715195498829713,21.13314795814958,25.05502387926754,19.00545770315072,16.57571214348219,25.815221933186788,17.65448302483706,7.877946786790614,16.956864225543494,22.123851762175967,7.774290629543442,23.129262228502604,7.0030317498117025,4.8818640493209235,8.398205593565699,10.436297702892599,4.460706252016383,11.39596533603583,33.92052895868217,53.363472270194585,30.08280300322897,36.35451108271914,9.71262969810881,58.796751422969784,43.135971342499516,29.794831195628028,36.6800393326064,65.81504011357104,36.921598679782235,31.73276019944376,18.2479630196215,36.442190325898444
Rho,0.3418536382961977,0.5540389421641372,0.4621793008589334,0.41392998218346333,0.4529262071753711,0.4512850655749479,0.5119796120722346,0.47172491578137227,0.4443372179293557,0.40514670322905716,0.4192940804716155,0.4439119819667363,0.509956010494786,0.5449806990541478,0.49002370321647165,0.5004636777646579,0.4403558363097718,0.5944423478518851,0.4528905922363001,0.47102497606486143,0.4944986662273083,0.5458895109737871,0.43179137490002883,0.5034487224498273,0.5396584690619709,0.4625722770581254,0.323095291952417,0.42175122711861746,0.4533474670044666,0.45951076441463024,0.45024131875311174,0.36234666052498643,0.4799537294259058,0.46406090339078365,0.4818073387758935,0.4582435596435527,0.4038465376130745,0.43957018437487816,0.5551259105783994,0.4254617008397395,0.5494480302923264,0.514730595698324,0.529343837866561,0.4741049972593699,0.3732890500910453,0.5306379741818349,0.4248072112338879,0.5227475925975226,0.5091951367824068,0.5183755583630729,0.4449795788256419,0.38952123962320917,0.3416095417565359,0.37572488757742534,0.36325963887169355,0.4597804404127811,0.5397594748720188,0.47377671084967715,0.5468270572185653,0.462150148957374,0.5380117488560746,0.48888587802439254,0.4751358173870413,0.5286223348868839,0.4611700439944284,0.5359784322924339,0.4906280855275618,0.4784546970410275,0.4286392324523567,0.45701747830887135,0.2697408942124091,0.4344695862687253,0.4173800942746393,0.48574983040436026,0.4860523370465703,0.46150851611644833,0.5256274750610257,0.43028911754035276,0.5067555435023958,0.46389916389386104,0.4334113338243736,0.4793170573050393,0.45787234013780376,0.4569887439837323,0.41443784560596325,0.47571099464685723,0.5194792208562851,0.5178652511708505,0.5004407824466838,0.4851476715230996,0.4499575377504327,0.47380568554560853,0.42498924203186716,0.47170448426401995,0.47814206477918847,0.4258559389855916,0.48768957262161733,0.39572857496562674,0.47215336962552545,0.35261439768226455,0.4726616207283772,0.48671373731270284,0.40293558238720323,0.48187912951921763,0.2954675337869607,0.3532139325157083,0.2937866508821974,0.43086306289985776,0.35264537546813246,0.3896305582564936,0.4089519631659744,0.46317212237050936,0.4973361232459564,0.4308230511783762,0.4640007305690912,0.367094384292476,0.4053704083131653,0.48837314709334695,0.43263315341494313,0.40667835593355134,0.4700802587581105,0.4018444592369935,0.3927306303812664,0.4378829516750162
Rho_p,1.6083575700628907e-24,5.417601466088228e-69,7.736880070791383e-46,3.1457862865162455e-36,7.130715290175121e-44,1.5678804317814828e-43,1.644191010838809e-57,6.27667040402772e-48,4.201781179369712e-42,1.217668014496628e-34,3.1956315233783963e-37,5.125922548563959e-42,5.3549850833122e-57,2.2156732487457033e-66,3.9818306004743484e-52,1.2268263559372058e-54,2.673191401830776e-41,1.1155600038811373e-81,7.254018806933703e-44,8.980443443276825e-48,3.4219306293415695e-53,1.221985648329703e-66,1.3179223723557422e-39,2.262683190253545e-55,6.969691877130911e-65,6.3648596056970575e-46,6.18963942643678e-22,1.10554293489792e-37,5.821013053708115e-44,2.892931485682873e-45,2.582059572303667e-43,1.4884486497749273e-27,8.739891160627173e-50,3.031397807757185e-46,3.283621421959028e-50,5.389637311434537e-45,2.072846935851337e-34,3.8401513476024666e-41,2.6001294877128537e-69,2.1887447711657457e-38,1.1680593833883252e-67,3.260346879724885e-58,4.684879797398417e-62,1.8451317317631734e-48,2.8836151335850407e-29,2.0954736637664678e-62,2.9167718798049955e-38,2.6815765407473027e-60,8.33073176358485e-57,3.734779273834336e-59,3.110128223925226e-42,6.242087611062112e-32,1.7425368174160197e-24,1.1738581461612076e-29,1.0773147165017543e-27,2.5332912651437178e-45,6.531889842950339e-65,2.1858218075146256e-48,6.601214744954176e-67,7.849652400195422e-46,2.000811929879632e-64,7.388772989788305e-52,1.0825359585712902e-48,7.3256864986409585e-62,1.2758161406278395e-45,7.298571721692725e-64,2.864550588452348e-52,1.92056481325418e-49,5.3806316719185284e-39,9.815950953182394e-45,1.6084392993070116e-15,3.941949989465706e-40,7.261065545075479e-37,4.0120254455335393e-51,3.410490262419418e-51,1.0789958733931749e-45,4.6318208221876476e-61,2.5814282507152918e-39,3.41030441412701e-56,3.2864055908131385e-46,6.359069154331403e-40,1.2216182519092553e-49,6.464042981297327e-45,9.954552826375119e-45,2.5378549363441884e-36,8.033014367894146e-49,1.927876921143343e-59,5.066362716028259e-59,1.2427565879127995e-54,5.540917338488896e-51,2.956252721736396e-43,2.1533921188113965e-48,2.693057298385223e-38,6.342719994407219e-48,2.2621714601873498e-49,1.8405347004386466e-38,1.411798759749349e-51,5.447183152827363e-33,5.038754546722507e-48,4.3780800299290573e-26,3.881258347619062e-48,2.38960948292688e-51,3.0049326579252364e-34,3.1610712155192847e-50,1.911643248580108e-18,3.5668564552602276e-26,3.0331553341741222e-18,1.9974904196252084e-39,4.332014304885444e-26,5.982349882681073e-32,2.531845483652555e-35,4.7224852924600214e-46,7.083348200791537e-54,2.033555426925318e-39,3.123888126537026e-46,2.73958691629331e-28,1.1108962247380307e-34,9.755059220548329e-52,9.029074155525061e-40,6.486955147062669e-35,1.4544523407861575e-47,4.681010523558079e-34,1.7804640995546235e-32,8.333114087712058e-41
SMSE,0.7930931819632843,0.6037790508028522,0.7251562583909643,0.7421186072843636,0.8340996340410889,0.7662958994981443,0.7894672820444789,0.7339432249333128,0.6564450427539887,0.8311724117067417,0.7703741562310252,0.6840819687298408,0.6300623398565078,0.627238062073469,0.7215169331966148,0.6507470401627885,0.6981457305869434,0.44162434562960745,0.6860520018935811,0.6917731837494067,0.7030856372988968,0.6527895865081672,0.6884789272862736,0.5871421359252937,0.6679464206286874,0.7301930260034682,0.8213322459905491,0.7606618229639658,0.6978834672127062,0.690809805059435,0.6718420351320318,0.7675493199796684,0.700548152676741,0.6684867136143645,0.6770103657807484,0.6439785365277154,0.7743645249691297,0.6846928526890714,0.5434113571762182,0.6802991696351769,0.615674467913964,0.6522553010438639,0.6780137553856989,0.7407230268309044,0.8580544477779722,0.7006406493639769,0.7905427381750122,0.7252994657550206,0.65483979449767,0.617638321053763,0.6372778534731093,0.8147100486680332,0.8692228877027945,0.8177527643203264,0.7984878763146203,0.7360929787451916,0.6451146577296739,0.6809946779264809,0.6053521038384813,0.6877419505699182,0.5975608470576743,0.6872936610644732,0.665301582874366,0.6180049103048921,0.6578966602708254,0.588692286360872,0.6137183984999248,0.6678563381018797,0.6427007449605957,0.7044470852666551,0.8458863421539783,0.6953422618803496,0.7210605825708397,0.6087710509721529,0.656829161788646,0.6822545615731861,0.5917499803337986,0.7614352776097003,0.6436453853873122,0.7249441050342523,0.6281654778445989,0.6167186821802977,0.6865351191322654,0.7189047497710808,0.790828178561347,0.6650175025423378,0.6422626037904557,0.6323480612665353,0.7063097915345538,0.6744770418044341,0.7182126078329526,0.691553844307042,0.7579104098149811,0.7408259982286969,0.6716839531523415,0.730576886110632,0.663380660749694,0.8116197735472144,0.6662126363914124,0.8394147677288595,0.6857674353824892,0.6829637787552525,0.7731253712751,0.622911714723291,0.9096943042205022,0.8851115100033634,0.8865256403944254,0.7567069193627365,0.838230976135734,0.8230536704169666,0.7728729956289471,0.735846648580739,0.673316978288128,0.7230536738972337,0.6406404610463687,0.8073646339397521,0.7366261527167315,0.5894220972099387,0.6297482587685115,0.6878975295187489,0.6636386581428034,0.7503267593600268,0.7305546076627233,0.7108190143271799
