observations,subject_ids,CG_RSc,CG_RSr,CG_Rsi,CG_dc,CG_dr,CG_idc,CG_idr,CG_ir,CG_ivc,CG_ivr,CG_vc,CG_vr,FPOc,FPOci,FPOr,FPOri,FP_d,FP_m,FP_v,IFG_cd,IFG_cv,IFG_iv,IFG_rd,IFG_rv,INS_c,INS_ci,INS_dr,INS_ri,INS_v,INS_vr,IPL_gc,IPL_gci,IPL_gr,IPL_gri,IPL_sc,IPL_sci,IPL_sr,IPL_sri,ITG_gdc,ITG_gr,ITG_gvc,M1_d,M1_i,M1_m,M1_v,OrG_ci,OrG_cl,OrG_cm,OrG_ri,OrG_rl,OrG_rm,PHG_cl,PHG_cm,PHG_li,PHG_mi,PHG_r,PM_cd,PM_cm,PM_cv,PM_i,PM_rd,PM_rm,PM_rv,PoCG_d,PoCG_dm,PoCG_i,PoCG_v,PrCu_dc,PrCu_di,PrCu_dr,PrCu_vc,PrCu_vi,PrCu_vr,PrL_STS,PrL_d,PrL_i,PrL_v,SFG_c,SFG_ci,SFG_cm,SFG_r,SFG_ri,SFG_rm,SFL_i,SFL_r,SPL_cd,SPL_cv,SPL_iv,SPL_m,SPL_rd,SPL_rv,STG_gc,STG_gci,STG_gr,STG_gri,STSL_cEx,STSL_cIn,STSL_r,STSU_c,STSU_cEx,STSU_ci,STSU_r,STSU_rEx,STSU_ri,TP_cEx,TP_cIn,TP_dr,TP_lr,TP_mr,TP_vr,V1_cm,V1_dl,V1_mdi,V1_mvi,V1_rm,V1_vl,V2_d,V2_dm,V2_l,V2_v,V2_vm,VMO_i,VMO_l,VMO_m
0,0,-0.11343299697148725,-1.573168807071879,-0.9698160616700674,-0.02003946843512276,0.7400557946878173,0.11200136566676919,0.8337411084505336,0.0764226963061878,-1.3800483967807082,0.11415579322905058,0.06657782503329156,-0.34156493915303504,0.9204592117888774,0.910993862747832,-2.0043460054223257,-0.786543562485294,0.9749026552200024,0.02552605236672705,0.6055270855557816,0.6185174053243625,-0.10861579607242475,-1.1353761936940607,0.9542883798216323,1.3370874543875944,0.9491172406000858,-0.614365011035159,1.5928385171758175,0.7667891073059374,1.3053895804435376,-0.7550904359989065,-2.01340297161963,-0.3079722342612829,-1.2161587397690516,-0.20732712760256017,1.5976051267760754,-0.7718983024786594,-0.8778560629705534,-0.3020327602240915,-0.9523845053875019,-0.033842876584914916,-0.23797470710328644,-0.44807935889867284,-0.14971596295725667,-0.24710939002964283,0.3571485766122107,1.2062342098333099,-1.2175680574958183,-1.615336255275149,-0.1532687766811467,-0.3324852748422736,-0.986882504504092,0.40628613364740473,0.9397466302929083,0.39946056608067265,-0.8204043671685186,-0.13434649514581967,-1.4991005039186853,-0.6793652192441875,-0.9768318264555228,1.223956359061184,1.1796265444740066,-0.9717357501629227,0.4083497978726281,-0.30837860742713635,-1.3749789055887476,-0.2654661424094664,0.5108818602582612,1.0056804832224289,-0.2315776800795268,-0.14218220999738798,-0.13824482069961921,-1.4563979079523701,0.10271506153663591,-0.8019962213878021,-0.5377980349171343,-0.28506333836051956,-0.0572528136006736,-1.4761397495979525,0.32201741321927957,-0.4689259457744313,-0.5005287694927241,0.08384767265219796,0.13971036082166802,-1.1131157613089457,-0.7483452383006554,-0.5192854389794834,-0.18892255540799877,0.1338084318453305,0.20593454313397214,-0.04826654911072252,-0.27803406923202406,-0.13017774159088116,0.6546640757539226,0.22252156510721383,-0.8479637429241167,0.07546061442295476,1.6294355408125976,-1.1167248936877765,1.4118038076242374,-0.35501619831444203,1.3447814743565354,1.4911996226641924,0.8903010889704559,0.4359910478011567,-0.29610837964113834,-0.4015915213906149,-1.4700915721479146,-0.29272068644285026,-0.7719024479390569,0.627027813338093,-0.32967375078339706,1.279626488378087,0.8034468885154301,-1.220097432972527,0.337589713090619,-1.3409890475560582,-0.07274738883164487,-0.7920016010128387,-0.22720258145452815,-0.05947920473081285,-0.9386246286066959,0.5428843346711455,-0.3831341181716746,1.579392981793772
1,1,1.139657739654812,-0.4335574096652874,-0.4822823682731333,0.7552611906458397,0.25689168161701365,0.178840442632563,-0.803617412911406,0.19300612399360503,-0.6301985270564715,-0.44257635395378647,-0.4979372162179618,-0.4744378006269793,0.1311179295084566,-0.5603568135797897,-1.696603682964927,1.1493718978089285,1.3653288127545589,0.026978962885262768,-0.975131013957065,-0.732891191973729,0.9713233348751386,-1.0196702956325805,0.7293525914376842,2.39670437357787,-0.37232283340887035,-1.0052289560381307,0.7906589546176711,-1.7094801629649607,0.9152217400805174,-0.894860791825812,0.7929737197594234,-0.07170458180401988,-0.03420193803329272,0.44304049228937137,0.9989779641517256,-0.08013980771044506,-0.6589631403525411,0.06802407184630084,0.8915316189053141,0.07843509844798435,-0.6073538079928374,-0.01402992026414789,0.4694757546509425,0.01746615336725172,-0.43559435579298744,-0.41931498370627673,-1.0476500101410267,1.1524250774399618,-0.3186569151910045,-1.7389601006604907,0.38143420240289644,-0.16712246317553014,0.023301712325854325,-0.4182341514226188,-0.9543217740915811,-0.9343561741502359,-0.6629747998268757,1.2855202339309553,-0.5994063715617092,-0.5017850402517654,-0.7880388253429874,0.46895125791580794,1.1616635574579282,-0.6505373768826664,-0.88083957619034,0.9944809189684444,-0.6474014236415855,-1.7964066519342645,3.7129118055123667,-2.5763640582798994,0.11577023316996511,0.7089614865156689,1.4613128924621523,-0.280730314748095,-0.6907876220270952,1.1717825371838437,-0.3262912339241647,-0.17298728008303607,-1.0475589915626864,-0.35719278178641145,1.2113957338894006,-0.3915644951798591,0.463948679602788,0.5830166635233662,0.2862501468665343,-0.36326842957190975,-0.24813917475258018,-2.151302194040396,-0.9686790037799359,0.6256776208379695,2.7722061266976246,-0.4685536777596516,-0.5577348749007823,0.5646412819790871,0.3942918054577853,0.33360281403559977,-0.6586942135421094,0.28438309338746093,0.1707406568910911,-1.1820056538507688,0.23464281716984545,-0.693270001349897,-0.24192894913744867,1.1214155330375533,-0.11318751277753637,-1.1564257119776025,-0.9850457469768679,0.1843077516182468,0.18452096303127724,0.24432297093126884,-0.011338494342269754,1.6801585428483712,0.9618768229208373,-1.2731032341058754,1.5920356575275612,0.5824329103075221,0.23968494384007386,-1.1312624773644766,-1.0499164079063092,0.43880615834360936,0.3881010150705301,0.6161057962700751,-0.45786779732753297,0.6113539002280269
2,2,1.5317561939665578,-0.5893835596688608,-0.8745254489633203,1.7400930257475475,0.44388072943657886,-0.3995773495389262,0.7719107037449768,-0.1087211418701496,-0.7059526083517185,-1.0665773145870332,0.691689647638615,-0.43645683006694413,-0.5303278052013249,-0.31751456429160924,-0.5341808133829785,-1.9831836700728236,0.5274126495046021,-1.5235335311572251,-0.5649359602721415,-0.3934895416234382,0.011053233601697642,0.6099720192537399,-0.775478333855788,0.30431382722225503,-0.5910294166065587,0.8235529504991308,-2.033164588197409,1.2241508003027077,-0.19171152245452183,-1.6989743534760446,-0.4853467319472617,-0.1804682138041988,1.1091945765562945,0.8694493986245262,-1.3196523621676783,-0.46319545222330205,-1.1962242680530202,0.19542014516958708,-0.12197539489632672,-0.6095343215969754,-0.8397072714934016,-0.977982672333351,1.2603695063228182,-0.2970865942270702,-0.2659152242363641,-2.107330490213029,0.49627608987463356,0.8268835028381056,-0.3462073367674397,1.4110880433843596,-0.6734320103960889,0.24633670172651917,-0.07727313471178014,0.30249815265051766,-0.09163798821400841,1.1396787745593382,0.6793773247584914,-0.23550308614968835,1.2672686334522905,-1.3770952459758565,-0.3221809594818775,-0.5000159621400386,0.6026332890584106,2.102219855248245,1.0098672461982185,0.8246560955482787,0.5917313688504973,-1.6582317270601614,0.1817725113108765,0.8353982505972435,0.06942561558045458,-1.2760787276541876,-2.0386032770243196,0.16460975478080378,0.05745930639843535,-0.15970109622680972,-1.4087663091276716,-0.4371086797589622,0.9026915928440108,-0.3447092540704683,0.6136852671341215,-0.5951637226079272,0.8118692137377845,0.017811647907148995,0.5892786261406237,0.4384945135387018,-0.007491002454757107,1.7735751434810805,-0.5840648353504457,-0.9499839819701689,-1.0710076216315745,1.8692107067269232,1.1070823068460927,-0.7499154953698989,-0.14916250894403374,-0.8084463061651692,-0.033627653195120684,-2.297345079630392,-0.40213841546775986,-0.23413921599503834,1.538402138701869,-0.3192378813177309,0.18338260184649496,-1.8263692168151549,1.4090499981041449,-0.3937804677907262,1.0313517505928398,-1.5374978784354167,0.3500496177420798,-1.980708875145675,-1.0999274818859475,0.2517586635841542,1.6866367031021778,-1.285337597839107,-0.2193849591693712,0.6662175468666423,0.09289107176365169,-0.304487206852771,-0.41897242478901975,0.426103779675806,-1.6425540244793546,-0.013938957226477455,0.7125087137001231,2.561103259646737
3,3,0.2066267450494823,-0.41698256992521854,-0.40235358960227346,0.8902901120798703,-1.7971372959639502,0.9502632042417487,-0.6022887061811724,1.4212272182331422,1.1110137236784863,1.1840685307437298,-0.1549103509932185,1.0799315035482862,0.13822741769309982,0.5055475060431052,-1.0656047079399196,0.1676092448398829,0.9620848057577952,-0.43710945566857284,0.16686584446689362,0.3084047789147761,0.11386158758146664,-0.17760487016813403,-0.1035097541760791,-0.8811518983512909,-1.1402528989388703,1.3294540742507295,1.8989328491366821,0.5466269116314253,-0.5575062523081715,0.17955709832754996,0.17370891204263672,0.6462800217081923,0.9816596672007604,-0.5466455247806772,1.5967966424038174,0.13637922641915956,1.4550956026152535,0.5350307192599969,0.6093348580240284,0.9615528357972407,1.7345150496553625,-0.02878603798830659,-0.8363435953537977,-0.1247882108697589,0.39894925198372944,1.2643402872046208,-0.6317974588528432,0.5005536180502637,1.2942956400876018,-0.5443066058518948,0.877344925057318,-1.1048891904140272,0.5686729211579873,0.23057992497982638,-0.8745198125201018,-1.2596411247185328,0.04820622966641955,0.48360782935404034,-0.5669535586313066,-0.6702719983286016,-0.3138201207243994,0.7230762323951899,0.9007953220391913,0.5149352630699481,0.19050568412382377,0.7572097854741237,2.4404325059784173,-1.5624740404955,-0.12779640547301835,1.0833152889082922,-0.2584142657872657,1.1181549502815453,0.4540405760553426,0.7336229320615794,0.06481487084280538,0.438428347012688,-0.46209043959968193,1.6619206839167573,-0.15339463162895214,1.15114347271477,0.6163186389427487,-1.4127262672907677,-0.16910071148239908,1.015933662597985,-0.5777130691047483,0.9869864653283901,1.6201075668744023,0.5666887503935039,-1.1036553511960918,-1.5422012994695695,-1.2484087961491899,-1.0916854094853066,0.2679548855769685,-0.5993933627557809,-0.6324461796589893,1.6531957297071205,-0.647944765139691,-1.4165049289407157,-1.107936375938851,0.7459843348064122,-1.110432718307436,1.8376371773992257,1.0960455051582965,-0.39373294878706655,-1.216586024343994,-0.29665699428381664,2.556506736944282,-1.7338740203941931,1.153933238671127,1.0551736981505537,1.8081006847430006,0.5439962233330368,-1.2845531098782614,1.1106699127866893,0.5253694561151369,0.9952830496078832,-1.2305682226764039,1.3480368225442463,-1.046520196511466,-0.25828095350277663,0.5002143999595854,-1.8960272648282643,-0.573516652930451,-0.4913879836465579
4,4,0.15079821745038374,2.2181813017462337,0.8168818529871478,-0.2860568237137282,-1.0566495735235744,0.2913416359122847,-0.5275669071159347,-1.2801489080379265,2.1961660159260434,1.359322252751985,0.537632802791134,-0.6346860061135177,-1.381252883665238,0.4186637084768781,0.6287794825033192,-1.4401000933418873,0.1788756393321326,0.06039433285367758,0.01813246881819408,0.5806995526290386,-0.22175519985948172,0.022566389831065316,-1.0057874152671895,-1.484225125781242,-0.1253615793597721,0.26964166729280187,-0.7860010869742007,0.23858725507825265,0.9983417833802237,1.2724692037164993,-0.7350179574231955,0.5430325219308765,0.32584962004635976,-0.30323481977499334,0.7257389029360952,-0.9419339615307384,0.7758516324540577,0.5520347900753317,-1.5870606530943252,-0.1538402800907519,-1.4316734779816005,0.343003976753096,-0.7840423138687815,-0.6653462491959535,0.8013284557073033,-0.1601412591670981,-0.6974744460144395,-0.07054146765394409,0.19276780337117083,1.4230315399166416,0.7503132532374016,0.926563209823326,-1.085555949246484,-0.6564004909047989,-1.069800489368566,0.08959457277697315,-0.26952649614298607,0.3055609142061957,-1.2457872764757163,0.10332397674941532,0.010143017281997915,0.013754868661426348,-0.7864922353272623,1.5239365811595167,-1.6317328067787693,0.11967364178459859,1.497086813806426,1.1751478861018065,0.6113833607392476,0.013210025569966017,-0.7211062763387845,-0.3230932760436418,0.704914860212606,-0.9322268943886558,0.06863736535091074,0.41282587456808356,-0.026337294785851045,-0.6636075969761955,-0.7416089589103847,-0.3813562116280888,0.8506214086704154,1.336731228233761,-0.7568079568808429,0.11774624351904729,-1.4888696363212621,0.5653317706274451,0.15135647227526655,-0.7903600512481616,-0.8205715853477938,-0.6623651564104298,-0.2839502060050321,-1.2234980065071885,0.7553111540730623,-0.38046580236449123,0.744635105729178,1.4254691837567557,-1.2158663970100743,1.567242183783396,1.0533525373673016,0.30330277240686654,-0.8084150639704382,-0.8139104468804178,0.001596247942381358,-0.6532121790054869,-0.20350675760325201,1.0221149832036984,-1.6074741912885726,0.716263248012539,-1.7907517747135986,-1.3711965804063848,-0.6510040316365255,-1.671069928428279,-0.5215839030496948,-0.4420864380697101,1.1719568818012245,-0.37072086175698216,-0.46249090799245496,1.0780824223307648,0.7808220649282933,0.5922306234560216,1.5035335552731588,1.171736413165901,0.21094894780553652,-0.07728659077540723
5,5,0.9339683071336922,-0.8381692058109532,0.3352226822808699,1.3380813661208033,-1.5441620771013416,-1.0966049842203596,-0.3362494566331783,-0.5089606968185653,0.07345243704587753,-0.7295730057937422,-0.000354745076705036,0.22525814212571899,1.0386677254694388,-0.044500165703424875,-0.06091092804477175,-1.085003723233288,-1.179168401881598,0.1181233391921758,-0.04731699819082694,-0.5239896042272337,0.7029677102552939,-0.552878029692566,-0.338940375434831,1.228301432387644,-0.7649757744804488,-0.3501085263448683,-0.374961216695964,0.772616790639123,-0.00818169304263391,0.5067997548797538,0.5588636727404869,1.303107334758659,0.0964830812867065,-0.5928635375088551,0.6639564210726233,0.9269930760124181,-1.0483146171473554,-0.5824183033891508,0.030893383167598966,1.2563399633121641,-0.5471235994609632,-1.3266895976381212,1.6486723593588886,1.1631782238261361,1.0329049151325105,0.1794317037016601,-0.07848678495773315,0.07320351342991041,0.35639375717359567,-0.15791972280678304,-0.7989703232158091,1.1308775086267122,0.6621413506413244,-0.5522965486562196,-0.8619324114238042,1.5211772838099065,-0.6506462391585351,0.7927723924047341,0.10131818275174141,0.2823474264822026,-1.482906952259743,1.158233003518772,-1.1551777013885038,0.07100746446052604,1.770082027118255,0.9522176824191589,-0.8746954517491516,-2.476501616350029,1.5960591066820842,-0.9107702847655295,-0.9869607246844211,2.6013535281323796,-2.8535541876625143,0.3988267312719052,-0.1612869602986381,-0.21229520790095135,-0.9638111293442584,0.01735691497829992,-0.1432189715645328,-0.34443479889432277,-0.1304080852762576,-0.4847183689829743,2.004507422449088,-0.746462163364159,1.1629035271879926,-0.18227384505620028,1.1616295662726914,-0.9489827569241451,1.4052006581138152,-0.2542937647867083,-0.15121394320721943,0.7345865364931515,0.00889884726782126,0.4572730506047492,-0.06253722301740067,1.5039066873192406,-0.9460253273296482,1.2135320644559329,-1.8533130618746927,-1.0004336051351344,0.7518715705472011,1.290544556055065,0.38030829700701824,-1.4896300904781046,1.2409008544892726,0.4402114831132007,-1.2669234180667448,1.6488251427196423,-1.1355030807366386,-0.47088476198660073,1.4317473481196383,0.9290238340467247,0.3470552590158444,-0.2787812333709587,1.1265675866254916,-1.7655374280042928,-0.8197593996435227,-1.1362775935040106,-0.6045686345373513,1.6831823860566397,-0.8103619670193548,0.026221789966150696,-0.3109936418178102,0.2827401727051096
6,6,-0.433233088609926,2.5063136595561066,0.15275645754572423,-0.8382395895296526,-0.16739920526777302,0.09371161760396902,-0.30716508958898503,0.1664054787335989,1.3112484713981116,0.3242965940415685,-0.5442502087657058,-0.5194823624734413,-1.5385261728028485,-1.2237743005925483,1.047509978172866,0.28646064545245853,1.4898404692674956,0.2354473552799146,-0.6833800506018907,-0.35338663821990524,-1.5790495592720222,0.6980975279546292,-1.0736198928378904,-0.15737252924971115,-0.11137441811055934,-1.5205760731225122,-0.46169565279136315,-1.612537416163222,1.101757038064206,0.9842191505994596,-0.2902092485253467,0.38058078202303997,1.0802800337867229,1.5393405815918078,-0.8607487674873195,-0.9970153789820457,0.7613848642013644,0.2875215768323917,0.07582836825564993,-0.7679592747940471,-1.511376423190696,0.8531607792458332,0.09336029730110487,0.1372870228150855,-0.46788153518677555,0.15259513249085258,0.37152275944408003,0.8613286115724587,0.6001545699303864,1.5933889440259128,0.3047162295558584,0.812483223235854,1.3343438054143038,-0.5691901877309634,0.32149882971279614,0.8159407255213577,-0.3870884308109883,-1.2375718616532205,-0.0023482999800968204,0.4155517121659429,0.08359447325635169,0.1283474955368372,-0.4593821533630288,-1.1567214737271927,1.2773735624562021,1.0142292960791086,-0.30897366204644144,0.1560308683289009,0.49668456261167554,-0.6499872284263895,0.3130896790938513,-0.9472439987916773,1.4975590499630662,0.12164741644192241,0.8365102667116475,-0.16313184694388336,0.8634828711822493,0.1779276484079294,2.3837455644317695,-1.2215883104031633,1.016450806860377,-1.832518027578315,-0.1518054331776332,0.265510754136485,-0.8327673752668507,-0.49294111749195124,0.38910824943777506,0.31151022813258633,-0.3220424916740577,0.7254040113623578,0.36942539018840687,-1.0226368274822577,0.2081175042718367,1.0237975018934062,1.421383953903763,0.6207526922530807,-1.2118203797828129,-0.5468981483177849,0.100120481289257,1.0180635104186189,-0.7337899344355591,-1.1104689080116987,0.7789849922769888,-0.28804431236494177,1.1425422466533914,0.2524822618950809,0.11512456048963415,-0.5002617803049756,1.1577549818248118,-1.2626254758772952,1.157924780452291,0.07021348481089643,-0.030721009340990556,0.740462897695183,-1.0215175279113766,-2.4564944102706874,-1.5406322373615728,0.22726641668372555,0.18238086019125618,2.101511679967212,-0.7593886679445851,-1.0332946860276337,0.35009415915888303,1.7425474916534136
7,7,5.1935599445655,2.7863239966101445,6.056906628760055,-2.5389871813379967,0.26965622620743873,-2.258647994413371,-1.0639761017038492,-1.006143273365889,2.214200045700379,0.6125199430272438,3.709520557806841,-0.6525822270619681,-1.2926439198698725,1.6902503204809622,0.6175429392786904,4.253713285989869,-1.0047190155453727,0.5937387283275433,-0.1863956886834008,1.0134951625326158,-0.601895780782791,2.527876204714172,0.8138047771977438,-2.8049588448014413,-0.17104031884754145,-2.051820236720328,-1.7074828564661502,-2.1221061088107493,-0.2205852176608196,-0.7396833369876938,0.44931688320431373,-1.7421453753253906,-1.2527515839076637,0.6644428739854896,-2.4115746923110213,-0.700035428446749,-1.4468960594296552,-1.5701953761919338,2.579698501128645,0.5129683099212711,-3.3001719804587215,-0.9281193045083117,0.7733908085122879,1.8464116500346737,-3.6623997905566097,-0.17618379498724565,0.8348972605385641,0.1423998729343756,-1.4178087072208598,1.30932027492666,-0.6427703499464472,1.5214326871222899,2.4175808200882285,1.5191011039719091,2.475686489544079,0.7968391785113249,0.6014305854147792,1.0799644634708228,-2.9735793734546525,-1.5984995878530408,-1.6430145148088928,1.8271906739199342,0.7135303276055801,1.5545153668384055,-0.9458997606421331,-1.6727399476501572,1.1242961642223042,0.4441362523332882,-2.49782656028916,-2.8914588839878466,0.3255484581863915,0.7543823164334987,-1.6328910384370223,-2.244022329894027,1.526330758038608,0.17149773737650717,1.3095754569736016,0.6919735387931529,-1.1706312884897712,0.2934321040694651,0.2550282498023471,-1.8404076717478557,-0.19190644521944245,-2.255672049226314,2.4446414423222564,0.06309624728580496,-0.047236940376578634,2.740346298645554,1.138481982004299,-2.612164839391634,2.551591324116846,0.6832821265475492,2.95869961380306,-1.165393227092808,2.918973586591883,-1.9009947219823937,1.3022509732039238,2.1244340838792057,0.38008798539018934,1.9674697075508518,-0.29971342880064133,0.6510336011001602,-2.2104871033977997,-2.4393640983560534,-1.9965410522251852,-1.9880064947364156,-1.4662736758451842,0.7358412471538245,-1.617128670844002,-1.167386246719336,-1.7265624362221186,-3.7965195159021827,-0.15692255472146505,0.5462755709369809,0.4226162438873479,-2.264144192357053,2.196904230895462,-2.6664045147299045,0.9952342740939083,-1.5924126885030077,-1.6624221905321994,-0.0976251933204579,-2.8319804920127267,0.7611448505656598
8,8,0.7872114628928994,1.631947175323814,0.5590047105460898,-0.38474393714658184,-0.18263384736976968,0.6338342551350523,-0.5432578398121195,-0.39275222168690177,1.0067474425337082,0.7500300735755954,-0.35421520299087284,-0.12230762471392082,0.1899219715966464,1.5165337054281982,2.2288476990157453,0.015508824010405733,0.32749618969440086,1.1555178530464745,-0.5948124968065858,-0.2390403886807289,-0.16806115449558998,0.6815872023404221,-1.5195472125628084,0.09741092607771952,-0.06822816916506001,-0.6125141626613089,-0.7614632996579047,0.2644615938607584,-1.129560214474965,0.7760131895424313,0.9346219045005763,-0.16802592010439618,-1.5583181866417548,-0.04756914200151579,-0.024821742467501254,0.6752156974351515,-0.6843421223448019,-0.5633121344583247,-0.8803978473249597,-0.06530758651229476,0.15935512115532802,-0.3049304858476038,-1.0475421193486845,-0.5556510944755615,-0.23518000069062767,-1.1830804445178411,-0.2964351378239991,-1.256963133062453,-0.9145041854320065,1.1207557331519498,-0.10120785492587198,-1.1204595158578463,-0.3171806756175602,-1.1503097077144537,-0.8470625324921239,-0.4447615316575639,1.6199579727397801,-0.5958148186552547,-0.8487125479871888,-1.2507887097758328,-0.8045541370664299,0.35182259530905036,-0.576940041909836,1.2194902975061088,0.7863462601230754,-0.0938821859341822,0.4950678637600377,-0.32586950531141196,-0.8259765096617054,1.1037881952431683,0.20649425758718234,0.01959919745280178,0.45467239107212076,0.3150254485185492,0.8219134202340705,1.0793496728638232,-1.0946421925911778,2.034098716312854,-0.0399068135714451,-0.7384993896478493,1.5314179659201532,-1.3646272395215249,1.9100773968581886,-1.3298605783790722,1.2808058615058626,1.3385885647977596,0.8447135416217368,0.801774203807523,-1.2291942492155512,-0.3389985387257467,-1.1055128766217945,-0.9782932303512225,0.4918855247341191,-0.38547007139792294,0.11141705465798972,-0.31832589574253667,1.2608171953658758,-0.5724023419891178,-1.932836273017395,-0.8164939908556659,-0.8763931324383267,0.644686618576764,-0.9715742039480647,0.08493159322221829,-0.1387065430275645,-0.23690544381312492,-0.12171790281709752,-0.8738856223963888,-0.4649416581724358,0.664537637554031,-1.2687791998028337,0.40654911703537583,1.1489298684410787,-0.31293845462202824,1.0885597462299552,-2.1460780430731345,-0.6477508620111897,-0.24765578055481283,-0.8617047486382537,-0.8914531142654827,-0.48720635983857796,-0.5865603296135099,0.5759355884260697,0.636909679813531
9,9,0.38564838064717316,0.9746653670027494,0.5966739376837947,0.09172223977713269,-0.11341766125553726,-0.587651321920039,-0.8986473074047867,-1.0862186918889924,-0.24975293934364076,-0.3714122850163302,1.1979947182061155,-0.3087668259122969,1.434545594989945,1.7057146872864462,-1.0932903971683139,1.209299563776894,0.6873746925621762,0.13096036350112608,-0.09117369000509806,-0.0715578060836691,1.6787356603360926,-1.6027813364622483,1.5376380881308809,1.6242105801494222,-0.44127876904346525,-0.5278016343694573,1.1094170033357835,0.9513022781237047,0.11059407247847299,0.7752537102545798,-0.9955826227280964,0.4417786662974386,-1.6308215456065247,-1.017910015095099,1.0787070047480416,-0.5998610791792214,-0.8838637864210817,-1.0728636914066663,-0.6256475090409287,0.04763482641230844,0.5098254107704914,-0.5045922235629007,0.6051726618024036,-0.41152501761987714,-1.9741675574879554,0.19727751477452862,-1.2212085842031573,-0.6387625672782011,-0.2977740879734323,-0.6033607213199882,0.6762871457528019,0.6060300266743608,-0.31325742417291286,0.251430739705955,-0.9210339724897735,-0.5250631674457188,1.3313612986147367,-0.042498162249487346,1.4937739304757065,-1.8492835783594295,0.1009118508508026,0.857281938507452,-0.13094179777393816,0.7046615554913085,0.8827813602203588,1.2331722515558265,-1.4410542365588992,0.2800345067940001,-1.24967494444884,-1.1472995849829388,-0.17648934746133724,-0.1260809765271903,0.03824182034926993,1.7850971850854154,-0.8045853052268946,-1.4769492773105235,0.10442758708528524,0.2827254548529884,0.5160974327460492,-1.1630495423397216,-0.8863627763201964,-0.35132969006716336,0.7906695998552394,0.7993811053224033,1.1114594959354474,-0.1844421920155419,-1.0601444291681528,0.7253155594543242,-0.916269146836661,0.033076723259262114,0.6950373007191236,-1.292035800633582,0.17518279189215102,0.6112118614563324,0.6887718636731038,-0.30028339728040515,-1.3616418017840572,0.06250843260116984,-0.5372167749367419,-0.8307047125286745,-0.7780481568664998,-1.0982412433310016,-1.30950011234848,0.6983761277285652,1.0558820662405786,2.7971129024593795,0.26247748575558205,0.5194564284559279,-0.2834401161556928,-0.7074418784372831,-0.16454263867763513,1.217098581521497,1.579780449676629,-0.8300102906444017,0.8899288908398859,1.163159832225253,0.37603859089880015,-1.7771469720772477,-0.42904076564835086,-0.29198126774371264,-1.2721114031454042,0.48810519761829757,-0.41913664089459685,0.6248157441958941
