observations,subject_ids,10_MMF11,11_MMF11,12_MMF11,13_MMF11,14_MMF11,1_MMF11,23_MMF11,24a_MMF11,24b_MMF11,24c_MMF11,24d_MMF11,25_MMF11,29_30_MMF11,2Ve_MMF11,2_1_MMF11,2_MMF11,31_MMF11,32_MMF11,3_MMF11,44_MMF11,45A_MMF11,46d_MMF11,46v_MMF11,5_MMF11,7A_MMF11,7B_MMF11,8_MMF11,9_46d_MMF11,9_46v_MMF11,9_MMF11,AIP_MMF11,AuditoryCore_MMF11,DP_MMF11,Entorhinal_MMF11,F1_MMF11,F2_MMF11,F3_MMF11,F4_MMF11,F5_MMF11,F6_MMF11,F7_MMF11,FST_MMF11,Gustatory_MMF11,HC_Amygdala_MMF11,IPa_MMF11,Insula_MMF11,LB_MMF11,LIP_MMF11,MB_MMF11,MEDIAL_WALL,MIP_MMF11,MST_MMF11,MT_MMF11,OPAI_MMF11,OPRO_MMF11,PBc_MMF11,PBr_MMF11,PECg_MMF11,PGa_MMF11,PGm_MMF11,PIP_MMF11,PO_MMF11,Perirhinal_MMF11,Piriform_MMF11,ProM_MMF11,Prostriate_MMF11,S2_MMF11,STP_MMF11,TEO_MMF11,TE_MMF11,TH_TF_MMF11,TPt_MMF11,TemporalPole_MMF11,Unassigned_MMF11,V1_MMF11,V2_MMF11,V3A_MMF11,V3_MMF11,V4_MMF11,V4t_MMF11,VIP_MMF11
124,124,-1.3054418337733544,-1.6301644695839212,-0.7661067665038119,-0.7403206714964166,-1.075303263565225,-0.8515076469907992,-0.5475478867063077,-0.7596487016065371,-0.8388768953346458,-1.04064896008235,-0.5572632426960695,-1.1519280051369118,-1.0921175577669149,-0.7358090268268269,-0.6353266885913516,-0.5452600609389487,-2.5059046275784396,-0.4686626836746248,-0.8475236041393257,-1.2450411454323016,-0.9457364946145584,-1.853416994523973,-1.786633965191403,-0.9029875313049402,-2.128862633559772,-1.2485808201787754,-0.7292332244960782,-1.3382730985837643,-1.2938572605457437,-0.4908797568249306,-2.5243537983571516,-0.7813704574614807,-1.2084982997993619,-1.5026964344249187,-0.9211035004948263,-0.857735720318151,-0.5937846754533176,-0.5488201483964755,-1.3221341734815597,-0.7797803232917462,-0.9618612822730079,-0.9766203461099405,-1.5666419230907263,-3.2189063669252524,-1.01326445777,-1.4825334194733084,-0.6492811014759918,-1.6666347562993697,-1.245221065838594,-1.2044672011588362,-0.7898687097677695,-1.2010869243407762,-1.9458215276804158,-1.8367808751837638,-0.97054530016592,-0.7098170546730913,-0.7666373098155195,-1.833507459362955,-0.6328852038998654,-0.515119267275732,-1.1353536810032532,-1.4731598752148223,-1.0098370906183527,-3.244586668939789,-1.4764221489919116,-3.164642337756895,-0.5000624912786028,-0.8759186617387156,-1.0473248256537995,-0.8025292467486259,-3.228516224208841,-2.9602256230477266,-0.7926915955681194,-1.1454891698154421,-1.1746639962691285,-1.668684552497854,-3.0232337947207837,-1.7111050746396597,-1.1585204573721266,-0.987845244633939,-1.7773427878183197
125,125,-0.9219628741067998,-1.0190325223737673,-3.6683571067478082,-3.29230687878328,-1.078001224846286,-0.6363586902869327,-1.1236353903252647,-1.0465803440150456,-0.6747109505786394,-1.2422074478851473,-1.8390895843310258,-0.8843823873187057,-1.0483797578327516,-1.0857334717824247,-0.8125074773884321,-0.7562381207384579,-1.7484347463630279,-1.324773827358512,-0.74858751379557,-1.4023031591391844,-1.564212102665232,-1.1060639299827053,-0.9624276346326328,-0.7923386537166106,-0.6433138249612566,-0.6531163436404834,-0.754346707971709,-0.8920672195586767,-1.3082554580829782,-0.8156128056132975,-0.7319453186528884,-1.0699136300278724,-0.6440306346712433,-0.6333399404015412,-0.7992742367066437,-0.7890706582183601,-1.4165563369844807,-1.1819645436651354,-1.5188116499362927,-1.156811817755393,-1.4043736819816932,-0.8159607049083154,-2.633435071074105,-0.6083482655848064,-0.7224666959965775,-0.6682271120195622,-1.99256354779543,-0.7764503740082063,-0.8116565272474981,-2.1414340126346154,-1.7908799414271506,-0.9286176247156948,-1.0353080955446727,-1.114866590421735,-1.1647820779309588,-0.7516956754248956,-2.546180127757171,-1.1723776472262972,-0.9332966453863913,-0.6645783094721897,-1.3018316048256557,-0.9928984148897464,-0.6422775681233994,-1.376682643698356,-2.575802182468986,-0.6043344267851383,-1.3533869122616755,-1.6041747779725823,-0.9888603618107676,-2.2644632116762144,-0.7896742333154597,-0.8961045251782815,-0.9615308466093357,-1.4833259971248332,-1.1537558902089273,-0.7633306685494702,-1.3632341601896711,-1.2716235732014565,-1.074130337649281,-0.833248369870871,-0.7248905464322672
126,126,-0.5055628187444482,-1.8773976018801242,-0.9210939156753094,-0.6018661264973549,-1.3358914960565071,-0.6839672238317738,-0.8196475735951217,-0.7463356605095112,-1.0795089553700357,-0.8477029453641209,-2.0660508698826208,-1.3615401069392266,-0.9654154825308753,-1.304607735994086,-0.7025330020202023,-0.5082760276968493,-0.6654180051678731,-0.3621442019566602,-0.6058372407116382,-0.71872425199181,-1.2240309969851588,-0.6445782249217205,-0.548395804162225,-0.4879799410463212,-0.5917052736038791,-0.6772299332496686,-0.6642207801895617,-0.6100511048365788,-2.701973113820184,-0.5576130134506093,-0.661361206861457,-0.8838824080209224,-0.9844905114607556,-1.7127313717767167,-1.059416462712711,-0.4175050515630586,-0.9672637060986433,-0.49979716905657123,-0.8113619311699675,-0.41640467783946633,-1.3028357011502076,-1.6126377943707153,-0.5454428582416689,-3.067908809949376,-0.7507535566536283,-0.48871452305204943,-1.1364265727245642,-0.5974644134530058,-0.6580760518666641,-0.501070864803189,-0.4905018519589367,-2.7811719125241177,-0.5992741866257032,-0.5862435953565437,-0.7359851296167961,-2.9941237332613504,-1.0301781998888262,-0.7617352149391494,-1.2577687840171339,-1.9666949363185116,-0.47336245543145594,-1.8577652508671103,-0.8556959377645218,-0.9601258015532699,-0.9250707482908505,-0.6471516150287147,-0.5420921567801843,-1.7601379445785503,-2.119516774556371,-0.8384412726404173,-1.2727702755819343,-0.5752149695390691,-0.5478117226654419,-0.8904602994744935,-1.0304573685824459,-0.5305750662645914,-1.9360408496810577,-1.0799022969490544,-1.3691266753402949,-1.6839785637060833,-0.5877756208798032
127,127,-1.034242352005019,-0.8662667242390766,-1.0406648783333463,-1.368880908341604,-0.7197660452866121,-1.4234688378550064,-0.922454193164028,-1.358487569256813,-1.5214573281767854,-1.0006864443404375,-0.938064046254893,-1.0419836003613152,-1.1732514668510965,-1.1088458236057936,-1.8137703963759766,-2.147379451512092,-1.4201670755254259,-1.3302720364300453,-4.23774578195442,-1.7334900749681386,-0.9694569258906802,-0.8166410099824893,-1.250796643031788,-1.5007261122027988,-3.3761888069683144,-3.877517526518793,-1.8442426672346122,-0.7839327149883497,-2.3249527860203925,-0.9451218343494039,-1.0379148084951109,-0.9346966063695207,-0.8111246430358446,-1.3294049035287476,-2.255932417624555,-3.031631424745078,-1.7793461858760302,-2.957421799675248,-2.984298711475164,-2.78402423310093,-0.8314820776960696,-1.0916339866284113,-1.0052667124379813,-0.569000737557346,-2.5930457993470633,-1.5430064372772248,-1.14157444423821,-2.9379075866250624,-1.1709461510497166,-1.1730367422598356,-1.3494475452345613,-0.7658357047776088,-1.741560576114217,-1.4895200084934535,-1.5218479100976428,-1.3688924684300063,-0.8460555220662345,-0.9747250411311925,-1.5682316341191074,-0.6280413774095365,-1.1956647780827063,-0.9996973845272857,-2.926132884307508,-0.7402242022158544,-1.0612000534337709,-0.8331040959838565,-2.7705468087636533,-0.8546391957674165,-1.4133070360697202,-0.7745880107997227,-1.026297086995251,-0.8638071435655601,-1.3309297309106403,-1.8477558847079303,-0.6823290819672858,-0.7247203331708834,-1.0788751718687142,-1.2224659205980313,-0.7805390758461108,-1.866211113027794,-0.7493755573685238
128,128,-0.8366342252608134,-0.5891350014965242,-1.1205534595023592,-1.0103651190724359,-0.7709093472133345,-0.3971677888951367,-0.888969050665344,-0.5820099897568837,-0.5754042607353254,-0.6833999815001071,-0.4502641442504476,-0.5878567957590969,-3.9293862008938385,-0.671713153244393,-0.6309232535937046,-0.7625189901141343,-1.0808127241296028,-0.5309580448182156,-0.7784044588788541,-0.5789133037536529,-1.881102190441244,-1.134767341933211,-1.0846110507573132,-0.7644991512803212,-0.6989554690165714,-0.5061233663281173,-0.5292285706476543,-1.3009798081694501,-0.5517913588200921,-0.6468273771002343,-0.9597677522230483,-1.3654594055752116,-0.56713971671707,-0.6770581774739683,-0.8990409112185269,-0.866872571076168,-0.5065972455291934,-1.3994918674099819,-0.5521519934524562,-1.2390008714171095,-0.7077023294486594,-0.6081429717334765,-1.1885361867030033,-0.15682888979553344,-3.1448987644188797,-0.5126874040356675,-1.3665041808033518,-0.5818416976579769,-0.778218685237753,-0.6991175258443604,-1.016132132614184,-1.2290601077063847,-0.7094927815749862,-0.9207005297846473,-1.41315065478818,-0.5543123833842737,-1.0663428378551463,-1.3784559051986396,-1.0708449353530354,-1.1501998578145283,-0.6073870634059995,-2.63944429391118,-1.0375346482952936,-0.7937607455678288,-0.5923836453381445,-0.4866331800821859,-0.4862764795379301,-0.5295478019313405,-1.0228580772624278,-0.7583811479686032,-0.4552646172581321,-0.9294004320122979,-2.174604464442318,-0.4594963907363098,-0.5034410382093266,-0.8714895495340429,-0.6729047663185544,-0.721530202787646,-0.7536838625044308,-0.8237058973566026,-1.6313660979736397
129,129,-0.563873699296241,-0.614859890887246,-0.8143584347982608,-1.7072665533306002,-1.7894773537903745,-2.045258581846138,-1.2766838996115375,-1.9591552318567547,-1.5302691090403564,-0.8684934945279305,-0.6348579195685174,-1.2053400646868109,-1.1458407239644783,-2.9542455435159853,-1.2252556193856916,-1.7379609028395686,-1.3391244505832376,-3.316639392057777,-2.4207872670689805,-1.7754863363030147,-0.926190035455537,-1.28553043462454,-1.5702003756142755,-2.2661066394235663,-1.9951823101026207,-1.5632240538503184,-2.5679948936762145,-2.68716630074214,-1.1889027018735594,-3.020062202463927,-3.552153688708283,-2.194006207085757,-1.5650183036565717,-0.6559193100091968,-2.014361495673081,-2.1037786758821255,-1.500929348032068,-1.7887506890954543,-2.5720760056297793,-1.9438695247777023,-2.47092691525168,-2.287504071151101,-2.1292481950915665,-0.44234938745123087,-2.1503505384247745,-1.7118170479711448,-1.660268214957916,-1.8291068106713775,-2.3160699229782042,-1.4486045865914072,-0.8128762609969613,-1.0080228033283163,-0.6820121263243689,-1.4722921603309564,-1.1370619385358054,-1.4220872929916775,-1.5699867194809842,-2.5917276796821858,-0.5852430881604991,-1.1942538195702013,-0.6396625488660471,-0.585715547419579,-0.5425995966625867,-1.4458827761645725,-1.2180554915776982,-0.47600978731099075,-2.1456106880189196,-1.7084293322414905,-2.979588360316261,-2.021435364571841,-0.7173317261854384,-1.2814279103696973,-2.7460755328634745,-2.6083436748172777,-2.397415590621767,-1.8444073972640704,-1.249884278485922,-2.2357047794688043,-2.422179079359774,-0.6754359885078418,-1.0575275213768747
130,130,-0.4841869798982148,-0.6023413517919117,-1.001026105867075,-0.9115510111651446,-0.7772662010838134,-1.542576936569792,-0.857045485899405,-1.4878882993664782,-0.8673367003654165,-1.1333784385029784,-2.1361836411326562,-2.088001664776037,-2.9830980860768483,-0.6917782117029037,-0.6145568128095387,-0.5406311996422939,-0.4899336458781971,-2.0993803158849476,-0.8920929415516037,-0.7121838430856731,-0.6798245897277013,-1.365448348941989,-0.5539920769014236,-1.0558472606948635,-1.321001240163831,-0.555950919276783,-2.688805770617438,-0.7111079098928977,-1.5064884603784794,-0.8553838409689081,-1.0341935122169361,-0.697942978498318,-1.2142460292754769,-1.1429864815655355,-2.1206061751359684,-2.3274265253363007,-3.023747618079489,-1.4124249340205093,-2.254477285903439,-2.107255429141428,-2.260564692362462,-0.7679271091543045,-1.2455467536193554,-0.39764177498035,-1.6723279534450226,-1.0935788663340007,-0.5511230922245867,-1.1615776315803747,-1.397020365759126,-1.1135353936493784,-1.270520258981855,-0.6322560565538853,-1.3000908095060493,-0.6768472676222037,-1.0193653461395173,-1.9023136525579631,-0.6263605717354742,-3.2413676955850113,-0.5565819265094345,-0.9751093192985099,-0.6155006897380686,-1.3851552227813286,-1.4907998443816202,-0.8475962973361064,-1.430719431841936,-0.7539481730748308,-0.6999869185706491,-0.8582877779795961,-0.5874138908032889,-0.9565443674868972,-0.4942255094290503,-0.5490945080166987,-1.7863248724506853,-0.8437149346202434,-1.1632144084948899,-0.7587453096869314,-1.3912452634211931,-0.640369569017076,-0.98641609659529,-1.3709972150958174,-1.7670341140828145
131,131,-0.6815925122017115,-0.9756828304469531,-0.7421453380262538,-1.7830254919166202,-0.7154952131307194,-0.4877992648570748,-1.0868795641837725,-1.8097304919290118,-1.530472892501139,-0.455517125351563,-0.9364079248246466,-0.5755192595534073,-0.62806908957732,-1.060914496160901,-0.5847328545998323,-0.5427540626166887,-1.1550794274368963,-0.565347731176709,-0.5283130173622983,-0.5541125130019923,-1.3512373914986786,-1.124580169476164,-0.7145375271010901,-0.8056216324995387,-0.9380857052531746,-0.4787612937664624,-1.0866738480029738,-1.051976289927341,-0.5320819874253688,-0.4447536139794515,-0.8036130737465794,-0.6226371659646751,-0.7474117357137495,-1.3162697803651215,-0.7474966752625034,-1.0959784899742648,-0.7614935308330035,-0.5072629993343908,-0.5717989644540318,-0.4667469646299961,-0.5582776915275096,-1.117581407510898,-1.011842256182737,-0.25311254306275055,-0.6280094052285758,-0.8966555265904529,-0.5306952854715199,-0.5724235102012314,-0.9627863600943858,-0.5589811283145973,-0.834107003888635,-0.8832805898211785,-0.5816266006029782,-1.2435089327963218,-0.7234250497728205,-0.6731847898345583,-1.5951170576054081,-0.5929044373624466,-0.6568701653406235,-1.0869516504935945,-0.7432325625379013,-2.2766063619971826,-1.8315703260255196,-0.8618201021413104,-2.051802284928926,-3.2377957876180834,-0.6026905440572499,-0.8210972452131204,-0.7617116319185671,-1.3420731941023574,-1.5375093538464601,-1.3384305692451721,-0.6004764631146001,-0.5452555231509659,-0.6211662895709981,-0.7610777127523505,-0.5636608959864051,-0.5209953092572898,-0.6067244614832176,-0.6146573223010683,-1.2652351491614708
132,132,-0.764892496389212,-1.6227761873608997,-0.6645158403829888,-1.5172167254188025,-0.7239045381446042,-0.48075455180621846,-0.8136864654353468,-1.3451607037609272,-2.2896047724356077,-0.637579007987026,-1.2708885371370826,-1.0276601782686499,-0.5765146910480625,-2.0664758698775154,-0.6071464274575835,-0.6563883174266412,-1.1178507064449081,-0.41883640283571444,-0.5956232584836064,-1.7361889634794316,-1.7825120524438025,-0.770371550520709,-0.5193425970136203,-0.5527410390251702,-0.8216568488377035,-0.6445508658063733,-1.3246115448598221,-0.7953844084088868,-0.6617674476872877,-0.7428092410682217,-1.0091893365907365,-0.6136422975369136,-0.5537738366582442,-0.5972475413575022,-1.766900833688886,-1.2687060529053356,-0.47536203336502814,-0.5725990573813672,-0.9110135327436414,-0.5881801328773986,-0.7701623383751088,-1.0455214586212997,-0.6895341376594473,-0.725130785797868,-0.5265485185776835,-0.842847900885125,-0.7166607178495876,-0.5277013928012433,-0.631361943350646,-0.8783533962471151,-0.44924929150791537,-0.7763300007800881,-0.6008753872588057,-1.2105489896054893,-2.1795158046069805,-0.6819847362674654,-0.9016510318816757,-2.383609676825853,-1.5276510951338498,-0.7131354282547169,-0.5159081263297881,-1.1652720771376655,-0.6183095978803225,-0.6553269781275644,-0.6374603013001521,-0.5095126482605399,-0.47158198753415126,-1.3341729276115826,-0.5004582814366147,-0.49951156274550473,-0.38643115933039573,-1.1246754401798862,-0.5984042135075701,-0.5489545749246636,-0.7474613867445753,-0.5492682338529693,-0.6627068881307513,-0.524091694973137,-0.5907966783617329,-0.6257807722981447,-0.8526120832016438
133,133,-0.9202154594747924,-0.6881259643451421,-0.8528858644002741,-1.9196227830148613,-0.7552232202795919,-1.0659600247754126,-1.9534253908818378,-0.9395511238370042,-0.7801476006015269,-0.7619418364084732,-0.8027166898339508,-1.2863569623063127,-0.5357212534458475,-0.9010512178014544,-0.6789002032169926,-1.068874696997136,-1.012154341920374,-0.9781151305248221,-0.9681709535971945,-1.116901059517326,-1.1202250671883793,-0.5243145383998463,-1.091134714417554,-0.6751291690810355,-1.7263384121579488,-0.929396859611346,-0.9867180734122281,-0.9661570788974879,-0.8747901925997188,-1.1591297170489978,-0.7671717773406381,-1.8632707167623712,-2.015450613937253,-0.7833467424590954,-0.7215779601916695,-0.6054834123728083,-0.7700398550029606,-1.1391665229428225,-1.3574478806014214,-0.7253332526801612,-1.1648500195490026,-1.538025891486475,-0.8621185698367558,-0.38086039422401485,-1.7425976262330418,-1.3467822645381817,-2.0140431002594763,-1.3324152491996415,-1.5432987921729293,-0.5184257472367373,-0.6447681729830826,-0.8825428745045164,-1.4171507930559755,-0.9215534869255768,-0.7673417948257271,-1.873021215529925,-1.4317421053338326,-1.2997672556947808,-1.0092481200812538,-0.6874991637629075,-1.3305670083633614,-0.6046968797253713,-1.062638017643466,-0.680123319654289,-1.174157187268225,-1.083065031791767,-0.6671366255341529,-0.7913991757809505,-0.8776670163210964,-1.0086904847471274,-1.052102408994084,-1.003370883512897,-1.2729372512478632,-0.7805276499135143,-0.9477767003362345,-0.8461762733063382,-0.7104602272018053,-0.7752335308576671,-1.2286724868135135,-1.1900087765391079,-0.7020457769698847
134,134,-0.8581553857091512,-0.8885660455642639,-2.439905507886988,-0.7125046307816654,-0.9245470949010128,-0.43578740656789056,-1.9021208217125813,-0.9413732685782219,-1.6102261970118925,-0.6811371800794489,-1.7927310572174435,-0.9853499652274119,-0.6780770789306452,-1.4260204273579289,-1.2112502950239907,-0.8544657716866337,-1.263248802017856,-1.0933832887722463,-0.6908730098582643,-0.9962665871921046,-1.0975017896133221,-1.4482450507591786,-0.9539157465483791,-1.3215598379972158,-1.0065471514224176,-0.9052496306702914,-1.175160399924119,-1.3658443606585196,-0.8855940718350979,-0.563343519744409,-1.6348246895521843,-0.8539290183408633,-0.6204406017798243,-1.3841660899289434,-1.3592173166760144,-1.6971168669594696,-0.5407443859079948,-0.5899262494108569,-0.8970524606427263,-0.7097204574620417,-0.748943037390715,-0.5995827709775252,-0.5784827493613146,-0.2580866062320206,-0.7279517991342517,-1.1478378148772583,-0.6208700119706716,-1.4522707613721126,-0.9437516093419422,-0.5455708189765508,-1.1269492714995275,-1.1628175718375604,-0.6464107961949039,-1.3353774643760976,-1.2528027465575255,-0.6302692446260748,-0.8916088185475319,-1.2201513579536385,-0.6892735073963844,-0.4958943828678659,-0.5845818483099422,-0.6267618992050941,-0.8270963494063668,-0.8121699889617247,-1.158349434860488,-1.4883047830863043,-0.8618306118247822,-0.7703542440407148,-1.4372341019654427,-1.0968638416543008,-1.1525079375898337,-0.5698948874626283,-1.3532989193690306,-0.6395619294066958,-0.5983195146880868,-0.7919287422551279,-1.4559975762238992,-0.8101784000693608,-1.1905534679001273,-0.735563583555362,-0.7417592236371792
135,135,-2.9888299334280033,-0.6493304086500208,-0.8638083503078525,-0.8452646792269423,-0.7144055991793863,-0.9821132550914364,-1.8285913764225077,-1.668899727309223,-0.9329844748213607,-1.3453329048973963,-0.880700277833566,-1.5212437070208833,-0.7663813311704919,-3.0680624183086973,-3.8276517780288346,-1.1699905036495228,-0.9222441847364904,-0.5292613809004397,-2.679430879354567,-1.6076168440600602,-0.9089628413050218,-2.14501675719486,-1.3317502800887642,-0.7412795973952666,-0.6593705200616454,-0.9097387083360017,-0.6631336656698483,-1.2158606452383218,-1.586783864686408,-0.8012508861020909,-1.7990460698937234,-3.349794224826182,-1.5775030393422114,-0.8696156322787703,-0.9055955857838611,-0.8963211217562328,-1.6366782902922312,-0.8956280941061094,-0.7211655099488136,-0.8617154460838488,-0.7523223391648571,-1.994270803907733,-0.8561391941903633,-0.5848084863702201,-1.389047881444341,-0.803609691102293,-2.022289646909634,-2.414910364611986,-1.4047356905553867,-1.1634288543431714,-1.5203407135814762,-1.063796568112936,-1.4898204777602342,-2.538879502519319,-0.7102445977711624,-2.7532670083464823,-1.6037365896962683,-1.4497519344709529,-2.2137361647069755,-0.945663645513322,-2.4111000715761035,-0.5961132637393223,-0.736419905027794,-1.6981808144647212,-3.0891898484071776,-2.286502967206602,-2.244038742874608,-2.0528554738589873,-0.7916091187217129,-0.6274793077681556,-1.12145261018561,-1.85042099807034,-0.9173879095986661,-1.045734743385641,-0.7855666686254537,-0.6520808794670432,-1.7927373056232243,-1.0407558537187758,-0.9692067111718352,-1.2502575152444517,-1.8948687160495388
136,136,-0.5691867348826405,-0.8145988111184396,-2.2270163174013797,-4.353588422372475,-0.7308190162867861,-0.9019403946736024,-2.5095651901581757,-4.372248454146153,-4.85348949533617,-2.5654887856296487,-3.6684459313159508,-0.8664611269714407,-0.688541881447087,-0.7634335082326438,-2.1759012871200643,-0.922756281417042,-1.9814811428716916,-1.4730411914609203,-1.1623742220724749,-1.00773241882422,-2.289195227912027,-0.7887684044583101,-0.6683198288438329,-1.0310226513085128,-0.9800283286329463,-1.8797716664043271,-0.6854787222723548,-1.3228770888002277,-1.8734898916334108,-0.6149938643607562,-1.1058526904464006,-1.9701680145144531,-0.9612633565055446,-0.8037632302244175,-0.8961478588687024,-0.8462191378449269,-0.7809646400971445,-0.9129974491329884,-0.7326939455922694,-0.8583064205644322,-0.8596492769139318,-3.5022351395945357,-2.907612800461494,-0.41342496495385705,-1.130008788008183,-1.285133239572076,-2.0683422605047257,-2.5059545179914515,-2.1337046681763394,-2.394013367366358,-0.8424973426786861,-0.8925776901664653,-1.4905481916475236,-0.9068099900530151,-2.743318526577675,-3.472080546572255,-1.85258996447803,-1.1715390018024048,-1.9287482636918467,-1.4039550845523014,-0.7930296930114757,-0.6512584677923171,-0.7868408656758694,-0.6871403794704511,-2.0294816159056346,-0.5407430621440841,-2.7841006712945133,-2.364362164434331,-0.5723817332930807,-0.630576880720793,-0.7206875843361414,-1.8569443370455796,-1.8878061969631847,-1.557481048943112,-0.9396327218204854,-0.6765306977398367,-1.9948525345828911,-2.2802437818321275,-0.685883965150685,-2.012477574291225,-0.7390013845936146
137,137,-0.8652593931792636,-1.0733246070579128,-0.6969945255194945,-0.7037165044731716,-0.5907079404226252,-0.8327309204888956,-0.8471919442845162,-0.5161109777767148,-0.5371502143848832,-0.9828520974420432,-1.2493359531625532,-0.5648172332026393,-0.7863697863823931,-0.7072202400061443,-0.8372297740122692,-1.336821358325027,-1.3133589295632726,-0.4165436944165014,-0.7707071619582828,-1.8555007778166086,-0.9698734394923232,-0.6077134337616441,-0.5888729305867566,-0.7568791569455872,-0.5037058559034749,-0.6240774357306913,-1.193472164138784,-0.5436683751985566,-0.5394325049177291,-0.49791097220766356,-1.4404001982714099,-0.605111368672911,-0.5902941597904108,-1.5329530682296952,-1.3885420220942783,-0.9088769274037035,-1.4810570989450778,-1.2454841517733908,-0.79923686306204,-0.4388011135698886,-0.8638620039248464,-1.2500380614046167,-0.5561882223586868,-0.6156589891401814,-2.3195831336476753,-1.5540812179115489,-0.8297425178050091,-0.6711881811768491,-0.6905597505242613,-0.8153725482917025,-0.9800172063936938,-0.9383927997176265,-1.5315266808103767,-0.8232434519244208,-1.1013626145029198,-1.0912486298151665,-0.672507293438232,-0.8903355351305545,-2.0612895867159615,-0.6567473291885402,-2.0199624689131173,-3.145872945835736,-0.4891757356861115,-1.2699734118996289,-1.0474297650367175,-0.9252096300673904,-0.9645845855983144,-0.7575496634200484,-0.8431063757923407,-0.5834538886644127,-0.4418707434196646,-1.02544093679016,-0.9684313742919987,-0.6492317633728172,-0.7403291261908846,-0.521443638165765,-0.7061943269833664,-0.6742745876343033,-0.5459035752868646,-1.8961525628028304,-0.9919744361910918
138,138,-0.4991400089675535,-0.6120093642619343,-0.812248497001598,-0.671201118486106,-1.4783366700147171,-0.6503591225939657,-0.5253407314946494,-0.5461688901023343,-0.551923786583785,-0.5190678181123441,-0.5956788929215566,-2.511356340649299,-2.2901807555510203,-0.8498452832655009,-0.7211347532059963,-0.543548845184042,-0.691231344366819,-0.42710591151223276,-0.6255884088503112,-0.74988849994049,-2.354264463183955,-0.6123537993775244,-1.085557409315057,-0.535929833484516,-0.6724599065652588,-0.5012775220665987,-0.5276078947348929,-0.5672708446483902,-0.7649120439664358,-0.4765832735147853,-1.097511829460672,-0.6050581814556083,-0.5324092936876798,-0.5621454505173694,-0.5479532740175024,-0.5983322762669662,-0.5015713413096625,-0.7065222021353089,-0.6220173146726182,-0.4718594046034461,-0.5998914375145723,-1.0083415724115805,-1.027656054989225,-0.2753170030329142,-0.5546186246374862,-0.5579974652027822,-0.6297480626016889,-0.7233095377675667,-0.513518832361341,-0.5409553610529609,-0.4298240752752609,-0.6472387484913853,-0.6072445581949266,-1.433663932368498,-0.9110922408756605,-0.690759213367191,-1.1747482519671597,-1.0873284576746969,-0.8985350828733343,-0.5891566522458088,-0.5074430298828779,-1.688176081724373,-0.5772155841484322,-0.6566806679320659,-0.6212372688266954,-0.7177065761547069,-0.4927550227869727,-0.5783906787611436,-0.6846285398493004,-0.5744872558924987,-0.8122151273592602,-0.5296768161165271,-0.6287457515735282,-0.6970927758423073,-0.5023754474167295,-0.7602175169046976,-0.7141399432880912,-0.6676490986139594,-0.6744481638732015,-0.8960144504632335,-1.2130284245763023
139,139,-0.7924927098112743,-1.7308294308683805,-1.536571380954008,-0.6225583004423625,-0.6194114143315367,-0.5067654733377597,-0.9537187522127967,-2.177879848325693,-0.9625115894566749,-0.5522552841279857,-0.44233889421424777,-0.5328917360857575,-1.0811809094864144,-0.7308680721300089,-1.6507361851945777,-0.8328825683661694,-1.0558572101649881,-0.3706846533627314,-0.8593153174428015,-0.7543646693544506,-0.6099968788335838,-0.5443390228569842,-0.9296635847473438,-0.6565616486798118,-0.6538146775322428,-0.8624131661273855,-0.5060398922900609,-1.4337422811124585,-0.5458385936587704,-0.9040316646554107,-0.6668723109982047,-0.5731660751014627,-0.6617695442154778,-0.6021583575061122,-0.482223070968685,-0.9365406137376286,-0.5486216128022879,-3.498544269346768,-0.7245373075591238,-0.649640890809726,-2.3632097138941894,-0.5332614068052306,-1.4248401110630282,-0.7440622608084537,-1.9011437183188167,-0.6397078080613116,-0.4519888021335133,-0.5067138537209036,-0.526202672074195,-1.4733738439571702,-1.118321108017448,-1.4095827505366287,-1.593302918345887,-0.6235982717408586,-0.7254722770483768,-1.176735871251338,-0.5679031266039701,-0.7603869548736211,-2.1101714656812764,-1.063936100178639,-0.5848803859904155,-0.7344875643697794,-1.241877465755285,-0.6876524087355161,-1.1087720213306487,-0.6963655851006301,-0.46630624669288334,-0.5169668490227215,-2.4685530489594876,-0.6496893970428175,-0.5326876778744978,-0.5710976430068195,-1.0747542721522214,-0.6981482838604056,-0.574622285268376,-0.854190055386635,-0.807560492041151,-0.8166247783715408,-1.4175955761588839,-0.7329107618007775,-1.832549669820436
