observations,subject_ids,10_MMF11,11_MMF11,12_MMF11,13_MMF11,14_MMF11,1_MMF11,23_MMF11,24a_MMF11,24b_MMF11,24c_MMF11,24d_MMF11,25_MMF11,29_30_MMF11,2Ve_MMF11,2_1_MMF11,2_MMF11,31_MMF11,32_MMF11,3_MMF11,44_MMF11,45A_MMF11,46d_MMF11,46v_MMF11,5_MMF11,7A_MMF11,7B_MMF11,8_MMF11,9_46d_MMF11,9_46v_MMF11,9_MMF11,AIP_MMF11,AuditoryCore_MMF11,DP_MMF11,Entorhinal_MMF11,F1_MMF11,F2_MMF11,F3_MMF11,F4_MMF11,F5_MMF11,F6_MMF11,F7_MMF11,FST_MMF11,Gustatory_MMF11,HC_Amygdala_MMF11,IPa_MMF11,Insula_MMF11,LB_MMF11,LIP_MMF11,MB_MMF11,MEDIAL_WALL,MIP_MMF11,MST_MMF11,MT_MMF11,OPAI_MMF11,OPRO_MMF11,PBc_MMF11,PBr_MMF11,PECg_MMF11,PGa_MMF11,PGm_MMF11,PIP_MMF11,PO_MMF11,Perirhinal_MMF11,Piriform_MMF11,ProM_MMF11,Prostriate_MMF11,S2_MMF11,STP_MMF11,TEO_MMF11,TE_MMF11,TH_TF_MMF11,TPt_MMF11,TemporalPole_MMF11,Unassigned_MMF11,V1_MMF11,V2_MMF11,V3A_MMF11,V3_MMF11,V4_MMF11,V4t_MMF11,VIP_MMF11
152,152,-1.5193022330893011,-0.6923515333465589,-0.958259638153528,-1.4608129168346913,-0.8993298905586292,-2.1598832241849135,-1.1978266965653481,-0.8832897779685069,-2.033024118599888,-1.4251254048708244,-1.8120099449233333,-0.7956158258951245,-0.9709402822248283,-1.0573944151647396,-1.0116005000590322,-1.0076645870355097,-0.5821018597055138,-0.5052005829770457,-0.7377816092829872,-0.8231109302708226,-1.150172022481422,-0.8770343967241068,-2.793806320834185,-1.1848903970865718,-1.026072742509088,-0.7848157421523835,-1.4683352154747682,-0.6452390526261851,-0.7689591449482188,-1.3471841980830879,-1.8839208284602467,-1.7672653780852805,-3.01234987182353,-0.6334263099942816,-1.6464914184977273,-1.1353239358102543,-1.0184076735463221,-0.8821382942796633,-1.6864102812344732,-1.0373549440487884,-0.824200625050119,-0.6872235165088333,-2.0430543399351437,-1.1810920403119478,-1.0818268607680204,-1.452494704028974,-1.3230464664426906,-1.152145261742902,-0.9707719496162808,-1.1044829640503047,-0.756682988286118,-0.6788669076528241,-0.7057708443032384,-2.654241766422279,-1.8311408347012348,-1.368061589588731,-1.0057147786794365,-0.8751173037816324,-0.8275342926120384,-0.8666076111937244,-0.7770980843963522,-0.6338542438078656,-0.8994106228628449,-1.3731759944745563,-1.593831260238419,-0.8323154303881015,-0.9290650572105806,-0.6848682895936953,-2.037554339501122,-0.7197246790054859,-1.0893865031050083,-1.669042884501714,-0.7175447852772554,-0.9324968116640726,-0.9381637463858284,-1.6406430210694438,-0.9595390648797064,-1.082820549951931,-1.3988781917308555,-1.2867600357503868,-1.0313636204097276
153,153,-0.60118994348966,-0.7634326807137344,-0.6524093189452448,-1.3655573259307585,-1.970819883158979,-0.6306936517001334,-0.8302986890636106,-0.8915408747589235,-0.5644413949587337,-0.5353010780765713,-0.7088833963030297,-1.0064018407653044,-1.1310883263977842,-3.359278355257354,-1.4276830992392022,-0.639737011292852,-0.5805667425866484,-0.4030595684366363,-0.5238589596721988,-0.7726462600583038,-0.6642643672516971,-0.7417046005779049,-0.8056527471814989,-0.724956189134615,-0.7387653582151217,-0.9106290527176373,-0.6641979368266026,-0.5838126919527251,-1.1378210778181648,-0.5311184848805108,-2.4597381080706913,-0.8482869329119008,-0.6483623628375776,-1.0757533291857972,-0.5931467625521978,-0.463159842233434,-1.0547290711611113,-0.414774675151903,-0.8968259641274172,-0.807906883617667,-0.7007940387358155,-0.6099319085453266,-0.6481919372176981,-1.0331558909516914,-1.3926961011937316,-0.8106077681146565,-1.4730895733450058,-0.9698806451200838,-0.9201118725521571,-0.6617877542236399,-0.8177111689579446,-1.7901351575969127,-0.5984521602178358,-0.7003883592704265,-0.7399004274398888,-1.625491095833945,-1.5042521159197626,-0.9144847707794421,-0.6251497193733248,-0.5472781752103483,-1.2048902928145395,-0.6770258602078671,-0.4777797806040349,-0.6896361129272282,-0.9675215590578807,-0.5355406625143183,-0.522095522230499,-0.6917612688849153,-0.5458970679168209,-1.316736168436507,-0.4498348829683816,-1.7000930797835165,-2.2166255178163534,-0.6496341288645519,-0.8569260056743444,-0.5377387992093209,-0.7469200660099781,-0.5555854671875493,-0.7436320327163087,-1.215467015023267,-0.7083051194087023
154,154,-0.6051403689467902,-0.8888948173421343,-0.826314989504639,-2.6765306959536384,-0.8443253294842201,-0.522177116369786,-0.876240770378123,-1.171681842103188,-0.6494270315660153,-1.129374338487002,-0.6338315759784099,-1.1771394423037946,-0.5760044450944433,-1.5942086819561518,-0.9403317958088611,-0.7001244124956911,-1.768590950038757,-0.7112787912609498,-0.9913479917842094,-0.5321045822793178,-1.2405503291991617,-0.6269639764579933,-0.7880595990542052,-0.8330182454465205,-0.6021641809178095,-0.7206135242647129,-0.558661306599415,-0.5157462963431769,-0.6049641985940338,-0.7943587758581406,-0.6701325079492958,-0.7402414403662337,-0.7180130869826167,-0.7413895582847843,-0.7253548428562583,-0.5752976478489666,-0.62411335575863,-0.5757531631443112,-0.7351314875195427,-1.3852431234699967,-1.6045864732733697,-0.5946260363689759,-0.708904503545796,-0.24344064433158263,-0.924939863977621,-0.5596081108776156,-0.7568157887251019,-0.6126478576424594,-1.1019137202860811,-2.3627696369057,-0.5763196936294419,-0.8344962450569539,-0.59286917614255,-1.2721828688105334,-0.47423603568693795,-0.6201390944385123,-0.6296885594192289,-1.7135632963408245,-0.6993296785989436,-0.5074831618180804,-1.6884293525982514,-0.83172685400556,-1.130347951741666,-0.802229360894621,-0.6026902608598084,-0.5280251688950808,-0.47898461518263774,-0.5635089497582785,-1.4640674377302334,-1.5432114848351508,-1.1657621743275324,-0.732787970993255,-1.895079560294673,-0.6440054996112595,-0.5915915469177162,-0.8069243338355616,-0.9532176560017003,-1.487939516525464,-1.24822470136109,-0.6721196988116278,-0.8646410954792878
155,155,-0.5507142443848924,-2.365591864898389,-1.1451022920377536,-4.277712304781312,-0.579481584357128,-2.060881878536599,-2.508561091913709,-0.9782967520682786,-1.7064372706985615,-1.5111951296813628,-1.5826497411807998,-0.9413877357733953,-0.6602328250780394,-0.9967604099033649,-3.7455033249140612,-1.6550936517909292,-2.229073294269857,-0.5253898163184559,-2.452343983985967,-2.747021762954599,-2.403456871816353,-1.2563747014849271,-0.7867280520338886,-2.162666441119085,-1.7429613494225522,-2.9156128146437936,-0.9625969257747835,-0.7258855627945087,-1.0179263735242887,-0.8813558704894868,-3.2037158650377813,-4.2750747955885355,-1.1661937767975294,-0.7397392950350414,-2.8938499416431376,-2.064011850671842,-1.6903829795517709,-2.6028611438750913,-1.8961388328567383,-1.0358612878440807,-1.863104224685936,-1.4744307508500247,-1.4421820443615547,-0.3671012817966015,-2.0769289865483405,-2.8761058079046586,-3.021059499307357,-2.169893150373408,-2.4538835910201815,-1.5320397064853062,-1.841244749480936,-3.232504851201223,-3.5324431769873446,-1.43323980663231,-1.257505381951923,-2.6740429035257014,-4.148569627507065,-0.8365733602808634,-2.9676803699658256,-2.2414551401157525,-1.6796025865991093,-2.112702462765623,-1.2454895776213202,-1.6661638343689464,-2.552782267992064,-0.6500456962796318,-2.859478427142021,-3.3692936370611513,-2.2188249112369767,-3.1809131517280047,-1.4930476835659356,-2.7615670633120866,-7.157761358634963,-3.01614576474753,-0.4672772193110073,-1.0755581427916976,-1.7243046522027328,-1.1460862010363617,-1.7830838592278186,-1.8973098291194095,-0.4266442757257486
156,156,-1.3236872118456597,-1.967762203314944,-0.6082641576961932,-0.5953174536412529,-0.9155079050681811,-0.4041288560527553,-0.8149437745648407,-1.0321017777302237,-1.8392305159733977,-1.4196671342917322,-0.7835557803964652,-1.3501087418985729,-0.9329309522216862,-2.193345659866612,-0.47464334935937724,-0.5212965989948968,-1.1541735022677844,-1.0793494136879966,-0.6770338581050003,-0.49645838285430943,-0.6580140508015098,-0.6376486177159322,-0.4355668898737043,-0.49753031348491317,-0.5206361498816418,-1.0016201719679074,-0.41285143386516604,-0.9886748201234926,-0.6952043771661637,-0.6429917352625378,-4.2552971924172205,-1.183608015313402,-1.0274632572426021,-0.4545697693436759,-0.4511559863347031,-0.3958302168757565,-0.5218382300916456,-1.140820268002281,-0.4702501154527825,-1.2083397368680147,-0.7227352801241667,-0.7207366749107171,-0.9483882561638208,-0.37952970646352346,-1.0491886053312733,-0.5400645615073576,-0.5765648288989715,-0.8402138859134543,-0.559980653252044,-1.1918614556690157,-0.4377656275437345,-1.158188370874283,-1.2055600163281082,-1.7439866815486404,-0.9129564879304044,-1.474477930921077,-0.780891651477846,-0.6672349920114355,-1.4673078061958607,-0.5798846085718732,-0.46313010123140863,-1.110282483983013,-0.3990201850894212,-0.8089730780998661,-0.704024624983837,-0.7560804621696223,-0.5098437261264359,-0.524783669325808,-2.0777140796462996,-0.4897427862096655,-0.26561682521143104,-0.8263557836292024,-0.6327429565310769,-0.4982846456604775,-0.5112180038287044,-1.3532648155126852,-0.6611527128067968,-0.8808641508394355,-0.888539288401146,-0.6115477218568521,-2.0250858468308426
157,157,-1.0508998202329969,-0.667925704296451,-0.7602437330848048,-0.7150975538569851,-0.6900399444340215,-0.9016779591305466,-0.6885718113958764,-0.6100253315819317,-0.48610969254422043,-0.8673680698491206,-2.1220565475533872,-0.7529316584627794,-1.091999421874206,-1.357587792777971,-1.0501413245219058,-0.5207793181927952,-1.4517636256545232,-1.7111466129526427,-0.4478508811077984,-0.4748946988399394,-1.7494789012554248,-0.656569087803256,-1.170349534591368,-0.9900898012161093,-0.5307461864633218,-0.7693543462973613,-0.9230888170579887,-1.5218927542951295,-1.5007566734625193,-2.1355344823122113,-0.6667751702750345,-0.5423571902012568,-0.5570410328339164,-0.7988583538868297,-1.1839368200660378,-1.0885640142929112,-0.4847365642191079,-0.487228596841766,-0.4507263623817781,-1.4881617212222014,-1.6817705504042604,-0.4626999430182984,-1.4701309723504503,-0.17517850134019763,-0.5220604244914218,-0.5553900407972476,-0.5515921840925758,-0.4968308190056082,-0.44618936701337486,-0.5026636764886515,-0.5657949639712854,-0.7787622167801291,-1.900752691854629,-0.5915724449589713,-0.37864277945626057,-0.7784783426432509,-0.649339130572598,-1.0626129011770344,-0.525954485490504,-0.594876892618244,-0.5196544282595423,-1.7889431937289424,-1.230956217047688,-0.7953603518069718,-0.5615551392117829,-1.2052780492778807,-0.549684068416993,-0.6310049090440879,-0.7506020425585929,-1.983783502016335,-1.3000357456948242,-0.5392312927555178,-1.281428318571661,-0.39988790534254604,-2.0270788173556227,-2.8370965911252433,-0.5367378397273186,-1.369868506284281,-0.9583053444584909,-0.6272685279356611,-0.825634218817703
158,158,-0.5334099158815087,-1.1021658470322626,-1.0055350379506827,-0.6494325067896484,-2.972907765440575,-1.3114816542837482,-1.4590144844099031,-0.46101386812409884,-0.6933688545363075,-0.4634901757982963,-1.2722463003724864,-1.82104319929315,-0.9860578922573832,-1.4447399836454333,-0.8889188759500808,-2.041421280424329,-2.3173519130500577,-3.271407839033687,-1.6583169168590473,-1.4820245416050812,-0.8640522414260629,-2.1695620173878134,-1.324713924363265,-0.5548185393909382,-0.8216078489665563,-0.9127020205356104,-1.0222233762758843,-0.88239713398486,-1.7109834772219479,-2.303756634125542,-1.1253432492833704,-1.2566936283156505,-0.7578331473074414,-1.2460033650678382,-0.5598139295518902,-0.8452873145817328,-0.5508890354804945,-1.2391410730407184,-0.974499187568374,-0.40069900334454445,-0.9520981646880156,-0.9556644383622181,-1.3711249944522281,-1.3043981201646402,-1.607405436835128,-0.5583131048119889,-0.5476991135954457,-0.8377809901624814,-1.0849421599820022,-1.6888657185084939,-0.8006068326807309,-0.7622553020507572,-1.2376434115825106,-0.7639227897229861,-2.8532370503276696,-1.544155626069457,-0.5476702947156221,-0.5828214006793826,-1.864768081268042,-1.1990772525170366,-0.5987931400508082,-0.8717590014255886,-0.6460642460576269,-0.9623518245821927,-0.9090054332869169,-0.7645761928528194,-1.1398169758253605,-0.6505764499115949,-2.5994187926266807,-1.2349007414396023,-0.8853337280231024,-0.5614708068459404,-0.654809807716787,-0.5650507179910096,-1.2967396668375863,-2.338069236485894,-0.5829967397533815,-2.1689895440661555,-1.6311734418537962,-0.6109338391418471,-1.543356240347804
159,159,-2.031067947655293,-1.202402511272522,-1.5115688822897457,-0.9084216250929351,-1.2821837537741427,-1.8178921836873154,-1.4512100519723423,-1.2751377908258257,-1.1920470583468639,-0.884476685039391,-1.0049386214529177,-1.9990287535123263,-1.1563161691617918,-1.2318837671214367,-1.0686923156191752,-0.964516487108869,-0.9141109038474444,-1.1861493271758783,-1.3585678656873745,-0.9205187553427687,-1.8838431175035155,-0.7630278594551694,-0.5915357747422361,-0.9195724473098039,-3.3085718569766867,-2.77124925813703,-1.641993094055732,-1.325284092219009,-1.3163624331873716,-1.5958353222013508,-1.0121961405863131,-0.9057153339529175,-0.9249326489428366,-1.3854123331651458,-0.6867319566276633,-0.7651794141545731,-0.8459214207561627,-0.6667808627034063,-1.040841766422092,-0.65618281940136,-0.663196306085105,-1.7786439010681203,-1.2062186226729654,-0.3881662219882063,-1.3500793092063792,-1.4423560691741744,-1.5403858686988052,-0.8335022792335147,-1.3980430813056792,-1.2218524680780807,-0.5969978870007702,-1.578783720864482,-1.129880890574826,-1.4671408909786166,-1.090143208299079,-1.939032230110989,-1.3596751301313055,-1.0807317706875996,-2.5655181603845767,-1.6016400752536297,-1.0547319565850473,-1.6843136198637836,-0.8335370288266336,-2.123329100344556,-0.9127052725627247,-0.735374363907354,-1.315624695502344,-1.742178284031783,-1.004063278317011,-0.7739009156791787,-1.3425862920220184,-1.5318440624734233,-1.0420262447418192,-1.0789432278343094,-0.6329880339247278,-0.7098283852722962,-0.8832392953715967,-0.6903901817793947,-0.8000372396781266,-1.4106220698950118,-1.5479929935302728
160,160,-0.8944052771374831,-3.452301409123117,-0.6164569563905311,-0.9396414713265351,-1.037852409070827,-0.5314638092985973,-0.9528373976158654,-0.9821263165982311,-1.7488175981570349,-1.0527923839356617,-0.5673850931631526,-0.8361150917362705,-0.6069132199061213,-0.6402297369701331,-0.7435451052866362,-0.9219745108831152,-1.0239069667311131,-0.6421003820227682,-1.5517772033781312,-0.6052191067609414,-1.2983952927904743,-0.6430227341763648,-0.698660836073143,-1.0122148443490542,-1.679710296339889,-2.1111144391025185,-0.6191595128712393,-0.6445480381149913,-2.8067625028615804,-0.46050544036961083,-0.5821250836752097,-0.5898272499133137,-1.1435893699568236,-0.5168312375777512,-0.6263771061926944,-0.6028908043968448,-0.5885950501778872,-0.3696630575494734,-0.4616159490000204,-3.9245087478193112,-1.6722283694704534,-0.8600702124863876,-0.6414027742703079,-0.7173365317234777,-0.7081668274971991,-1.0332766089086602,-0.5899082116960489,-1.0913848454238857,-0.5599741434712283,-0.8789446157045099,-0.48828199462710276,-0.637999294040803,-0.7272432840492777,-0.8216533205179042,-1.221060365727924,-0.6437355292013214,-0.6063734859025598,-0.7105177124912387,-0.7366699937732324,-0.4674121246431447,-0.7572282377135091,-0.5341818465311119,-0.8232969458781956,-1.256938757175414,-0.5643852479924519,-0.45283943794928905,-0.8517096903664747,-0.6655218698781213,-0.8335758046623318,-1.015529429890654,-1.3023764359586363,-0.9239468389169652,-2.2661358896441053,-0.6730893314073448,-0.9885044589901325,-0.7325534713800846,-0.7622019821736039,-0.5541814883585672,-0.5191235979781011,-1.1488938529106831,-0.42773893741881974
161,161,-1.2878911849718393,-1.7874707118408684,-1.993113657228816,-0.7274616973366923,-2.1484402911458,-0.6275586622468738,-1.5564469362993383,-0.6663741045119542,-0.9454898783522239,-0.8140403078761882,-0.5483764228228398,-2.077740399920367,-1.0979989262337022,-1.2650224180864262,-1.765245844897902,-0.8550970265340273,-1.164551900149044,-1.2965546138181316,-0.5313117911680805,-0.6350107347016188,-1.4780278966186247,-2.450544814438529,-1.2913891585444637,-0.9896875990502231,-1.063741062957517,-0.5268858278516947,-1.5585007666962576,-0.5160870675033041,-0.7311093658877131,-1.7959626472355392,-0.574153180503025,-0.9052994356179642,-0.6241724394493344,-0.7501414146419471,-0.7753427429736417,-0.9510330262357014,-0.4852299316748472,-2.122869005819218,-0.9712197711526256,-1.5327814320467263,-0.8883626063468264,-1.0445297687638782,-1.30450247794797,-0.39006139295037623,-0.6462857510717128,-0.8518763507522555,-0.8387441459083583,-0.6356068128278376,-0.9124267340226897,-0.5681221110242578,-0.7273963026342379,-1.1504439643392415,-0.7833803397214574,-0.6154095065202374,-0.6423979304145035,-0.6967371092005985,-0.5860820408956302,-0.6718706264826424,-0.6442849397895647,-0.5154230366597565,-0.7249726521677711,-0.5926763252308106,-1.3937562408039785,-1.148875146017602,-1.4157589490977163,-0.9157133195179699,-1.6114437088236628,-1.4611769023057746,-1.390163615444127,-2.3134101934953177,-1.3344362949629465,-0.8412027677710459,-1.8641795768438205,-0.9288089427921513,-1.1598271169559937,-1.3803660546726086,-0.512633513506505,-0.6646248768437386,-0.5438678472998038,-0.6038611354740324,-2.2674037584192908
162,162,-1.199653532682925,-1.0632212552236473,-1.1434930221692645,-0.8071309625173648,-0.5835365742745489,-1.4059655149598702,-0.578403402828352,-0.9333186352097403,-1.6127134043110614,-0.499058819614858,-0.7641688833192064,-0.5979363274856504,-1.8523831217238325,-2.658476380141604,-0.4839257791095942,-0.5214716288598362,-2.577747756507804,-0.4527434725609638,-0.4886318915484751,-0.5002597606003403,-0.7033070646148908,-0.7913962997133416,-0.39266202913855797,-0.6407807358268472,-1.2343919420104088,-0.45867896527894714,-0.45100516877380736,-0.6416456396377777,-2.5868441051830944,-0.4033268843539358,-0.7021941141095327,-0.5435257323842899,-0.653450191560612,-0.6302504224801572,-0.7197145023856899,-1.1894358513044065,-0.49816515713128917,-0.6084568278817105,-0.7039093743739614,-0.804098273073083,-0.8683211542508333,-0.4709185617592568,-0.5830952789785042,-0.20971845159634617,-0.5503153407085328,-0.9208901448406163,-0.5215405394945941,-0.46747402163370977,-0.4478220834631917,-0.8067946377986882,-1.123911967285294,-2.3057377115702598,-0.7781113381253495,-1.1723966370915777,-0.42683716736750354,-1.6148244126098188,-0.6586781686529446,-0.7225572088875555,-0.5202307789467574,-1.0792579997968397,-1.4404544225049185,-0.7367421047425511,-1.0698577892527534,-0.6335801490322782,-0.5322545211623728,-0.8148415030167464,-0.4506946193501946,-0.5002611096594383,-0.6080635835962956,-0.44125865471062753,-0.16991745306020278,-2.383989813028509,-1.2881854228714726,-0.4235485413163172,-0.7717654185736247,-0.8226874431404205,-0.691415538289477,-0.5242624144681304,-0.7373330986581248,-0.5781100724427481,-1.1322867777752224
163,163,-0.9673056087260039,-1.8702083342389262,-2.322723825184477,-0.7489545254512017,-1.658909050034597,-0.8113053783616728,-0.6778248433072875,-0.6926926480839287,-1.0460555416941801,-1.9836280908764503,-1.4211807922496469,-1.3477405219590115,-0.9175410656169132,-0.8196756185361784,-0.7218850570368407,-0.7576963286899927,-2.0214875109887434,-2.288531411288419,-1.3496724419978663,-0.9301142239327099,-3.4821441157200326,-1.8648330902947132,-1.7720277625698708,-0.6676431536527085,-1.0495153611646133,-0.9763322736163447,-1.516865724744361,-0.9405171666894445,-0.9344623727992857,-0.9227273252616242,-0.6189522912647947,-1.146210264467758,-1.5471745958236722,-0.8175104298942134,-0.7095735837855977,-2.0587293072108936,-1.7344421684648332,-1.446504657236531,-1.8861513074431742,-0.8320288442366559,-0.9940520301882183,-1.3529055405070478,-2.063839193975931,-0.2319482731468847,-1.0916589588273293,-1.2741480251791795,-1.3124340848136002,-0.5281592277298355,-2.7901047483645245,-0.4922929733494726,-0.66209680197947,-1.466630691422763,-0.5814669327432526,-0.9812669782857507,-2.201680846465354,-2.4853554694319833,-2.6176342045961807,-1.8916035013689927,-0.9751865988457424,-1.1467546193719023,-1.7717866423546957,-2.1836810704924,-0.7808768427659717,-0.6749029477656251,-1.9377758833604224,-1.3057629359447276,-0.9598594884103094,-1.4974388840180406,-0.8360079254755468,-1.141444211946613,-0.36683310897562493,-1.0259824943693794,-1.8976750739610018,-1.2228970004038067,-1.7363758304001569,-1.4327213406766717,-0.665238595574589,-1.0805303345528892,-1.420042957968951,-1.0730601998329967,-0.7319822743056377
164,164,-0.9522370211088698,-0.7850433992391526,-1.785203253047313,-0.9442073323202619,-1.013079627600451,-1.7450476183099923,-1.0707141375589138,-1.7158068089454652,-1.1782304659557283,-1.0392104563469777,-1.2038734362191024,-0.9696616781088494,-0.8957186668337843,-1.1810003890701422,-0.7552496439842379,-1.0554697211152066,-0.7869117852716007,-1.5288562922827018,-0.894281836821158,-1.5361891359400428,-1.3969673509564173,-0.9171365025476044,-1.2343292462671371,-1.3225390565810013,-0.9530687081706005,-1.249117764341273,-1.4161801619695646,-0.9347778348068073,-1.2326461196070617,-1.6166868382599375,-2.7822048844363314,-0.9198528920252649,-0.9757239579890642,-1.1806944217518565,-1.2395263803976875,-1.3049161051842073,-1.4099856308494254,-1.0601117297380824,-0.9652135540112536,-1.796891446057397,-1.3200011004131833,-0.8756664730164301,-0.9433365174074448,-1.1566684057876466,-1.0433951856758283,-0.821491568463612,-1.1135439631931436,-0.9874605192690629,-0.9704716323734268,-1.2391436020374778,-1.452991268342903,-0.8473837886177249,-0.9209827811419274,-1.0435726694217582,-0.8460693273323786,-1.0841310939667235,-0.9712065747076166,-1.3230431400596057,-0.8863912325444194,-1.4652943027339853,-0.799254873723322,-1.4849315795881262,-1.2136777410532473,-1.070598759764464,-0.8594033899744988,-0.7459782229540514,-0.9252547956844209,-0.9079510052228495,-1.1706987147905117,-1.1189538585773382,-1.415760220195794,-1.7939680483082814,-1.4139133988969825,-1.111547218819436,-1.1048012563264595,-1.1245195106828825,-0.8828917137468907,-1.1041488430807922,-1.1045972449993091,-1.1598128973578272,-1.079717735102547
165,165,-1.1421583376525997,-0.9296080946157024,-1.1284978639446752,-0.8331636521562589,-0.9989579641631442,-0.7048212313100722,-1.4779170744894827,-0.7442580434077181,-1.4132938163714308,-0.6750187894255715,-0.9495762250398285,-0.8814498954997831,-0.6332200262571392,-0.7875003778874764,-0.7794832546976397,-0.8523359615731416,-1.6351427234345643,-0.5280946763288663,-0.5841650306872468,-0.5619520124709466,-1.3900980867935768,-0.8946916991938266,-1.1120014556290314,-1.1999526725870944,-0.6962739205280876,-1.065421369639173,-0.5332681496994138,-0.5563088724051671,-0.6108366981659247,-1.0799095942634767,-1.5033101081392277,-0.7255034342652822,-1.4749465872868766,-1.0715149683912213,-1.1760479213845054,-1.1252530841120725,-1.3161461645831318,-1.5754037915875498,-1.2551315822393085,-1.2261768299567917,-0.695079485563125,-0.6245320980668618,-1.82351441347283,-1.5025183430262505,-0.612118566387285,-0.561552362970511,-1.314336315467024,-0.5464716068308952,-0.7069998711840876,-0.5569169430942161,-0.9977648042651543,-0.9187988734559136,-0.5582627388729717,-1.2539468341427593,-0.49634827789540126,-0.6250398543744865,-0.7201212210059862,-0.6872530140931878,-0.9499819531555079,-1.1886789261686639,-0.826522629330074,-0.9351065911049152,-0.6336191144457921,-3.548320916449496,-0.7920913994220363,-0.6351535151430718,-0.7651144653452987,-0.5747502921244629,-0.7029429890628851,-0.5934594641267409,-0.4154063663750036,-0.990694578185838,-1.190310812465147,-0.6251868342254788,-0.8295565984502135,-0.6476920814422906,-0.9667542404940278,-0.9366217218874691,-0.5958016066008623,-1.1066450930428462,-0.6581923271792287
166,166,-1.7429325941517895,-1.8245570117293912,-2.5452095364256646,-1.1979732102769054,-1.6390331895897177,-1.410362309774649,-2.9897567439982544,-1.7672695784171506,-2.0364062269852807,-0.6593272863211208,-2.4701198033376706,-1.285912072523144,-1.0570277355129056,-4.13472268387556,-1.4715149734195103,-2.2000399410036082,-2.3687463256311796,-0.4010755638670326,-1.9702361047232846,-0.6017005574779919,-1.5395037437900454,-0.6745155540244031,-0.76452891169365,-0.8230665650682647,-1.1353529822357182,-2.8360532797684765,-1.2062483426835575,-0.47540981235319313,-0.7570352375462777,-1.9586541147629946,-0.5781062789608905,-0.7382281908518652,-2.128315213169505,-0.6918732443150412,-2.363262345022652,-1.7688360602508515,-1.954473823913256,-0.3845525879960964,-1.737536789001159,-1.8982411726731232,-1.45305934492634,-0.6762591853857054,-2.7763448110896407,-0.3406011009056049,-0.6216373944653751,-1.885946927879704,-1.2360530139270567,-2.0953758435918264,-0.5900980391984314,-2.111145261116022,-0.6822512935976917,-4.434439733751692,-1.9396650543369405,-0.6039385046433627,-1.1877375185145953,-1.7064460127403676,-3.6739186975486335,-0.9109390518233045,-0.6000076325969875,-0.9474440639903292,-2.9923753775028743,-1.789008239860812,-0.7540836135570181,-0.697371023508687,-1.7256525032537335,-1.5345437871973864,-1.5824831470650689,-1.7315821511711873,-0.6033397561258451,-0.6787012958464391,-2.734827642541765,-2.1487869990461625,-0.7829200468937865,-2.309351804987089,-0.5072309156696997,-0.7083572001549888,-2.6243296197017107,-1.0290043404732514,-1.3337333707683228,-3.2763753005972633,-2.237979578781207
167,167,-0.6328093773635721,-0.8767094584690975,-1.0916376283650675,-2.559412953916441,-0.9171756317149957,-0.37805610404455314,-0.5442969847534412,-0.9364489502229965,-0.9890951916158842,-0.9133368754154181,-0.5404978276645054,-1.0470092529547654,-0.544492339429041,-2.1069489935401817,-0.5326262040248593,-0.9318115838279243,-1.270776261167335,-0.4528545178666191,-1.0531045029330959,-1.6802469696403333,-0.7403915762191978,-0.7023283111046296,-2.8038477811400804,-0.46739694604987986,-0.8832364243406328,-0.5027646641000963,-0.5011280269036146,-0.5534717816576938,-0.6530659003884649,-1.1456267188846598,-3.872614678906956,-1.7426065645506585,-0.5577893153157638,-1.2080188145375614,-0.50899898409402,-0.45610334116128837,-0.5227314005422365,-0.518900345465385,-0.47288448616672485,-0.5777807936642904,-1.6744338026798946,-0.4703162660203993,-1.2278623098335015,-0.18734535646674133,-1.3399443968111866,-0.8942132537658263,-2.4475697964983345,-2.3661112705874072,-0.6072780480366272,-0.5265685188275744,-1.0756334619058059,-1.750556465915238,-1.567659088662349,-1.182755555484324,-0.7366485951103283,-0.8260028749921032,-3.0168687563958505,-0.6490885091691948,-0.9282836551880613,-0.44995084821755754,-0.4777163155142924,-0.8106688077341712,-0.8195104685324159,-1.79291243105326,-0.6791029715155542,-1.2503755244252486,-1.3039670276222914,-0.7097770610149032,-0.7569966714159009,-1.1618050444183732,-0.3198205582164897,-2.213539069295954,-3.0959660463506564,-0.7640196499795973,-0.5926331607808356,-0.5175875522474278,-1.0590026887673016,-0.5655244813475382,-0.76928576426687,-0.6115969041828255,-0.5733757771452799
