observations,subject_ids,10_M132,11_M132,12_M132,13_M132,14_M132,1_M132,23_M132,24a_M132,24b_M132,24c_M132,24d_M132,25_M132,29_30_M132,2_M132,31_M132,32_M132,3_M132,44_M132,45A_M132,45B_M132,46d_M132,46v_M132,5_M132,7A_M132,7B_M132,7m_M132,7op_M132,8B_M132,8l_M132,8m_M132,8r_M132,9_46d_M132,9_46v_M132,9_M132,AIP_M132,Core_M132,DP_M132,Ento_M132,F1_M132,F2_M132,F3_M132,F4_M132,F5_M132,F6_M132,F7_M132,FST_M132,Gu_M132,IPa_M132,Ins_M132,LB_M132,LIP_M132,MB_M132,MIP_M132,MST_M132,MT_M132,MedialWall_M132,OPAI_M132,Opro_M132,PBc_M132,PBr_M132,PGa_M132,PIP_M132,PO_M132,Peri_M132,Pi_M132,Pir_M132,ProM_M132,Pro_St_M132,S2_M132,STPc_M132,STPi_M132,STPr_M132,Sub_M132,TEMPORAL_POLE_M132,TEO_M132,TEOm_M132,TEa_m_a_M132,TEa_m_p_M132,TEad_M132,TEav_M132,TEpd_M132,TEpv_M132,TH_TF_M132,TPt_M132,V1_M132,V2_M132,V3A_M132,V3_M132,V4_M132,V4t_M132,V6A_M132,V6_M132,VIP_M132
0,0,-0.32056957605657505,-1.3141976709083567,-1.5711666178524752,-1.1527232921553434,-1.1162972721032394,-1.7718432553454655,-1.6879146695527691,-0.5249864354767082,-0.3475532810415934,-0.9920827989365676,-1.4512233741407397,-1.0921440829964795,-0.8503884144287982,-1.6832527586772967,-1.1659532684757288,-0.5557646969492799,-1.6349308785800996,-1.3148652471960778,-0.7586929907367258,-1.191597068469216,-0.977670949766685,-1.8458262762240367,-1.7103639580733139,-1.1634716530307665,-1.2251955480003358,-1.494990116170322,-1.2950334652648605,-1.4785578700395265,-1.7031098598964707,-1.398679198851368,-1.3803057281644746,-1.1694698612955554,-0.7806402056586589,-0.7878691242072168,-1.0662575473969866,-1.2359891044081188,-1.471218095331325,-2.0631781063271544,-2.088381947587058,-1.6826201523730926,-1.8526105878372099,-1.1965373051052146,-1.711656413274191,-1.6205879991583096,-1.2908310567751584,-1.5442303661535886,-0.9949863668689675,-0.8671143739586288,-1.5735682649056597,-1.4131169210175258,-1.4198080909330306,-1.384816472650525,-1.1965737868768487,-1.7631018140053554,-1.617386002536454,-1.2022751768753768,-1.6571043271626582,-1.3546203969852468,-1.403800627749661,-0.9966508594784221,-1.5412418824766887,-1.5230784284142729,-1.5532321181962603,-1.2069474682967936,-1.0429963187537408,-0.841929034537465,-1.1940173620692582,-1.2326902982957557,-1.5249001203531323,-1.283799110836353,-1.6556995508691574,-1.437708070369445,-1.4594344996008703,-0.5292222280458708,-1.0861375274335057,-1.4784532717714358,-0.43129330203797317,-1.470348694018454,-1.0894310829803466,-1.2842300645005646,-0.7863407640372854,-1.3919802350461254,-2.025094021168069,-1.1140897034805253,-1.5146956679408812,-1.9485898725588795,-1.6026343453006822,-1.714649937097116,-1.7525376910772643,-1.6105711783741055,-1.413652747534352,-1.1410801815185414,-1.5510848939110502
1,1,-1.1266058662650396,0.8595767031719759,1.736494106825796,0.5564987510270161,-0.28534353661287076,0.8007429801143934,0.09649506762367084,0.6717194382379258,-0.14726130062057194,0.6351097239236931,-0.5617426072105068,-1.4515288604490635,-0.027835308015017417,1.0451952527690807,-0.5979866264033888,-1.0237455957616048,0.6406395542623606,-0.07173618262893346,-0.5301776913244005,-0.1779220285001721,-1.9316270453783801,-0.5534888229492059,0.14819948409794786,0.9305540928657072,-0.6657618231072839,0.3664338403924357,-0.925593157951283,-0.6415141623402647,1.0453306699106937,-0.2906529760709093,0.7379997080295005,-1.2827702770074811,-0.8341061698442741,0.08504211780983156,0.4118194770679664,0.4712140340811892,0.6214366907037703,-0.8016274043400086,0.1656089553030763,0.9374583620616163,-0.16034988017536916,0.041714698743010724,-1.1418782259226277,0.05415608769805067,0.9659836843717639,0.874200530151833,1.5707985003455927,1.308062537130731,1.2366360306549276,0.7962857944178785,0.8425357570064044,0.030343874721268895,-0.5240384590326939,1.4125013115828091,1.3293029135622028,0.8180598480912121,0.3035670142282312,1.0075856844396538,0.5259758669640096,1.5793077611325943,1.1806912021997256,0.7729660891447016,-0.11083952311716039,0.535706603363287,0.1824757994482603,-0.340959463440749,-2.356287075501996,1.7469080568792075,1.0142387933718324,-0.10037744934836168,0.42786104924526014,0.5581871552328088,-0.7024828666768055,1.0131476235288124,2.1825197998833867,1.1375267156344118,1.2543250391530056,0.8003387281926196,0.6571873630408617,1.068956341023726,0.7448990928179744,0.7863382338172323,-0.5212584981181635,2.056467351717096,0.888533370917766,0.9127063904034416,0.8883754800801063,1.0372926783219558,1.116591213222123,-0.2504302569089276,-0.42920479063775635,-0.8095466307283835,1.0962769167334632
2,2,-1.0387053891383156,-0.31577384020326343,0.005554856911425137,-0.8525824679537417,0.1982367313814139,-1.3249030855130928,-1.3883695939305136,-0.6071450891649322,-0.7625038052653471,-0.49455876423978534,-0.5932438693499353,-0.9093222147079879,-1.367616013959057,-1.3206923441022222,0.29767928737963656,-0.9887386480992519,-1.073621216566936,-1.0596734023576813,0.15666816690546656,-1.471204584311476,-1.27675883976775,0.17682189631260958,-1.065387534007243,-1.7754095123326683,-1.3744037536175597,-0.09445241487506252,-0.6742712068494989,-1.1571484747607554,1.0356911239647448,-0.7481918465755726,0.8871759702810651,-0.15120808122407223,-0.5770956681648243,-0.3968491983333441,-0.9792940116549532,0.05025710324814333,-0.8973624546880291,2.247295440978085,-0.7259665651481664,-0.942521535278647,-0.7239370865201793,-0.4770103661505164,-0.7750529029197859,0.5680570059295658,-1.8390174678479017,-0.46461091921757414,0.5722580056237878,0.11948924890836883,-0.6536016347645083,-0.2742235436651371,-0.763013261547508,0.6989603731518729,-0.8535714694279958,-0.24122877722531053,-0.5894032470476721,-0.9473752090201849,-0.2748960704836881,-0.7918866031255904,-0.44150296712640863,-0.9904991263241284,0.13325283880691766,-1.4430506107954897,1.038045062356782,2.092877026960526,0.5604713112128347,-0.8158085861622354,-0.07405684963478294,0.605764032351027,-1.0364925041422095,-0.3696544818372441,-1.21746469066666,-0.8236069450114455,-0.5787588725933167,0.3438379229656665,-0.13443364733151345,-0.0408721335170689,0.5638274311807014,-0.03830197353868791,0.3101362724952621,1.0346451117286877,0.2803217819628131,1.0616440990679932,1.0191489850950979,-0.6582777382616245,0.4043902323205373,0.3899659293583197,-0.7691434675923767,0.1333531384396366,0.3369189802192565,0.080949328379065,0.006078435524300722,-0.10466196034311918,-0.4249293864863469
3,3,-0.4507813117640152,0.47796646525439057,-0.18459764088327718,0.37817380082782187,-0.23642657087581062,0.2987958653063589,0.29436109812729244,0.3667603628551226,-0.10043229764062454,0.7224025042448299,0.11583315084484143,-1.1306636147376399,-0.17367029276536902,0.5755206537115641,1.4705334859239243,0.6815881532092675,0.891267763125526,-0.29938197441472125,0.9198006940672082,-0.44897309688700987,-1.5125664819477609,-0.5806109842361147,0.8826528144230252,0.9038667845057121,0.947531948762267,-0.343740942286363,0.605011050593615,0.8031934525393662,1.4580093143209951,-0.7651081800197979,0.6164919948245096,-0.3092551274287448,0.3503152278566669,0.8463660733625818,0.3486583154801806,0.7220277244523683,0.07513373425695981,0.522147688605319,0.017343921136417632,0.6213606953442204,0.7194523921560338,0.009661546881126026,0.7724005944593417,1.172354466653547,1.3133507628620242,-0.6153984216579255,-1.2685642017887246,-0.46708220008354767,-0.026000396370676384,0.9130117925084895,0.11967325186830469,0.7826478712013882,0.31454006772893106,1.0112298425649353,-0.398149323450483,0.17238602927617133,0.7289475266531213,-0.11599814168826099,1.216672967663039,1.6465090765011718,-0.11074868539043098,-0.7040939352000869,-0.2084490001977744,0.3860400939101896,1.0574802131635865,-0.2493521379297039,0.9343914383777076,0.567488928839892,0.1958545573912967,0.7234425622898193,0.09293235058996986,-0.27286691867512675,0.904351729552686,-0.7385584927146438,-0.42143808258462123,-0.07358425517525631,0.18723203501522895,-1.0212566283645064,0.7166207667329004,1.370166003596104,-0.6547216525254336,-0.6993738894843358,-0.9071474915109774,-0.060921024193000085,0.411890287420665,-0.011767432498095986,0.8407928002820894,0.018757930501682136,-0.173653695308369,-0.1653158585496299,0.3065863491009374,0.5251942661624278,0.4319551266776045
4,4,-1.3922034385699844,-1.6678398768035871,-0.9016091866073486,-0.7215972271536595,-0.8940967466443889,-0.46498031867055045,-0.24253159720564998,-1.0296483116070758,-0.1296871339064203,0.22818003558889635,0.7186728676581337,-1.0839273441120965,0.38592767968256003,0.3792098479683143,-0.11988087302990619,0.5500471144911636,0.8987738499666521,-0.24387927144267724,-1.1892852470574211,-0.5984944803438228,-0.8104135970648216,-0.6003252875414837,0.012590982484419873,-0.5792555281118579,-0.3796886561805522,-0.3430290462869273,0.32873954201938993,-0.024116003081403495,0.16151110334251487,-1.2984090743268364,0.3028584635169171,0.2004840585570169,-0.026867440061398337,0.6555939083689518,-0.6373045344830861,-0.963878356747337,0.4345113304797867,-0.46099908292307984,0.11361519355986173,0.10358752602787578,1.249610020912408,0.6877294771052417,0.46933028946658384,1.075293237430753,0.7997570622569835,-1.8333887413592191,1.4661839724437447,-1.1249081138737473,-0.11326994561055044,-0.7648707986343088,-0.7029200275247317,-0.3384178989104855,0.3733322983654279,0.6483614739147251,-1.3263651946260266,0.027815501398905314,-0.13422568450680006,1.0815873139013763,-0.752712671404842,-0.8337229875162756,0.23220639821344835,0.6954131846549367,-0.8510674590615771,-1.1612711212940559,0.4087507682606212,-0.3947110350358402,0.2615043441914897,-1.5427120122181586,-0.3023446860225253,-0.43186442596826113,-0.18632555278221322,0.5376092701181037,-0.6165978771945511,-0.5984245068915532,-1.1265052694433344,0.6541642710600893,-1.6982526009581933,-0.42662087319987735,-0.9506581350390421,0.6993826313377857,-1.0114330062547534,-0.8174913702566964,-0.7905288458599572,-0.8665042636954196,-0.9234582961271851,-1.4074743033674506,-0.2339642291851234,-0.9338792627439951,-1.2311893919507417,-0.19818590490395016,0.458326976048242,0.8920109062533381,-0.41199048529033
5,5,-1.2339301254987163,-1.1693718786750849,-0.9355443848390042,-1.5382461004864174,-1.2298489909565555,-1.3812613108809968,0.019439804727623647,0.1590399298456983,0.9102874023478214,1.1081889863738688,-0.6491494902804527,-1.0967791222863508,-0.6464712093129656,-1.467032944861965,0.6418531965452382,-0.18766578141690687,-0.9299308304565859,1.4638072603020196,-0.6089030119321245,0.3292198609975504,-0.5306218266945282,-1.0646778395332104,-0.523861046977802,-1.379192317459223,-1.5081688816373542,-1.4162067785894266,-1.703713500459104,-1.2579935651872323,-1.802805596085641,0.1131527537618427,-1.1657796629301047,-0.5952360844260418,0.04911186856188676,-0.33399377309854295,-0.20507115540245482,-1.2113914915265942,-1.5880443527749395,-1.5162041702241231,-0.9297220479787393,-0.817736126220303,-0.17741445181836293,-0.26186738832229983,-1.0950062482129608,-1.2718206120314168,-0.8233161700459921,-1.3934733699608166,0.8978270236795001,-1.5112001206711028,-1.4988229488135982,-0.5951532124761311,-1.1679357699610005,-1.370746502316167,-0.6123861296937065,-2.149498475305315,-1.846699751934164,-0.27690917983163305,-0.47713912747699394,1.0571968547373205,-1.1476966034030736,0.07893747632640058,-1.4852791222921282,-0.9265231045179058,-0.7049006769257349,-1.500842940738905,-0.9947112806369661,-0.12429188916291098,-0.3049011358082122,-1.370618914162562,-1.2250976274269423,-2.149112954792788,-2.083770934388379,-1.2641968103891008,-1.83993024759067,0.0010886015919744012,-2.0704975628744196,-1.230562917377046,-1.0954189875733258,-1.1402139481252962,-0.5591451094861611,-0.2829541695861483,-1.500616739978313,-2.1093239479033645,-0.8640447289644383,-2.053072935359522,-1.0350297168643827,-1.6862055962570826,-2.072057703063776,-2.2268237040927694,-1.9518143971033932,-1.3102275873231044,-0.6818168345457215,-0.5078465521567156,-1.1460685954346772
6,6,-1.594460646437536,0.20973463203736742,0.03308203890971911,0.29167363511834205,-0.9838411926407054,-0.12260168419120726,0.24003130229283184,-1.884661547159196,-1.7653034065140134,1.4888487278253215,0.035275058791577406,-0.5748742463640382,-0.7254317870400694,-0.00869963872282906,-1.1088441756380645,0.04735495024156498,-0.1365256938979161,0.6257655106274251,-0.05577989058337623,1.085310480579097,0.5992377624026335,-0.6795831428480898,-0.5699241508025884,-0.6309774142078409,-0.54779981410339,-0.28853051486023823,-0.6686047823165736,0.007760201499280963,-0.06910411137762269,-0.29674713908423056,-0.6280044560648943,0.06489238449471654,1.3073325077662075,-0.8342199761546683,0.887755366062682,0.284124862560176,-0.38206113575788536,0.4728476579910351,-0.36979954406830173,-0.5278985526628384,-0.7437603613242316,0.24331853187132751,0.2620835294074415,0.4834174520154832,-1.206375073599872,0.525529747932133,0.3062514770406893,0.7749397811687532,0.39727991553933006,-0.21258247005789285,-0.38362243407878466,0.32377082136854124,-0.06762920269195066,0.41624310979344054,0.20422819789902877,1.199583308151012,-1.0947544809500995,-1.0903785798638805,0.5878536748459795,0.4326230838401659,0.47581573446523157,-0.20152035684723563,0.18391649702458573,0.44286045090911763,1.5206990070958706,0.2720645253957162,-0.3947258255845973,2.119537593528584,0.17363213351970377,-0.1411954528039777,0.9398774663724752,0.20007667378127156,1.1605633445843906,-0.28930135050383454,0.2940296389706014,0.2974921055109758,0.5361592486548261,-0.2721732186154075,-0.4161538487548111,-0.5131291063229382,-0.8017183477427229,0.6778906661689678,-0.3657223275132845,-0.5848179654093588,0.13097484278343352,0.5956741491951791,-0.11014676375279649,0.7574315989293128,0.3126385563501082,-0.13424300867582206,-0.7590471089900416,-0.9455278205810314,-0.8627271250749755
7,7,1.2680192441273532,0.0009794160657094193,0.5021669755522598,0.22618881821681971,0.5082536417592073,0.22798932561643456,0.4066818059796244,-0.805342119448213,-1.1070183477331859,-0.6585190246560433,0.8792499346447334,-0.6124977260314961,1.320790685192679,0.6573017859525848,1.4404049309501277,1.202760161936033,0.15108682501872042,-0.24722435315105187,1.3253667544333954,-0.7009041858968712,-0.5376428410140566,-0.6149767103041703,-0.26415653994052807,-0.09082282646435919,0.46125835986378616,-0.49137480961962154,-0.03050196501523149,0.4577874159834143,-0.2417462894312473,-0.05077370573505242,0.12819924117947373,0.9557708043638786,-0.6621735386871793,0.3949839220427241,-0.1178180561094025,0.46191207914999866,0.4691569621602093,-1.2444717358704902,0.3490897233110709,0.871947836081676,-1.0990119707389718,0.8291239570414671,1.4974994853906827,-0.07151878432555554,-0.27822376694907125,-1.0445500105567262,0.7628994549052943,-0.6901584021176379,0.010133434061181511,0.4495277769588229,-0.26828553704810676,0.7482909863052656,0.6469936739012029,-1.8198136210958489,-0.7172538023158122,-0.912932992424589,-0.5407253723439883,0.23713233528823888,-0.10920364805126823,-0.5863115457269618,-0.12274176975795507,-0.4836623610012253,1.8263144574396937,-1.1473889279441507,0.007658149086390262,-0.410303546450684,1.0630014879516207,-0.037106738703769515,0.14742502317594677,-0.8374013548081984,-0.692897441368631,-0.8902969310871829,0.08656253763887453,0.9957876489026661,-0.29057919047929937,-0.4945850509229985,-1.377592776723359,-1.349089099199884,1.8609811676759052,-0.2643516722430882,-1.5982536466524035,-1.455632943204668,-1.11597186086327,-0.5946351895366929,-0.15879343869048818,-0.4229073859037817,0.6615721345091783,0.03550437631939385,-1.017826426093201,-1.2015407557732785,1.0437986068617633,-1.1232145337827717,-0.7339838050536001
8,8,0.2777887043325042,1.3419867256071112,0.6066418191943678,1.5873929685005284,0.2739033640428307,1.4245099863236483,0.9279828145937483,-0.08705498674706479,-0.6432267784673131,1.2813528046866074,0.3709602947470794,-1.1133915579093874,-0.6485221441544176,1.354248613209756,0.7096440847563117,-0.15394386237312538,0.03514060775211605,0.32688887349378576,-0.10105078495282305,0.14950820776369475,-1.132265294653826,2.023899501075405,0.6509169372528305,0.6359649508537175,1.9524448689021516,0.028149549710102063,0.7924902620318447,-0.46578839495425334,1.014681728994202,-0.071721562237621,1.7206983876121988,-0.4304686648578165,1.2127397306012948,0.169108924153474,1.3709444470885774,-0.46734881063567707,1.019989095642618,0.6553663864147172,0.9518731804072096,0.2801414023501199,0.8066728257172637,2.0284903142626063,1.289928688381584,-0.020620387263572633,0.5472943601156578,0.8318060462927765,0.16055455049575298,0.19372333051663326,0.5267130305641189,-0.2643079491886433,1.3983174592547154,0.5725733476677937,1.1756476864244354,0.47058851475279684,0.7926575698426024,0.2316955447370509,1.5958766703757572,1.2504082964708045,0.5126284975388322,0.18946465019560704,1.8202383221288239,0.634654197064473,-0.09518120419581257,0.42916538549715083,0.26710780974456105,-0.16391255531533888,0.8228080840823976,-0.8228121103944237,0.978534676021367,1.2158309743748792,1.2184985415385179,2.2301784255300414,0.10055190951907683,0.1089508821055214,0.4062632495979708,1.436950240821971,-0.3718642197836375,0.7600236209140635,0.16534414685029325,1.0008676721063938,0.32295182772314146,0.576055202020515,1.0909911247633903,0.7257112150756061,-0.6332298103516942,-0.1335069611282914,1.6424483119120934,0.9824874031205593,1.020349786529336,0.6341009398696744,0.5888459953573932,-0.15844263299833314,1.2960705656172646
9,9,-1.026773044486383,-1.5087513562815777,-1.4841741625719085,-1.1540651256287142,-0.9684107228353146,-0.5117844827828855,-1.9701995025029633,-1.4082764601110893,-1.64214849952261,-0.6654072761461394,-1.2026631854111054,-0.6342053807562364,-1.2131526713195606,-1.0134201442371136,-0.07730692210630516,-1.7814989119535727,-1.197232064524103,-1.8934137998040397,-0.1698732665867554,-1.4667411310219913,-1.741346861957236,-1.2732668733073043,-0.5147959876897369,-1.2553888653411729,-1.3404786093210053,0.05600045284509205,-1.048712975860987,-2.0930649246143807,-1.050794885876321,-1.2816491867200988,-0.919783488374891,-0.8882747090279034,-1.3837691608094551,-0.49176722045778004,-1.138218588494495,-1.178641581058206,-0.63586552211671,-0.6118786350444443,-1.215871842331152,-0.32401509584142885,-1.0568776135671731,1.039341522875526,-0.518569210841426,-0.24799260919050845,-0.6808663676461916,-2.090265975846771,-0.9300785327034108,-1.5296239962162292,-1.530083003081452,-1.090598822136432,-1.4624694496262316,-1.1448970337356403,-1.0788213643732443,-1.0176614180316348,-1.800408766849987,-1.078807255609004,-1.0163494826484982,-0.3110593850834819,-1.425373753377258,-0.9871694295168072,-0.6181047719679565,-1.2708717374056562,-0.1663950492400177,0.010847232634520762,0.18856739301929235,-1.0158992350328082,-1.2720389076458984,-1.4199789456149061,-1.5644448844456587,-0.9924169429331156,-1.0476178316306224,-0.6161602449991873,-0.9829926766953401,-0.21754038542072593,-0.570503979176893,-1.596210983793434,-0.17199640347221887,-1.4020826676417124,-0.8415570449815244,0.7721695602508152,-1.4349738018515905,-1.4946835176734026,-1.006587154620955,-1.7988412081815937,-0.051077548824977864,-0.18414622373493908,-0.8305927024645858,-1.047588677556054,-1.6917007359914655,-1.1852788399031453,0.24258850488868464,0.019982018529484433,-0.6012444535012469
