observations,subject_ids,subvol_Cornea,subvol_L_Accumbens_area,subvol_L_Amygdala,subvol_L_Caudate,subvol_L_Cerebellum_Cortex,subvol_L_Cerebellum_White_Matter,subvol_L_Cerebral_Cortex,subvol_L_Cerebral_White_Matter,subvol_L_Claustrum,subvol_L_Hippocampus,subvol_L_Lateral_Ventricle,subvol_L_Pallidum,subvol_L_Putamen,subvol_L_Substancia_Nigra,subvol_L_Thalamus_Proper,subvol_L_VentralDC,subvol_R_Accumbens_area,subvol_R_Amygdala,subvol_R_Caudate,subvol_R_Cerebellum_Cortex,subvol_R_Cerebellum_White_Matter,subvol_R_Cerebral_Cortex,subvol_R_Cerebral_White_Matter,subvol_R_Claustrum,subvol_R_Hippocampus,subvol_R_Lateral_Ventricle,subvol_R_Pallidum,subvol_R_Putamen,subvol_R_Substancia_Nigra,subvol_R_Thalamus_Proper,subvol_R_VentralDC,subvol_T_Accumbens_area,subvol_T_Amygdala,subvol_T_Caudate,subvol_T_Cerebellum_Cortex,subvol_T_Cerebellum_White_Matter,subvol_T_Cerebral_Cortex,subvol_T_Cerebral_White_Matter,subvol_T_Claustrum,subvol_T_Cornea,subvol_T_Hippocampus,subvol_T_Lateral_Ventricle,subvol_T_Pallidum,subvol_T_Putamen,subvol_T_Substancia_Nigra,subvol_T_Thalamus_Proper,subvol_T_VentralDC,voxel_volume_mm3
10,10,-1.1603061087072157,-0.9488735188285721,-0.6487464063500517,-1.1425452731799135,-0.8446192617281706,-0.6963802145857145,-1.2757268142011022,-1.1829425561683538,-1.1842554952907924,-1.099649969691661,-1.1105938158399873,-1.2897088231833598,-1.5900147840884709,-0.7343014089683826,-1.1402276417681347,-0.9214534683425761,-0.6482826191656441,-0.31075667609792634,-1.1123612588342824,-0.9394853219474489,-0.7320038763329214,-1.2599945157486498,-1.2051811790899587,-1.2976002272520752,-1.0330014021594518,-1.0777183872709903,-1.1921475479800598,-1.4594871806377967,-0.8225515462818749,-1.125713040610718,-0.5071558060001187,-0.806405765488503,-0.47525845283834306,-1.1369094334869259,-0.879343466390238,-0.7051330089651815,-1.2617035385863329,-1.2252776225150064,-1.231147245574731,-1.1603061087072157,-1.0307424794984823,-1.0776233894442029,-1.2932811556857686,-1.5424507255353381,-0.767265103992093,-1.1438670817235652,-0.74663440799159,0.040707425191294104
11,11,-1.9659137374516122,-0.5055747776716185,0.4503525516606824,0.25318138847637234,-0.17360737357127962,-0.2598123579554108,0.26759455156870315,0.09025089506350412,0.6441598099354683,0.6710969340121089,0.30680110944624006,-0.12437499523533828,0.3669581309603468,-0.6860146419190423,-0.9754840265217641,-1.2163430381854743,-0.046381675065301574,0.6200031832639754,-0.0507528204076572,0.0819192222047716,0.05997245972138602,0.416542095872246,0.12595270117623564,0.22229677696296585,0.44524118203477464,0.16089237708813128,-0.9661817341121879,-0.48546944729612024,-1.4807598482233455,-1.4811471737388389,-2.122556265225065,-0.2950043645372415,0.5664248783667858,0.10022101378787887,-0.05058774700560506,-0.11194319056397536,0.3438645445823937,0.11317136776019648,0.4363592574587359,-1.9659137374516122,0.5557632803253345,0.25315980522343323,-0.5529629630560642,-0.08131565458942913,-1.0969154308386453,-1.267212575238194,-1.7283445047988533,-2.717869151650266
12,12,-0.41019905322686645,-0.7185727679205302,-0.2170070337216439,-0.8485819840487256,1.1367302245075241,1.1507052888568656,-0.20387119798419717,-0.4415661640275703,-0.6128681672475864,-0.4451801970875136,-0.6886225145917686,-0.25246107143568425,-0.4470664640280674,0.11188639732594592,0.5242191332033972,-0.23035998715138561,0.10705660240459741,-0.9185246541989075,-0.9545812220690549,1.376397484397835,1.4927094703917567,-0.21394742890326443,-0.48431092241410434,-0.385590255908486,-0.9070718995461657,-0.6665567164326082,-0.19555805945466356,-0.3026239950122314,-0.30272740321099195,0.6367416419239205,-0.4607093049523556,-0.3135431971997261,-0.5684041218049078,-0.9107618272821489,1.218915954225591,1.3446784718711944,-0.20724682852009085,-0.4694746567420578,-0.5007505426442592,-0.41019905322686645,-0.6724366489012654,-0.6706294344333955,-0.21440803799637032,-0.39928758376050577,-0.10603571374784078,0.5906784589561904,-0.34566941486118724,-0.04486437154420332
13,13,0.644505925771618,1.6175480977001284,0.4785033422300052,1.2655349857218283,0.5995943040130209,0.6187226917593054,0.4860392271811525,0.46160046605880517,0.6606681828646248,0.35655165767712665,0.9186114739573374,0.842002724751766,0.800273596358373,0.06911963971089449,0.1395527443224832,0.5171519828107505,1.2230298366273868,0.4108490897725932,1.3880680947165833,0.7484145269660682,0.5616927503686104,0.349968855211676,0.4439240438403936,0.36410561037336053,0.14731465314549846,0.8478218570364284,0.9231159425784606,0.4831053232852058,-0.016172312052925904,0.28029308139741416,0.7230122116102758,1.4705962802657828,0.47703066330270705,1.3391067872326763,0.7031894644609862,0.5489344915457182,0.4217764648770179,0.45670085623261847,0.5196564568193297,0.644505925771618,0.25179094338423796,0.9262334702295021,0.9253334737811718,0.5747322545532227,0.017147634006458065,0.23156878036280507,0.6669271620513121,0.057169466278311286
14,14,0.7615731745573993,-0.7426100264166159,0.5536116829788783,0.20932393412835767,-0.5511343736682167,-0.6356983612412905,0.5294786054425448,0.44108714771249974,-0.19170079325026107,0.3613459182845858,0.44927092973056915,-0.0015371297936346187,0.13823540563277217,0.5956602197550481,0.12195804836016388,0.4732656291943711,-0.2857491050352711,0.15398696146113613,0.18082448636006113,-0.7347247422710594,-0.7849228610528218,0.5078910573825557,0.4368379019827159,0.21665466869084118,0.5342044566015344,0.47201322273204027,-0.11170980762097844,0.3864782609825571,0.35813552687248335,0.4096376160323287,0.4525815550232,-0.526507962848296,0.3437810951008792,0.19599681134171967,-0.6248261345559436,-0.7182983898219162,0.5162649091475998,0.4503918347186896,0.012114890910053409,0.7615731745573993,0.4307966934166359,0.45578947582818247,-0.04539670072495188,0.2600307186577904,0.47494440412573746,0.2755909454504592,0.4745367293241729,-0.012923212841413576
15,15,1.4589561418305501,2.139012873526226,1.0985772479471512,1.6081228890518433,0.8621781465628375,0.8010315215648726,1.030928939898698,1.2195100693752072,1.4337347628881811,0.23676038261591148,1.3265742534821974,1.7931638201375888,0.7296179063261437,1.8851478469478333,1.3395119732972534,0.9175140395061456,1.972163787872435,0.7493027609469416,1.669094886548157,1.1251535425135526,0.8259166795487058,1.1761558070128284,1.3636420412093697,1.4404071121876014,0.3024551146075481,1.1950534766433232,1.9191321007683755,0.7051481355217112,2.145741771313718,1.217939787859056,1.2501477119907634,2.0803434902115803,0.9069606181289652,1.653615497499251,0.9757085442153255,0.8049776080953279,1.0995432610523317,1.32035836434365,1.4329298350807265,1.4589561418305501,0.258341213780242,1.2502967341234958,1.9024876512834288,0.7276255717690915,2.036536484897741,1.292735547005196,1.1102269580706914,0.044867083903587325
16,16,1.1893997291102518,1.473514055767778,0.1949325576808603,0.6360661439718929,0.4550501479451465,0.5766756772118855,0.4472840492670803,0.4624511087579558,0.41603944214175814,-0.14010161938452712,0.19718736940244488,0.3252247076580278,-0.028711216439266593,0.21900693258260237,0.26041371908332017,0.8508548416122393,1.6094839959951763,0.7846866545284247,0.5778108228698888,0.352916959021229,0.7486127744918427,0.31108497613090785,0.3236014767131216,0.062166419388115825,-0.01371042061416735,0.23032475062277868,0.3972490796344823,-0.14683669556012663,0.4534973518761836,0.24431596238413328,1.098745932659533,1.5725531773008188,0.5245619216270242,0.610830910241574,0.4313846247748618,0.627708767737989,0.3823063231630825,0.4010203837842894,0.23879465437196923,1.1893997291102518,-0.08095098719561744,0.22996624248468966,0.38117857638848013,-0.10709511096582779,0.3504564270432475,0.27455398509646645,1.032015585542663,-1.1290422750669924
17,17,-0.019495153204132212,1.066418366821982,-0.28960663458780334,0.7830624589046944,0.19080865587220736,0.3707576679798579,-0.7008075725866288,-0.5060111800821521,-0.22125570591213137,-0.5815152312638463,0.00534758705598929,0.283940316662799,-0.29531572438801756,0.823224724951374,-0.39467475631790133,0.22739861404559417,0.6121189661850961,-0.02860609925998388,0.7362731205539437,0.017094052046494407,0.3077918455548562,-0.6410945740253642,-0.524760670755027,0.02487845020531017,-0.3264245883223742,-0.24260922219106937,0.3299333896717095,-0.26232503062199525,0.3004065427108901,-0.27810252063117796,0.8117811551313915,0.8455089453347169,-0.15872600268670245,0.7658777041923246,0.10689951354870957,0.33272890318633624,-0.6672593745790355,-0.5270612293335595,-0.10008751785073285,-0.019495153204132212,-0.44498443499391277,-0.11275558771651165,0.3227172167203821,-0.2907988696856834,0.5627674151598849,-0.34199898221232616,0.5276753882058456,0.02503672483569792
18,18,0.8264136593035611,0.5825956034646057,1.016769072515545,1.22192344153643,1.106541737872509,1.3112165783801588,0.5656132691760208,0.5595727625074577,-0.15706008365879462,1.7145990060471976,1.7091664721610356,0.35654676636895977,-0.7545551085549803,1.2098345046824461,1.1593704938840905,1.419690016063449,0.01936863100208566,0.9312031184502237,1.0701182629302197,1.266942028768291,1.5140774894993407,0.5091716678782887,0.5851707517841049,-0.25921526746862367,1.9202974265723929,1.7171838136565154,0.735693012630907,-0.5374691898522669,1.1230218439080446,1.0058159168196545,1.5431752951087472,0.31130675212394954,0.9989378542410854,1.1552233217650574,1.1752293843037611,1.4036300574569764,0.534599061647732,0.579971811078431,-0.21602015994467683,0.8264136593035611,1.8828785908862145,1.7102844048601233,0.5741229003143661,-0.6194227448710993,1.2007364448158544,1.0947749577644756,1.5769578474923598,0.26242964380089456
19,19,0.12166443980226534,0.2811672872065189,0.814577081258303,-0.21438562881067202,-0.3607137233001656,-0.5033969510085949,0.1505575695117134,-0.02981630645420935,0.7838068277054284,0.804109821291414,-0.7305357792580146,-0.46629848322139206,0.05027335875402604,-0.3444522015716592,-0.5832856291485099,-0.18921736432875466,0.04188382420413398,0.7572290424419281,-0.0859062458089121,-0.3285373962985482,-0.5790738952889807,0.13649426202617265,-0.008750710324417996,0.8363076596621057,0.5959671318683951,-0.5774092314879447,-0.2527088090069473,-0.2682909450306234,-0.2005494319308968,-0.5176770987662999,-0.42759162893405717,0.16061974617753458,0.7769822226183378,-0.15095880636377276,-0.33374354956682123,-0.5418382667741255,0.14350183029272984,-0.018212774664373148,0.8070821497098983,0.12166443980226534,0.6837904686238835,-0.6497411165391705,-0.36068875654978305,-0.12566415979604334,-0.281844894070852,-0.5571336689002936,-0.30408069925263986,-0.04227609985512075
