observations,subject_ids,subvol_Cornea,subvol_L_Accumbens_area,subvol_L_Amygdala,subvol_L_Caudate,subvol_L_Cerebellum_Cortex,subvol_L_Cerebellum_White_Matter,subvol_L_Cerebral_Cortex,subvol_L_Cerebral_White_Matter,subvol_L_Claustrum,subvol_L_Hippocampus,subvol_L_Lateral_Ventricle,subvol_L_Pallidum,subvol_L_Putamen,subvol_L_Substancia_Nigra,subvol_L_Thalamus_Proper,subvol_L_VentralDC,subvol_R_Accumbens_area,subvol_R_Amygdala,subvol_R_Caudate,subvol_R_Cerebellum_Cortex,subvol_R_Cerebellum_White_Matter,subvol_R_Cerebral_Cortex,subvol_R_Cerebral_White_Matter,subvol_R_Claustrum,subvol_R_Hippocampus,subvol_R_Lateral_Ventricle,subvol_R_Pallidum,subvol_R_Putamen,subvol_R_Substancia_Nigra,subvol_R_Thalamus_Proper,subvol_R_VentralDC,subvol_T_Accumbens_area,subvol_T_Amygdala,subvol_T_Caudate,subvol_T_Cerebellum_Cortex,subvol_T_Cerebellum_White_Matter,subvol_T_Cerebral_Cortex,subvol_T_Cerebral_White_Matter,subvol_T_Claustrum,subvol_T_Cornea,subvol_T_Hippocampus,subvol_T_Lateral_Ventricle,subvol_T_Pallidum,subvol_T_Putamen,subvol_T_Substancia_Nigra,subvol_T_Thalamus_Proper,subvol_T_VentralDC,voxel_volume_mm3
209,209,-0.7731307917476555,-0.8723172332361631,-2.4419057766479524,-2.0534047170169725,-0.37829684411680226,-0.3783319063483256,-0.5752888911967206,-0.7978996939561243,-1.3390580410436879,-1.591245451545843,-0.7436498032306588,-2.4960853490746486,-1.2803960001415877,-2.0261460003405944,-0.7075556467677055,-1.0399320044699856,-1.003602864348432,-2.780090661010446,-1.945477695860177,-0.39283978945083786,-0.39460756276870385,-0.5652996714370279,-0.8421712891757863,-1.468924796763611,-2.391350077868794,-0.8679134027168887,-2.6921383553441025,-1.040538464245109,-2.2430075140556935,-0.9099447021296394,-1.4324480554552221,-0.9383538573578449,-2.6220049915489225,-2.0078609406785484,-0.4108363085351581,-0.3832284547525665,-0.5754005094148207,-0.818244042484563,-1.413551200453452,-0.7731307917476555,-1.9799642133978796,-0.8178610497734606,-2.603751082297385,-1.128326146580643,-2.2133631030911505,-0.824534948848182,-1.2441730238926998,0.9436166682695699
210,210,-0.31825775783604227,-0.4608806516522834,-0.8454466511451746,-0.6707472450823642,-0.42016778334540256,-0.44525866195747005,-0.4684434369543909,-0.5449066572536448,-0.6615373169845014,-1.1596493792313267,-0.6677085807139046,-0.6720688415903879,-0.5336622536168341,-0.17049066638915522,-0.491901807507995,-0.4229357346131026,-0.4758301399868895,-0.8600262493624058,-0.6542963941084268,-0.4553301542634759,-0.4600981034470536,-0.5001736612482514,-0.5317184620218671,-0.7541715754828469,-0.8401002529804914,-0.6538583983438528,-0.8317084087451097,-0.5222818060532055,-0.2166426541373358,-0.49221290023729664,-0.16757713724186496,-0.4759632602627628,-0.8591168888776739,-0.6575039773970576,-0.45398650613403985,-0.45788249984636054,-0.4895424087270071,-0.5139862277183447,-0.7249440424389886,-0.31825775783604227,-0.9817383246837214,-0.6781134291739856,-0.7483285591139868,-0.512804459537157,-0.2059982964085817,-0.48364260208338833,-0.24583003781958343,1.0437263464697906
211,211,-0.5285970978636729,-1.0713927670526253,-0.8650993171875623,-1.0292240802003794,-1.0609085463171046,-0.9395982321540028,-0.9455746202370502,-0.7050782998049367,-1.2849556163276927,-1.152833948562268,-0.7403143661614606,-0.7418556353794665,-1.0264492729976837,-0.7109769460634877,-0.7992163705662831,-0.508950913120534,-1.0037837540358565,-0.8420050753999226,-0.9997432851337027,-1.0440096396065799,-1.006663046767348,-0.960664071826552,-0.6902912903161328,-1.240311106960143,-1.1616110375667632,-0.7177768603077068,-0.7646963877303914,-1.0034736588673574,-0.5784101514924924,-0.9863156203191266,-0.3898599466318049,-1.045365022754208,-0.8372631090919832,-1.0086570473076513,-1.0062274325174758,-1.0552211443752486,-0.9519393408167214,-0.6778639702953211,-1.2805566316793675,-0.5285970978636729,-1.1926630340493167,-0.6763685323783828,-0.5708121586871362,-1.0918796836199374,-0.6260675547488675,-0.7773046388858206,-0.3858378040753476,0.1803461231727952
212,212,-0.485918207630369,-1.194237909170902,-1.3247087669291004,-0.7247383313915877,-0.3306101861561459,-0.5003835327537594,-0.6279384017953273,-0.9103828654682911,-2.657639519528553,-1.9675034492586059,-2.33015944935397,-1.6392339987446887,-1.4359258990241357,-1.3193764090084703,-2.0316160103090217,-0.6818493069983236,-0.8309476772442781,-1.3394551653541706,-1.3014167092870101,-0.35829603702537705,-0.5004023778904642,-0.6467229033255544,-0.9625222630379456,-2.401181089529389,-1.8855167443209457,-2.033602152913106,-1.6127840982220272,-1.276402213025114,-1.1882182265093562,-1.9048879116128643,-0.5634955117808196,-1.022306172365444,-1.3417812387390358,-0.9795284076049082,-0.37064984227084785,-0.5116288624473859,-0.6395750080948611,-0.9327470580722163,-2.533086112176266,-0.485918207630369,-1.9163387358161321,-2.1705741404871306,-1.6355293824326678,-1.4021763771780391,-1.2974136271253642,-1.9829204089403576,-0.6185383908768907,0.9939647726127134
213,213,-0.66510816945355,-1.168062599563686,-1.0076835241855964,-1.2749928807475002,-1.585078089189131,-1.4940731822733198,-1.2041160963524622,-0.9470228997179446,-1.0115866640369289,-1.3490011054449007,-0.933646903004975,-0.9909457664528175,-1.1416305450644193,-0.43076459723485816,-0.9978451746627315,-0.5584908594077176,-1.263639924110942,-0.8801050855592647,-1.2282218733522876,-1.5516086429819027,-1.4430683142069491,-1.2618921945964119,-0.969535140550596,-1.1138407373258141,-1.2515444897821988,-1.0843633628559446,-0.8598964164994793,-1.175592828059914,-0.39136975694098264,-0.886863858720813,-0.326702834925381,-1.2060323679121312,-0.9396040663021724,-1.2441706760170843,-1.5304300995992142,-1.5449754636703517,-1.2334803371936822,-0.9335744040020256,-1.0793427805783706,-0.66510816945355,-1.3342585703367207,-0.9737289230453642,-0.8860458943563357,-1.2187801200691504,-0.41495055284614163,-0.8946930164839835,-0.40160233758852937,0.23060077375989563
214,214,-0.12473887700483077,-1.7334390082704108,-0.3786964680360181,-0.5767316262819429,-0.6888881735350653,-0.8583984161343816,-0.7553624752275083,-0.5654082272074474,-0.5004673451142525,-0.4073538897403366,-0.3655760659871327,-0.8181996873353319,-0.5272364955559712,-0.32605257501540613,-0.7492397905328927,-0.09338029570008011,-1.8052825364792482,-0.41270753324206,-0.5401163441119485,-0.8285541540752543,-0.5627311162933084,-0.8545059162015851,-0.6217490807732321,-0.7151503954734246,-0.41940764057058744,-0.4321930917681749,-0.8500962932045677,-0.5465852266731925,-0.10573200208535277,-0.6362250039025332,-0.09769275353920132,-1.8062391919907708,-0.41094697146009784,-0.5459164351056485,-0.776588414040912,-0.6837333371392988,-0.8093442103326667,-0.5867408856201414,-0.5997392742638112,-0.12473887700483077,-0.42701298421235073,-0.41117072809466737,-0.8594569801979702,-0.49684327233053094,-0.17771170927538837,-0.7061551869363497,-0.07763118660520385,0.997241025509426
215,215,-0.7485673517057503,-0.4418835130276499,-0.45877667989282234,-0.7438047560196573,-0.4805640025070699,-0.6932783354429121,-0.4410886068077743,-0.4098513955161028,-0.6035481039164124,-0.5695676162878293,-0.4246116084272868,-0.6494889310397387,-0.5006918180566378,-0.4873145334709567,-0.4234893900505168,-0.2916764177748409,-0.7287174413630726,-0.4105775815011493,-0.7143442268270213,-0.5120540703257425,-0.6021709837842186,-0.46090650502317493,-0.3921422929444457,-0.5334524773526523,-0.5654217489890792,-0.3818610827334301,-0.7057839639712822,-0.4870904392888331,-0.3077461215194063,-0.43170230719946684,-0.14842652914395965,-0.5127198173311225,-0.46110783485263884,-0.7254832353870209,-0.5064889017350648,-0.6687212740381882,-0.4554265933865239,-0.3786246840666579,-0.5715455920816106,-0.7485673517057503,-0.6051269464274238,-0.4099894452163294,-0.6456572205168029,-0.47111653437801926,-0.41421748453317686,-0.4152605222762771,-0.1887361367129628,1.0015523795569234
216,216,-0.5571716108733425,-1.6346126464795605,-1.0640872376600348,-1.9202731578247723,-0.7635608032756468,-0.7205223063515784,-1.503952079803525,-1.2362534290643805,-1.4119217148124543,-0.7914925579602974,-0.9731144479364732,-1.4877606919199795,-1.0146418176120509,-0.5793909198422895,-1.3462710540658656,-0.7049477525660515,-1.16345058356608,-0.8654815897415645,-1.4811523532936732,-0.7285412938320626,-1.135284581129384,-0.9725365694124721,-0.9304396952323075,-0.9043235466015287,-0.9977951048562078,-2.265301105779443,-1.0877905214560586,-0.8233891209749435,-1.5381152122346453,-0.8841887503210167,-0.641757200099852,-1.387862444205942,-0.9047081746932069,-1.692379475198348,-0.7481996037494738,-0.8578143984679296,-1.209543219492191,-1.059831221690219,-1.138784673104463,-0.5571716108733425,-0.8811865984406049,-1.5303302453197027,-1.2979216302188115,-0.9212089420867304,-0.8537511428695778,-1.109735346381077,-0.5769963343441643,0.44373376052288727
217,217,-0.1564072007420776,-0.526729884603589,-0.5408096216042863,-0.6071319231486634,-0.5183111161567102,-0.5057356725529494,-0.41129393182126156,-0.627280909131368,-1.4469074871038403,-0.7556720005793898,-0.5757817574420665,-0.9819078348029423,-1.2911605452932995,-0.5261485764487432,-1.010581619350538,-0.5658428315378574,-0.566353278243937,-0.39288621837495175,-0.6101593409721503,-0.5334126035203165,-0.43505090380177386,-0.4770668942228627,-0.6676113844583438,-1.469890966306703,-0.8822352036429075,-0.6888364052972538,-1.097028996987787,-2.063576226406007,-0.5673776692333146,-1.126288587928332,-0.550552230116185,-0.5164113149900158,-0.4617594624203081,-0.6035258368447679,-0.5377723650170595,-0.46462387777947955,-0.4461064046686646,-0.6376744285750701,-1.47024819770387,-0.1564072007420776,-0.8341563510606453,-0.6309433642450601,-1.0301946977441467,-1.7021093957092517,-0.5645725102630674,-1.0592365568505646,-0.5606307986415129,0.9096864165630798
218,218,-1.430965091586232,-1.3938481696776324,-3.5366081330608554,-3.2943214867909414,-4.926451568750247,-4.726864374538453,-3.1706293421492258,-2.7972496040848904,-1.8814684232710457,-3.1880090760991653,-3.4036344110403634,-2.4099327840690004,-2.004587370851772,-3.9439480145547323,-2.6541393831721747,-2.71332905073186,-1.4580867127234056,-2.4324269938114735,-2.2872172685664562,-5.467759708655224,-5.394349714221742,-3.020333222646423,-2.7216473397371868,-2.2882382167727413,-3.8222182206519175,-2.7698188945689797,-2.825134803900454,-2.3005837395719553,-2.478416044590526,-2.8349965770879217,-2.594198805574003,-1.4669546791482801,-3.1407611451701394,-2.8059464749339633,-5.278397172218412,-4.869998034132749,-3.0890308195467853,-2.8082931321274844,-2.0997209198937883,-1.430965091586232,-3.536423353165854,-3.166047508379714,-2.7224365053784876,-2.102666919990358,-3.3679425374088243,-2.8221740608996333,-2.856017770441036,0.5244291538375654
219,219,-1.032299636832334,-1.207562214213125,-1.9285020447318455,-1.6681844132673738,-1.511838907212421,-1.7911714096803117,-0.8269401647731796,-0.8269027960941373,-0.8002407174859945,-1.191743853719351,-0.8731059280866752,-1.0552347077538369,-1.5177438561223147,-0.9038990385026231,-1.2221992240166357,-1.3213990293173947,-1.1422586083068378,-1.2630860576014848,-1.607039964240697,-1.714903153101011,-1.5720362325732165,-0.8667269651436721,-0.8365809435416882,-0.9100005822540611,-1.1563946600358457,-0.9822986228514543,-1.039684972987032,-1.5427660098643086,-1.1334603435491573,-1.3027624715324575,-1.1017851066652797,-1.1880600919307107,-1.5938299614531775,-1.6425312003574812,-1.608640602092128,-1.6823978997681996,-0.8412187042038832,-0.8228370939465145,-0.8447201716193063,-1.032299636832334,-1.1774801485658246,-0.8819384196159064,-1.012586271849283,-1.5553845715366394,-1.006754194525589,-1.2398487934781353,-1.2517565224376968,-0.11788598550268503
220,220,-1.6144664757695875,-0.8905787292742124,-0.562023966779565,-0.8956075844559832,-0.874853416121225,-0.7259332058762465,-0.6374022584687118,-0.8113622539493706,-0.6151472677525565,-0.4940735042509793,-0.5736391983429263,-1.169306420871492,-1.6154646731563753,-0.505286365585661,-0.7532949974670549,-0.7968219660746532,-1.0798641719442823,-0.879685509977602,-1.1192221103171212,-0.8396899426804187,-0.6927674924177823,-0.7598066006590366,-0.9680810381956327,-0.8565707863619167,-0.9559554483134403,-0.7670722678922659,-1.276357601877077,-1.697078354202667,-0.23941845145777058,-0.8300547488387716,-0.98639324000389,-1.0007589226009734,-0.7162463096715377,-1.0040293408698682,-0.8574514547171097,-0.7292230028931382,-0.7013916440875352,-0.8743796529608722,-0.7432661796041421,-1.6144664757695875,-0.716513573506682,-0.673014866596283,-1.2190331014741522,-1.685953174580829,-0.38006015798308695,-0.7872894939551769,-0.8816564936269202,1.0141107499899502
221,221,-0.12256857543526734,-1.0316145819238915,-0.4086810187935592,-1.0560175195281754,-0.8468619495949845,-1.2697454354053752,-0.3665658981369493,-0.32943391619632895,-0.6214851654188743,-0.48289101143800517,-0.329055161649782,-0.6488692992237759,-0.5356542677897896,-0.294715776507102,-0.5997683761063539,-0.20393716151271435,-0.8605881774900808,-0.3591850681866427,-1.2961907443140965,-0.9386570641117356,-1.0972836282160947,-0.3981113029716941,-0.3220545979877624,-0.5819993434324677,-0.45232879980501794,-0.389412481085826,-0.8395743818225021,-0.51260664986147,-0.532286011715269,-0.5486661815952175,-0.11225948729716062,-0.9448829252173947,-0.4038867609488982,-1.1751941100806005,-0.8857137508314886,-1.2064342760926503,-0.38848267378811074,-0.3079710373952973,-0.6060126388566087,-0.12256857543526734,-0.5019471481878726,-0.36895303222547415,-0.7629664609600957,-0.4900237778756002,-0.38206745283997967,-0.5835549883035114,-0.13983605443544395,1.021374897373608
222,222,-0.7261616956576308,-1.854848059842811,-1.7933826921591765,-1.8933995641701413,-0.9285006446811763,-0.927041420521872,-1.588180829700701,-1.5102159105766124,-1.148006729088652,-2.1795226009644013,-2.3409461490212156,-1.5132618638205977,-0.9400887090986723,-0.33323736448321123,-1.969597297782345,-1.0277519985921217,-1.3436283250309997,-2.2227747360446335,-2.000818452678816,-1.0543982896981252,-1.135547164858562,-1.6064325703259887,-1.5741399438583932,-1.1112424140229091,-2.068656257398962,-2.13736855370537,-1.4186101062825989,-1.0445069757025824,-0.4243616784459933,-2.0534549981427794,-1.151667288381539,-1.6127475712661354,-1.9737416609577716,-1.9586247305390658,-0.9908669127070011,-1.0362758476290441,-1.5945883351935306,-1.556579634854643,-1.143943700749522,-0.7261616956576308,-2.0877507838788385,-2.2207052862531147,-1.475291866369651,-0.9988095594986905,-0.3920689267194525,-2.031892420074475,-1.1024780706410677,1.036666319043054
223,223,-0.11801215123006248,-0.4374336695821727,-0.4603090893666423,-1.083550752457127,-0.3587976241615926,-0.5781642470613115,-0.4436355841666209,-0.34905786319613863,-0.6126730732629396,-0.34444952570618914,-0.31779379780188294,-0.5116225720301362,-0.5306815376778851,-0.1499580510528135,-0.3938364840805481,-0.09365353433362011,-0.5370408451025803,-0.6324205243702269,-1.0165836743911987,-0.3932362478695656,-0.5268575341966076,-0.5102837367510416,-0.3695788083705358,-0.6407123683376651,-0.3036419998376757,-0.3196679584623555,-0.6092842748373837,-0.5277556914424872,-0.08032028504929833,-0.3784857989169493,-0.08723711543017038,-0.4751906296321172,-0.5449998580228298,-1.0478570602928514,-0.40386660047491346,-0.5353950070389027,-0.48273982136676347,-0.34203262317738825,-0.6335049915334081,-0.11801215123006248,-0.3506192943228383,-0.3333765328170124,-0.5361763593393752,-0.49464322690858653,-0.11169303014941534,-0.37473248428579903,-0.07311727576842758,0.997241025509426
224,224,-0.5754092121879946,-1.0899761265830061,-2.4457939141544305,-1.0416506060356163,-1.2542566440229244,-1.2641514108422358,-0.9932306921904375,-0.7776371524481768,-0.8908162805056259,-3.074234709324225,-0.6661957738544025,-0.8065367858969078,-1.1467798312696467,-1.0758180575994871,-1.03082418233604,-0.6021073064912579,-1.2827636766791453,-2.7833172198899483,-1.1206813266900113,-1.2461622791148617,-1.2655441750462262,-1.0906445451368885,-0.7843220434845423,-0.8690670056679936,-1.7185649720244756,-0.7282639688602814,-0.6538389343986574,-1.0926550471626868,-0.43185067728950893,-0.7415822726014242,-0.34670392409739087,-1.105640384783921,-2.7520399796480186,-1.0739757799163034,-1.2004209643873835,-1.3453200165943928,-1.0381101685964234,-0.761035221725924,-0.8697546671741009,-0.5754092121879946,-2.3543925815068256,-0.6488082221658917,-0.596841649531718,-1.2047673052567112,-0.6363589272246227,-0.7974170052958517,-0.4227474919713594,0.1118872213915485
225,225,-0.82007406272309,-1.2665251406354618,-0.4664277380947439,-1.5405837852710487,-0.3768266802341242,-0.3759098221072944,-0.4162865737628995,-0.556063650995175,-0.5590515320548277,-0.40112943460366884,-0.7795446098633749,-1.0510092079661262,-1.0435988072252687,-0.1729627802763804,-0.9148685049213482,-0.22050324654944425,-0.5229986959990004,-0.43115489299978194,-1.5626267686649251,-0.44765954369262767,-0.35141117116955267,-0.49090884931588574,-0.601866068818758,-0.5822143912699684,-0.35250945662446387,-1.014286871786776,-0.878958718831178,-1.0051329303466328,-0.09072914027984297,-1.0327335230766184,-0.1751582851214969,-0.8245583401663041,-0.4729807809775104,-1.5587775206866894,-0.4220201147669489,-0.3728787649110399,-0.45689422995570705,-0.5572789072973856,-0.5843852742553639,-0.82007406272309,-0.4025774680998071,-0.8959764360294737,-0.934769198596632,-1.0450964093366708,-0.13476694517078752,-0.9721214747207425,-0.18956198916155614,0.9962379548863782
226,226,-0.1690519886061475,-0.7668950617592232,-0.375830114100389,-1.5764788840132713,-0.46204994219452183,-0.5226545053933921,-0.4392018390533474,-0.4514302494122603,-0.45787257373757895,-0.7311726424037828,-0.552670603778489,-0.4219829869818224,-1.0189332612326054,-0.6118130358119759,-0.793859224433829,-0.15030537184041542,-0.6476045789433541,-0.3300165667990092,-1.4160862222315977,-0.6256284950050489,-0.8542482764384507,-0.5103948062322119,-0.3837798976451393,-0.5133468597444475,-0.5810743494629598,-0.7511984802580833,-0.41384797467919254,-1.0970223208905086,-1.5602143236356367,-0.7224096606301991,-0.2099310728370554,-0.7038622811011136,-0.37167051920121486,-1.499820804814263,-0.562362622861096,-0.6519088380687041,-0.4785998119446637,-0.4043043106349844,-0.49468067095293655,-0.1690519886061475,-0.6578686652407602,-0.6541138296626725,-0.3885896170126736,-1.0301314782778581,-1.031293234195044,-0.7735621396134178,-0.16887697907224744,1.0303797969551938
227,227,-2.758648934578564,-1.4075668091459625,-0.909270068262969,-1.766204683824843,-1.583268984199363,-1.7067395068649946,-1.3391820501658451,-1.9527388999830555,-2.4848572328204224,-0.863431425294944,-2.5570891375720888,-1.1723089746188122,-3.013000214631475,-1.4723189100333713,-2.1900580579649844,-1.6522665714652311,-1.0675536867140831,-1.0466698269050672,-2.235011573778343,-1.1711241749588432,-1.220187115496035,-1.3607337380238196,-1.8881531238783351,-0.7655205210672655,-0.9358608001956477,-2.6425327856001513,-1.3887217918964556,-0.749988431816564,-1.4661697679958292,-1.932350434819469,-2.2832916723222167,-1.2143959262461144,-0.9689155975125121,-2.009131447601201,-1.386637039314865,-1.456249744503164,-1.353425834431452,-1.9269955899569675,-1.4272366352864119,-2.758648934578564,-0.8906986541568465,-2.658617903898488,-1.2847520696948935,-1.636800672784471,-1.4514979947130215,-2.1319858525580853,-1.9522933834124214,-0.033843123547396825
228,228,-1.8606125285660773,-1.936752198669737,-1.3514089314339577,-1.3732065795622304,-1.0478413558386372,-1.016152095554384,-0.9724667454801842,-0.8080344650669831,-1.1935500998563484,-1.195720886348365,-0.654265846945856,-1.2161052141176816,-1.408035247341619,-0.48438802697418654,-1.3170651555970294,-1.2935877938583213,-1.9605228420069523,-0.9324192151922145,-1.4208206393157514,-1.0418830763067901,-1.041104746655008,-1.0273298832273015,-0.8762509631494775,-1.1926979059424194,-1.2416484686725635,-0.8044088871109509,-0.9932827785661793,-1.3057763164356762,-0.6076553898472297,-1.6557560742209807,-1.3017757231918121,-1.9715477165422297,-1.1470171123242614,-1.3948336318289143,-1.0286190755191909,-1.0809720623151926,-1.002360878645982,-0.8190706645894537,-1.210475441199408,-1.8606125285660773,-1.2596301768610199,-0.7154801450337989,-1.0662177237972448,-1.3912923035194351,-0.5625133971954434,-1.4557349376498403,-1.3089050342432877,0.5478473292429342
229,229,-1.5488979187062304,-2.0083668950402673,-2.117411349141932,-1.0718762448665915,-1.272745350160856,-1.1138137460929456,-1.0951413501616858,-1.300373078936269,-2.3582836418693636,-1.6655405423400453,-1.1641911997787004,-1.184069135472525,-2.1081832347176936,-1.4847577344231886,-1.3276243634620597,-1.5783670782115187,-1.730000588073546,-2.1501303919072954,-1.0239787680146217,-1.1748940969857786,-1.139559784608522,-1.0827186472768844,-1.2676280051342397,-2.388056575066165,-1.87998409717966,-1.1852093988370433,-1.139845798050569,-1.8728608611337199,-1.6365260631294762,-1.1697106971981737,-1.335073207914361,-1.8734951319291537,-2.1424675505684982,-1.0408528949853753,-1.1333458256216438,-1.2557427599181512,-1.0821887043806402,-1.2802671808773864,-2.392746778127851,-1.5488979187062304,-1.745592027422096,-1.0641330072410888,-1.0785339426990632,-1.8389039480874383,-1.5514398465782755,-1.1834253055010353,-1.361648502122074,-0.8145521105115612
230,230,-0.38683454515296534,-1.9198294252492545,-1.3832955150704134,-1.421273912682893,-0.39667045276657914,-0.3657981923295367,-1.8547671961135874,-1.552904374833267,-0.5940783298974994,-1.405543466569983,-1.8101132981589685,-0.42779593804175875,-0.5882471564469315,-0.4124302488308866,-1.4113497306708402,-0.43705758555513274,-1.1720855575905598,-1.2201031764661556,-1.8458030068421147,-0.4591578162617625,-0.6548585137798579,-1.8129116013699798,-1.6252092677605858,-0.5694436739948038,-1.2249747839693401,-2.074049780217286,-0.4530234823572662,-0.5469984767786079,-0.887120865769676,-1.4115068826952606,-0.46386976413859116,-1.5363301508191394,-1.3018154994041566,-1.635459407768142,-0.4536093979831074,-0.44695094382341843,-1.8289649573376738,-1.6085139394642893,-0.5860327400559111,-0.38683454515296534,-1.3135395160918875,-1.9271097495774334,-0.4239785608982408,-0.5329854636187921,-0.6098947663362959,-1.436005001134207,-0.4484269833680291,0.9593826313018949
231,231,-1.2355524957156563,-1.311869831573259,-0.8580341305792589,-1.9595486483086377,-0.9824936821520629,-1.2342700587836737,-1.154730935136854,-1.0753882115428137,-1.339765310179835,-1.5499142796737244,-2.273316775151038,-0.6820418564898542,-0.670754361346362,-0.5981224799755898,-1.058780691636817,-0.9631179194642732,-1.7593502960011391,-1.4473204700432605,-2.1588663750053745,-0.890588127079228,-0.7538868265806983,-1.3598314399879217,-1.200760085547023,-1.0657759850477393,-2.4452996568503114,-1.4649200410548664,-0.673770757267192,-0.8178717779510813,-1.1776073267276361,-1.8703166449687827,-1.8234741848431089,-1.5194762076541528,-1.0924508953329704,-2.0659739174395293,-0.9356759864141742,-0.9716971721792982,-1.2576634207922566,-1.1331853009433783,-1.2008310510513514,-1.2355524957156563,-2.018782655514502,-1.8889851314092008,-0.6426143676470389,-0.7599486886986675,-0.7392852580717644,-1.4645960351466123,-1.308409823431866,0.2768181017725966
232,232,-0.5326367457369056,-1.2912027944503401,-0.45705475833729237,-1.8009545392527808,-0.3845266007702309,-0.40088906658703855,-1.2704273439080294,-1.2238125223657514,-1.577771599402897,-0.5338968922613948,-0.4518461521796455,-2.910359045505478,-1.1779175245533076,-0.40780344934976426,-2.260274284748428,-1.2458483082193879,-1.89711457192982,-0.4584331330860961,-2.2543517101756736,-0.39825667925017205,-0.37350913614624065,-1.3049814159675268,-1.4498291060042985,-1.9869120866925924,-0.3895785420810379,-0.9611855299899656,-2.9942147132254933,-1.3062965176800196,-0.6138465798221959,-2.2512273393710105,-0.9542462665213911,-1.606491517677869,-0.47260965566304514,-2.039744355725663,-0.4093441435340358,-0.3891704969323054,-1.2880044534017459,-1.354031131786193,-1.7863570852749127,-0.5326367457369056,-0.4710238203127908,-0.6658129935169568,-3.0358812020004318,-1.213511861415311,-0.4841284497457616,-2.293828797911608,-1.1322855148740294,0.9264208365424693
233,233,-0.2577102631241811,-0.45978274279477627,-0.5033582639244257,-0.8653200882112657,-0.5101282595319322,-0.55477057412432,-0.3987101181245208,-0.42748530530211637,-0.5347708956180995,-0.5620029684726575,-0.5280934049863655,-0.49764966894086077,-0.5221600516500264,-0.2356262175793443,-0.707626586020657,-0.3077278115850811,-0.6998855107043412,-0.42087435691143416,-1.1166712163448103,-0.45017824592792205,-0.44351186147184385,-0.43094921320574814,-0.4175937376243654,-0.540750702387711,-0.4248745008773218,-0.5330230496115311,-0.572980428650723,-0.5354675555025343,-0.2878151064679121,-0.836634938281798,-0.1808491429563277,-0.5613688028820619,-0.48794334711042653,-0.9873156989223326,-0.4893657474785007,-0.4971743293603117,-0.41982050101366014,-0.40101280483820656,-0.543323626359505,-0.2577102631241811,-0.5288063624653839,-0.5415960583261509,-0.5014480837224327,-0.5089161494858376,-0.25970637554636566,-0.7706347141520637,-0.21282020155707143,1.0278097861550997
234,234,-0.2573179992824839,-0.5242783288983338,-0.5692702303444311,-0.5402481510086978,-0.48037644125382417,-0.42888228079515844,-0.38987562226247324,-0.4594487935751517,-0.701911768685699,-0.6415417178933784,-0.4092269135043901,-1.320557251005917,-1.402654991642077,-0.26627647476272576,-0.4589334002522182,-0.18288530289770305,-0.46568081841704567,-0.43300936389239714,-0.5735557724849869,-0.4708925404349421,-0.4122779544317517,-0.42776271407061817,-0.45832748097591647,-0.5862952362439643,-0.6188820631506289,-0.485675739866433,-1.3044278502157882,-1.3978133944887348,-0.3297856871974023,-0.4510909067666571,-0.1307551013245426,-0.486662892957936,-0.526935105996182,-0.5493552831544022,-0.48727638454479477,-0.43687314203786765,-0.4141429572751244,-0.4349813966426087,-0.6486288876446997,-0.2573179992824839,-0.6702725030929398,-0.4528175936487161,-1.3122261659335652,-1.4220996556320824,-0.3130954469340814,-0.4454627793609324,-0.13168092954217164,1.0238846332658391
235,235,-0.17709889771033088,-0.44387877010106747,-1.5954804456612033,-0.5917443504102129,-0.6305530879731296,-0.718042627145794,-0.5850614310216734,-0.37798932199896346,-0.8477294809329932,-0.47312262188223236,-0.3702982135374483,-0.4557741776563806,-0.869998384178166,-0.0690124233162811,-0.48795907178950004,-0.09209644815540141,-0.4572628105919425,-1.2492540044440679,-0.6512335992707746,-0.5469262659069725,-0.5123830945844517,-0.6680992452034025,-0.37188597297840015,-0.5611476973424934,-0.53343615393728,-0.5146477189772485,-0.47783238509696324,-0.7228131142894358,-0.04659746455002767,-0.7199316036952144,-0.06506702153281091,-0.44654492812251023,-1.409707827935201,-0.6150055518541507,-0.5942828694044737,-0.6266785569770966,-0.6289808054112098,-0.35570549146033564,-0.688647184107763,-0.17709889771033088,-0.5105034930098172,-0.4468041099848319,-0.4443396362583162,-0.8061875507382805,-0.04985044068066391,-0.601965006127811,-0.06528434085112839,1.0164137173467607
236,236,-0.5302234078335295,-1.2070801899220684,-0.8019617461556128,-1.1890226758076066,-1.0346586386498067,-0.9429176582439637,-1.4914092717436507,-1.177629431757111,-1.2238748889157782,-1.021014837581839,-1.168521925305675,-0.9264948364157657,-1.2316770833030708,-0.7911698713162169,-0.9846633314087735,-0.7593849214338848,-1.3171943217059259,-1.186433232175963,-1.1944158817129602,-1.1161422187478034,-0.9457057068455692,-1.5232463947939296,-1.2444605699198592,-0.9697989224125438,-0.9671213050960972,-1.511060806177405,-1.0811542378553975,-1.4113871673542546,-0.5357130292436387,-0.942927212176472,-0.6954077775667793,-1.2595043721603572,-0.9450326041109083,-1.1863863838830202,-1.0266683499415346,-1.0260136122199388,-1.5072008736274294,-1.19874519339865,-1.1053408303580776,-0.5302234078335295,-1.02774287816493,-1.3273984702806692,-0.9448515719383839,-1.3803726317774148,-0.6377231661513934,-0.9143904051648797,-0.6999721305082478,0.21787518599081634
