observations,subject_ids,AUDITORY,COGNITIVE,EMOTION,GUSTATORY,MEDIAL_WALL,MOTOR,OLFACTORY,SOMATOSENSORY,VISION,VISION_V1
0,0,-0.7865628983095715,0.022955978651230335,2.03392287274567,-1.1438216875032035,-0.7825438017612429,-1.6716226327243295,-0.6910152151576403,-1.1718330012313327,-0.5948085014815643,-1.4572611400428992
1,1,-0.5885764376586455,0.28327564414582307,1.7443498635730337,-2.1332215561146533,-0.5186808293467474,-0.6492886459235889,-0.7419700305566798,-0.7063431330560674,-0.1612405212932071,-0.6749671885501
2,2,-0.644596651377247,0.12167249370327138,-1.180949797955554,-0.5995993075012046,-0.6474890230466663,-0.41058046807691706,-0.8392510394394253,-0.7124091255589424,-0.26683184742415245,-0.7108604341208995
3,3,-0.9075925826025282,-0.5880706019455904,1.982749026235711,-1.1005869753679007,-1.6527495632991247,-0.8659746305133669,-0.7729985696797509,-2.312535057000076,-0.21473844112422613,-1.2925324884675335
4,4,-0.7732316469746143,0.2725034333570977,2.2714897403692555,-1.2866719052191162,-1.8620735593322295,-1.25163940628575,-0.7606815198221752,-0.03279441848237402,-0.7946611967002779,-1.9335553198132052
5,5,-1.6688290242020478,-0.02316169955092784,1.910363181201721,-1.3757830386085486,-0.41508804722362225,-1.4863025054423862,-1.9832121347616094,-0.18501792777624565,-0.2303826440495107,-0.7848010444473748
6,6,-0.6550134244729492,-0.11751631973335241,1.9259697001415308,-2.3491501297903423,-1.3368603345477343,-0.623053361324652,-0.930844794251318,-1.3826336679229227,-0.5006102810933055,-0.7660839710427378
7,7,-6.873601509430518,-7.393593763290831,1.5424912578873786,-4.952270267556951,-3.140828805199092,-4.371415113879291,-1.1403388074051493,-4.406944049011145,-0.9914341490337666,-7.371074805218393
8,8,-0.6065011459209015,0.28508259481558307,2.416335794516154,-1.1963620908783883,-0.5436976855998723,-0.7533514970259889,-0.8494962975529755,-0.043505283846424214,-1.0914889804685104,-0.6089117510160318
9,9,-0.5627666176127437,0.32709172264040687,2.2229896319491944,-1.5184191708300676,-0.6142467663922939,-0.47875483229910276,-0.9695995131424087,-0.02461394365982944,-0.8554836690563019,-1.25444691015903
10,10,-1.2568328072038804,0.40589823194588703,0.9796608761242733,-1.3704493771745359,-0.9371009400309319,-1.1411590493809307,-1.6178928123940879,-0.44642238344779456,-0.1368117966188871,-1.5089811174367376
11,11,-0.6439841945290687,-0.11426269652386845,2.585527808887253,-0.9295410202669274,-0.6133023244440374,-0.5327275527098321,-0.9157681070994874,0.04658097549624379,-0.12957585186652132,-0.6498380601407081
12,12,-2.0902390367840655,0.4515442294554233,2.582565986106529,-0.5827348849266277,-0.3325366243694843,-0.4761071423258022,-1.2659575468075697,-1.2657371556209533,-0.11180044240019349,-1.2060332327068328
13,13,-2.781631900022634,-1.3099139550566155,-2.8787544323982246,-1.8135219038822108,-1.5058310160366193,-1.0333456112173909,-1.5342751333302072,-0.9797603916768539,-1.0767791745059103,-1.0531755479582137
14,14,-0.8031350831609938,0.17188640195341875,2.5131200640861353,-0.6177315039370631,-0.3249757935857499,-2.0632155675884682,-0.747181924143371,-0.23158235100238572,-0.3525390064777487,-1.1142882795216402
15,15,-1.8220080801383958,0.2883871035752623,2.396730790618394,-1.0515781954002978,-0.5843573465283824,-2.511879003575322,-1.9379195733150714,-0.2885477771606628,-0.8009540026033943,-0.6626579038816529
16,16,-2.9119285186211132,0.07422607372300893,1.3064627736188874,-0.7134769869499675,-1.2028739406382336,-2.1650099953294966,-0.6377766448883431,-0.29152313542761804,-0.37299545484215724,-0.7010765378097137
17,17,-0.6915321589355357,0.1434404854187954,1.888441328462148,-2.1476313552914803,-0.31464922820945596,-0.5663588115184979,-0.8739527211004046,-0.5087092299846592,-1.9970421044934952,-0.626875517319267
18,18,-1.0255720948212779,-0.011577039262099742,1.2326593516386175,-1.312260948221499,-0.5783441985672648,-1.3215471017153133,-0.6218685577731167,-1.1284901126039273,-0.12021041489619178,-1.1561650405129147
19,19,-1.6331750138914807,-0.8549486657655105,0.11382969752854666,-1.3736678778978217,-1.2507149420784294,-0.7223810313545282,-1.433978059055267,-0.6374647589525722,-1.0958577878408375,-1.6092456273491873
20,20,-0.5259802647758434,0.38479037115328696,2.575993714674329,-1.9947549587529254,-0.6280532133010195,-0.613593049927841,-0.7609964281447483,-0.4799196187694065,-0.10508510322999287,-0.9015259018185744
21,21,-1.7115952372256935,0.47014154769985605,1.3232429042339489,-0.9688635656548692,-1.8157197002546595,-0.5759400258405389,-0.6822699658359578,-0.05051630760160303,-0.1772927717056234,-3.7941578841848425
22,22,-0.8063240500818796,0.36506405521943464,2.5534153892321525,-1.3478982244771773,-0.41187486874090584,-0.8581124620861442,-2.2432784563987402,0.03658671750004111,-0.15506600886708188,-0.8470433393410104
23,23,-1.5809559927584487,-0.5891182873316985,1.821009535132041,-0.8140864741596585,-0.4872049215993629,-1.6425186834214727,-0.9612492785999274,-1.7599793487215247,-1.827893415949077,-2.0757813632692126
24,24,-1.7376235046260475,0.2581075378375721,1.2487398923229576,-0.8612897943228364,-0.5034888459143882,-2.4612585374761062,-0.7316604677422682,-0.11296213886067907,-0.8389781090839614,-1.124123385098157
25,25,-0.5636246423130533,0.4383025089532868,1.3431584929591,-2.6092878466695026,-0.27177837866650745,-0.48354205019174756,-0.6003281267845975,-0.5503908343660445,-0.11422914551762631,-1.2630280691910092
26,26,-1.8689470781151698,-1.8211046351982794,-8.999031248531434,-0.6197460725767537,-0.37542754608512885,-1.0562697212574668,-0.8638496625073169,-0.3420312068663918,-0.6761922152864965,-1.08292272090827
27,27,-3.543625037182544,-0.2379140960729722,2.6319913404286632,-0.6656924530099619,-0.5298520507828176,-0.5084863363939621,-1.617711395647861,-0.010119903963275945,-0.8343935091480046,-0.8669247663534208
