observations,centile,subject_ids,AUDITORY,COGNITIVE,EMOTION,GUSTATORY,MEDIAL_WALL,MOTOR,OLFACTORY,SOMATOSENSORY,VISION,VISION_V1
214,0.95,214,1479.4260770850633,4289.119488526686,1104.0975480691475,201.31354115636861,543.903290822901,3296.610846291522,159.35768453202127,2349.527546955882,7725.9415028425055,1913.9559646761377
215,0.05,215,1066.40735238137,3210.281860432725,792.6118467248202,136.33613092926555,340.6008210699191,2367.99332012422,93.91021313282565,1675.563778557682,5697.726722089224,1332.8970602048332
215,0.25,215,1189.4949026108095,3529.1555400292887,883.9260470934399,155.78430519261332,397.6157620890511,2664.7475545464526,114.02546951828545,1891.076621473322,6341.798135509626,1528.4144973063285
215,0.5,215,1264.1122892202297,3726.878487175981,939.5783255874686,167.57214308584585,432.85714257240437,2835.8599558344213,125.3600376864976,2016.7532939267812,6724.920847275721,1635.8862428838725
215,0.75,215,1339.4739711955535,3924.771902311518,995.4083411551829,179.3951175635323,469.48934112203995,2999.2343514129248,136.86398235991214,2138.2089290772224,7105.915352821222,1735.6154359555558
215,0.95,215,1470.181959645249,4252.056675295731,1089.2497705161204,200.210437659915,536.7518549057603,3264.1005003224786,158.66019617381443,2338.5906982165216,7741.788606216825,1897.4601113510046
216,0.05,216,1148.27848900371,3443.4536512247773,842.5207638727377,147.71358823211511,370.15581067429366,2539.0815548788596,102.36709368968454,1820.2193522885818,6135.968783206322,1413.852285396941
216,0.25,216,1257.2914500412887,3728.733199191726,925.022499862786,165.22153627777462,422.59554093905444,2797.9076248587075,120.32986398404265,2006.4555650251011,6700.059032919404,1586.5613377113286
216,0.5,216,1331.3339750407008,3924.204341587695,979.5793544413998,176.8290251606942,458.1970023067755,2959.769266958725,131.45980476130265,2126.745063289446,7077.572880033359,1686.9576303115539
216,0.75,216,1415.2224072272186,4140.5321353198015,1038.97711050548,189.86808989600672,499.18300353914054,3129.9799220321,144.05148068476566,2257.601273031184,7495.953823694804,1787.4774740308858
216,0.95,216,1573.1784010852355,4523.053483435047,1145.2433076134519,215.1655045068967,581.2482784085064,3432.356715503743,169.87293344089898,2495.0610686928835,8240.53247665394,1964.320460361587
217,0.05,217,1066.79484694002,3237.9424318811475,815.1985492653125,136.65990789703653,352.0508828075723,2411.6797680847576,95.5202863213829,1677.7906220039129,5548.7716225946815,1378.132423125042
217,0.25,217,1194.1436156402228,3565.74607307121,905.6606997287378,156.44862698642163,407.4833858189825,2706.840410211128,115.27361476623655,1897.913913706919,6236.885376162057,1568.4535428750924
217,0.5,217,1271.4050105579665,3770.909352487806,962.7633539937138,168.4623251728416,442.8624187523342,2879.6121960362966,126.57021577377976,2026.2313017772608,6635.773963561207,1675.7643886194196
217,0.75,217,1350.5443785221837,3981.441519414164,1023.0401987975894,180.64548115407172,481.20811682791214,3050.1082418822252,138.29266325419152,2151.4178285424896,7020.598255642038,1781.29640248637
217,0.95,217,1491.3294233842328,4341.259078042055,1129.8990335310596,202.54128402508428,554.7020029549998,3339.7744076572767,160.97399110589816,2361.82796679171,7648.900578326155,1967.4348370369994
218,0.05,218,1149.952570919367,3451.3951020968316,845.8460503907371,147.94093157096907,371.7150645325516,2548.251609083006,102.50188552055052,1822.7867615347232,6132.4596933412595,1416.3329294132852
218,0.25,218,1258.977888677247,3736.61645155988,928.0808141567486,165.43674068305597,423.99032534536786,2805.812684367732,120.43549802592608,2008.8396889295389,6697.472194889046,1588.7618406542008
218,0.5,218,1333.2779749722204,3932.9924739991675,982.8435539335582,177.0662592687715,459.70076690940243,2967.842379943945,131.56853868010484,2129.331561000065,7075.201685734564,1689.2131237347833
218,0.75,218,1417.7230257936662,4151.191964790628,1042.842433487613,190.1684163394996,501.046425857787,3139.3135424953925,144.18675029903906,2260.761667693105,7493.607586620068,1790.1427306428318
218,0.95,218,1577.0618188007338,4537.8414821746355,1150.6484012904764,215.64278579262233,584.1524794925857,3445.5534334435138,170.09069123582634,2499.708375678275,8238.218038666855,1968.4407117556964
219,0.05,219,1158.3461273829134,3494.6944080138737,865.3635125688343,149.11776712026347,381.02694496947464,2598.7272115083956,103.38876176681688,1835.804793771,6094.822541088075,1435.0446945114547
219,0.25,219,1268.21677884415,3782.108131631944,946.8410888952134,166.6246887399339,432.57663574024883,2851.2139229453023,121.1557484151177,2021.8353906105278,6669.312635152611,1605.7444381828834
219,0.5,219,1344.5162076553509,3985.7851013734735,1003.6258052508713,178.43372469105466,469.2214416427884,3015.9857355396916,132.33064190810515,2144.10014342472,7048.990026436602,1707.0139496632507
219,0.75,219,1432.8385830723098,4217.337592926451,1068.2207387630438,191.9677459612818,513.1263015227802,3196.949591756561,145.1592860549488,2279.5433810945315,7467.032700473699,1811.7013908180447
219,0.95,219,1601.651357676572,4632.443551211136,1187.0419480559272,218.62268064889832,603.3044174079248,3529.7886234180587,171.70297461391897,2528.5476941381467,8210.47642024924,2002.6297731056895
220,0.05,220,1053.3550258833566,3148.240709424933,766.1546577319104,134.60222937988908,328.3429669324082,2293.4162659482977,92.81696264672686,1655.1298901723048,5729.525645050947,1312.2742292359303
220,0.25,220,1177.458626794577,3472.4106181162583,861.4430556528484,154.24130350658226,387.59189760083586,2604.6726366382372,113.22872420488092,1873.408291419251,6363.3545288074,1510.848737261197
220,0.5,220,1251.803664976601,3670.3549356904,917.9106473264729,166.04324921135824,423.24071877305704,2780.6003250283256,124.62583762681011,1999.678301870259,6742.754526255622,1619.1631556029463
220,0.75,220,1325.2906500272493,3862.8563396853306,972.1469306065868,177.6753442333507,458.9036570852861,2942.435039395749,136.0410643903217,2119.653489170437,7122.323398723868,1717.6155823758436
220,0.95,220,1449.3811097645616,4170.214195851513,1058.7378778648417,197.66834132472013,521.5646611887112,3191.340810623452,157.403851187194,2313.1688157843605,7757.913318657935,1871.976182162603
221,0.05,221,1051.8182017218853,3141.274914190391,763.3010503520036,134.40183385556094,327.0391229001966,2285.0216066009016,92.70756686225496,1652.7361476182698,5731.278528277783,1310.4469582863157
221,0.25,221,1176.1163225909427,3466.2452339000656,859.0789054719685,154.07044703131373,386.54711151930843,2598.0728337709525,113.15224767628636,1871.4318055685346,6364.539713618237,1509.3352849337998
221,0.5,221,1250.4832861812138,3664.3939097578486,915.6989518599873,165.87931398530523,422.26256720376495,2774.693169811825,124.55768308113188,1997.8318877370768,6743.733418010719,1617.7542177974078
221,0.75,221,1323.827827180358,3856.546569340251,969.8570770330266,177.49718958403108,457.85845984038104,2936.575487365422,135.96729631148543,2117.716722938037,7123.22047520365,1716.1390746231505
221,0.95,221,1447.332216883615,4162.1945590219475,1055.8553228376638,197.41596838752676,520.1133119836849,3184.173922626329,157.2962489951201,2310.627515937555,7758.783076386327,1869.9584518772592
222,0.05,222,965.587400482876,2522.063715309304,546.4103877167724,114.79997288631799,325.4326809275103,2914.599285619216,49.46671189290707,1833.9865944360292,5710.902397815187,1536.1273550531773
222,0.25,222,1160.7001715755002,3133.132275269362,741.0022564042837,144.77211578164426,397.25960707143963,3273.3524392678646,88.37698395865435,2078.295902069113,6515.547013215186,1753.1700819319103
222,0.5,222,1268.0941706763863,3468.323547066603,841.7402428758799,161.2349075946623,440.4501143080588,3619.383547018601,106.95823617569064,2250.50416975038,7002.71917638535,1923.7576698557225
222,0.75,222,1378.34861866535,3758.4307162043797,924.3758353168874,176.46528142265853,487.5499722012938,4099.888056815311,121.37645763579546,2468.6153478684278,7543.6807312067285,2170.173959180329
222,0.95,222,1600.7727549871342,4206.3443618093315,1042.754159973061,203.75536973060417,585.9108858931017,5093.5007990929535,141.58978432561693,2918.6924901582565,8570.77573123417,2754.541348524674
223,0.05,223,1143.7032715274418,3422.221249805581,833.7906855266735,147.09694313841896,366.0869003136786,2514.5118193503267,102.02356947978934,1813.2127010564193,6142.889489724137,1407.8683896698221
223,0.25,223,1252.8132068963891,3708.0939574107947,917.1408064510036,164.65092335037414,419.0090632399902,2777.0925127486803,120.06640241222317,2000.1079730497183,6705.158479865527,1581.3320170926343
223,0.5,223,1326.2721729084371,3901.568488618489,971.3075142218456,176.2105603360431,454.3840399447078,2938.8663933134553,131.19305215325556,2119.979021189882,7082.242592228618,1681.6607765396009
223,0.75,223,1408.8190990973571,4113.435348617439,1029.3224274623294,189.09721528349024,494.51560452955823,3106.1997241093522,143.72482797486128,2249.4616617078077,7500.56309259196,1781.294364885374
223,0.95,223,1563.4019490857715,4485.891341491427,1131.8983008000885,213.9601545743636,574.0416302763443,3399.230144865327,169.35750084405714,2483.288762431745,8245.049397926283,1954.88844080853
224,0.05,224,1070.550912003977,3233.330173548877,803.7902744591755,136.92420121472938,345.9364480823797,2396.376966645945,94.47178303627953,1682.2279257895439,5667.728799980197,1345.679237567038
224,0.25,224,1193.9375710935699,3551.9329031829616,893.8789520913542,156.36488798743096,402.10413979008797,2688.7858943386314,114.45130944893924,1897.57108462342,6321.0311670796755,1539.532795896444
224,0.5,224,1269.0607299756555,3750.909971118378,949.640680457864,168.18619382441244,437.3091817601727,2859.0407817871355,125.7653565118837,2023.4985983119345,6707.444350073143,1646.7125622666204
224,0.75,224,1345.6250426972526,3952.6862154855544,1006.7990633574262,180.1303109580568,474.58300484510556,3024.4155433381143,137.33351851192032,2146.043583253359,7089.436176890917,1747.6317333468285
224,0.95,224,1479.989274912594,4291.408083950695,1105.0507507960676,201.37957175959716,544.3524245856698,3298.599762472668,159.40510135978275,2350.1807619020256,7724.61271838491,1915.1670242827552
225,0.05,225,1155.0772526530063,3500.472721798041,876.825731086232,148.8946613991113,387.1932800937132,2614.338531984151,104.39086052942311,1832.0846185877267,5982.374477904772,1466.1570658306243
225,0.25,225,1268.759386206106,3798.408779484568,960.0910699081078,166.7520465977634,438.6915919094912,2871.0342072750727,122.01798246474527,2022.6290946675779,6583.516049432612,1635.257571379479
225,0.5,225,1347.757445745199,4011.8988227587115,1020.1428047110222,178.8094542260985,476.40723112342147,3041.2885971575856,133.28414672903293,2147.7937246173015,6967.583504112623,1739.5221217909102
225,0.75,225,1440.0466360216885,4258.008614626307,1090.4215225621265,192.72443480130983,522.6999788533029,3232.1768884594776,146.42447557071344,2287.2542236418653,7381.37380539444,1853.2450099677997
225,0.95,225,1618.6658035274772,4704.069015957119,1222.0934714857913,220.39861216451922,619.1661379867764,3590.186349825839,173.88763242102016,2545.8588864518188,8112.739339565842,2071.948602226085
226,0.05,226,1096.9949644845772,3139.2890882773395,764.384730059813,156.27274578753259,351.62631122510174,2801.264156058093,91.13631570497319,1926.2618284054001,5809.313284890617,1540.3032282625377
226,0.25,226,1235.5121975792658,3538.7834637357964,877.7546159837298,175.00045346316492,408.4978154292946,3077.998949458358,112.38836141252614,2125.449337487314,6484.3862262880875,1721.2596106118967
226,0.5,226,1324.3873861541474,3781.279615100073,944.380146374613,189.34795117813235,444.847619201662,3303.6482189940616,124.09297961191646,2276.0799726892606,6897.444550401361,1852.3722806289052
226,0.75,226,1426.2976976805328,4033.044027586319,1012.0996173659638,207.89994863158358,484.667179638721,3594.4764242636306,135.70467944755393,2462.909222887949,7334.3507862427105,2022.2529187141686
226,0.95,226,1630.5594858537245,4486.376280143972,1133.6387044364428,247.05240339214015,562.4196131422465,4180.813115998358,157.44282487773816,2828.214189366211,8112.45299909658,2393.8641865699383
227,0.05,227,1050.4946556610812,3135.3094841400202,760.867308000449,134.2296107464154,325.9292505410847,2277.822366261537,92.61495607562642,1650.675307913634,5732.596603204809,1308.9273791027304
227,0.25,227,1174.968838991541,3460.989472771033,857.0702749323711,153.92452332950512,385.66084215482203,2592.43329759034,113.08802798347669,1869.7413009327038,6365.434581084269,1508.0843946259313
227,0.5,227,1249.3610072294093,3659.335109062553,913.8285584794644,165.73999555227627,421.43624416929526,2769.6671718342163,124.50082540315387,1996.2607581338345,6744.475396141399,1616.5948410607753
227,0.75,227,1322.5919598453827,3851.2206885295436,967.9320100540781,177.3466163211375,456.9800148686681,2931.618972791314,135.90618185858816,2116.077867898834,7123.90380520153,1714.9299646504578
227,0.95,227,1445.6135091180633,4155.468283030229,1053.4489800396705,197.204125445926,518.9006541838357,3178.158997738929,157.20795956592352,2308.4918653572654,7759.452398744727,1868.316582630228
228,0.05,228,721.9937772796798,2472.906433922407,588.4388797054255,103.47764106458385,326.07773590569656,1820.0691286665333,66.27193111325455,1335.075367103715,4342.439981234356,1129.5219094987838
228,0.25,228,1019.352792479916,3202.921059061492,790.8080457906497,136.84580684812204,391.2082009082295,2425.55274637972,96.11713832154364,1725.5102152616778,5521.468661486816,1516.7194140111958
228,0.5,228,1166.700563225653,3586.576399759785,892.5172363006413,154.8566309429135,430.21656953841756,2720.274609490794,111.06414191490886,1925.0501783386242,6138.345312994996,1696.2398672979716
228,0.75,228,1288.4589038547763,3932.629137845043,981.8922051146857,170.50617764031287,470.46980497334965,2968.409112502374,123.3593979701912,2096.0273111819133,6647.217575452061,1881.1463939736132
228,0.95,228,1494.528291912307,4571.178003764225,1140.9597111748917,195.6878517676377,546.6326987401726,3382.820936565373,141.30555050362278,2375.745525024294,7370.59447298111,2320.588992842908
229,0.05,229,1035.98074148961,3071.415703173942,735.1805586411747,132.3570061892228,314.3160358741006,2199.9971223637663,91.65967664628417,1628.0930959975203,5738.701422852405,1294.4638260301037
229,0.25,229,1162.8063846539264,3405.8732900796567,836.2476156023372,152.38420929403986,376.5496025426532,2532.5007346401344,112.45417065023994,1851.7775363021879,6369.918165386642,1496.6102101015347
229,0.5,229,1237.787508249467,3607.40214191924,894.8647701684062,164.30476335244703,413.11592589558313,2717.3510563224836,123.95971519998052,1979.9789917548055,6748.453865973104,1606.229549847067
229,0.75,229,1310.2168099090657,3797.972869093477,948.9752142539053,175.83725619462246,448.3630078115616,2881.493039887903,135.34716361412436,2099.5565883706586,7127.882244403127,1704.4071744485245
229,0.95,229,1428.9984636033266,4090.3406705693833,1030.5990385051448,195.15278503148483,507.36748515867737,3119.731978231693,156.44624349159315,2287.693237604829,7764.005730591019,1854.519866151275
230,0.05,230,118.59932868052647,1043.4779605046888,-30.664529923635882,62.59887896366743,126.32505884604234,325.51816183046503,41.52003598201918,566.7800720292335,2256.7511790383123,104.58879567528083
230,0.25,230,651.3112477655424,2268.916401298946,396.66850176130265,111.19715002182718,252.07023221175373,1545.8619016163425,83.00892261693431,1245.6138019329987,4149.2224999469,1020.4794645681078
230,0.5,230,919.3940650122181,2925.3791812976224,616.5229323681604,136.8691117571717,319.0799452297461,2134.979764790649,102.89084954459899,1591.7404863967772,5157.493253979885,1394.5607474558515
230,0.75,230,1114.851081311644,3429.110124460468,779.4019822174864,157.1973236855222,372.9531405928176,2553.19576940414,117.98434483412544,1850.3732102555093,5935.691593307145,1634.2397122024859
230,0.95,230,1324.5278558226692,4023.856715405848,944.9002986039317,183.2316950292724,437.72524745848483,2988.816119191396,137.55315322666922,2140.3908925457126,6785.587296468602,1958.9562774314356
231,0.05,231,1159.4195745793381,3501.9789018528522,869.3320457223361,149.28720754841993,382.98156844401444,2607.7057687951183,103.61217635016948,1837.5634540693254,6079.964350534068,1440.5991511744212
231,0.25,231,1269.7407403855304,3790.691348590704,950.9036484964147,166.8254279821317,434.44241961858916,2859.8925381837325,121.34226062571445,2023.968130840059,6658.0251801768045,1610.8740984037415
231,0.5,231,1346.596172641288,3996.4450163660963,1008.3425792519431,178.68548895389856,471.3535741943886,3025.697411777898,132.5323657492987,2146.7715137084683,7038.324874476624,1712.5062063319806
231,0.75,231,1435.8843247333589,4231.420844677435,1074.2001252409657,192.32281534605815,515.8980071030207,3209.1400338017356,145.42173686650244,2283.2074809392097,7455.959875349278,1818.514038946112
231,0.95,231,1607.0405930396446,4653.673958709227,1195.900798770531,219.25481757486128,607.7756067419108,3548.4653221198364,172.1467151579718,2534.6321386349914,8198.292593561831,2013.6858989350778
232,0.05,232,1139.7756395625586,3404.393090156872,826.5844378307321,146.57137415013491,362.751479091365,2493.7818120662623,101.74747326693087,1807.2018880443677,6146.605446358418,1403.3655639179208
232,0.25,232,1249.0913749935912,3691.1840047433543,910.7793655886201,164.17726496861667,416.12404667689145,2759.8926838064776,119.8610106876966,1994.8148930846448,6707.924658080976,1577.4875501932854
232,0.5,232,1322.1620902975765,3883.3903989683145,964.7718201501741,175.70762728468515,451.3723649641131,2921.9536591239635,130.98998251494558,2114.4553500887127,7084.798597228329,1677.8337833348085
232,0.75,232,1403.7234747749942,4092.031439808497,1021.8372747919539,188.48228852445396,490.8892397181788,3087.354873105138,143.4819347759137,2242.942094790506,7503.113636206739,1776.904702630604
232,0.95,232,1555.7807548451347,4456.94901621237,1121.7116555568223,213.01794581372803,568.5150272397243,3373.4848514903047,168.98616761781125,2474.0505355205373,8247.606760281098,1948.3227157122228
233,0.05,233,1035.2985365105446,3068.466586419345,734.0060061919221,132.26954423730916,313.7888262777838,2196.3700516111594,91.616477071477,1627.0317729702465,5738.704285073014,1293.8528405619072
233,0.25,233,1162.2508128817499,3403.374445100554,835.3101734204921,152.31409238078382,376.1426874298559,2529.748003447071,112.42672361975076,1850.9551406775704,6369.953225432525,1496.1453569830778
233,0.5,233,1237.2715517017846,3605.0913334838915,894.0276617679451,164.24085588236252,412.75145861298483,2714.9915032280082,123.9371610105288,1979.250197966743,6748.508382422622,1605.8218962392843
233,0.75,233,1309.6798959944922,3795.6604929814202,948.1608140780907,175.77174738058181,447.99490563690364,2879.2911572502467,135.32486965314243,2098.8358270291224,7127.963252496799,1704.0060225251364
233,0.95,233,1428.3015062891548,4087.599230084422,1029.6523655612805,195.0667044124378,506.89002272209103,3117.2642848281253,156.41799635778816,2286.815684602734,7764.149718612508,1854.0154828649308
234,0.05,234,1177.8741618371919,3430.5721340949226,858.4208127596382,165.4265693691341,388.15692678176447,2926.703909149159,96.77798381165914,2017.7226948519406,6120.844873610898,1600.5724057081065
234,0.25,234,1298.6970951347687,3760.9975506918977,949.6429551992916,183.98459326569974,440.6119562237721,3204.9634734703304,116.43759720941335,2211.9198425963978,6724.829888707941,1765.6104726073188
234,0.5,234,1388.7008334364807,3991.7098414735915,1013.6089594504658,200.10151588819875,479.4255331302427,3450.7325455968135,127.83315303816477,2374.066201274613,7131.682273328949,1896.4064047022957
234,0.75,234,1500.682952399637,4258.898085506602,1088.625221679683,221.71312633616404,527.6869026204674,3769.496274597853,139.94463041439735,2579.1620766111014,7591.886778058751,2068.6669079214435
234,0.95,234,1725.9555793215886,4753.252582378792,1231.9830765154024,266.30450395999657,629.4922103290986,4396.455031063431,163.96885877769455,2972.586374539365,8428.756110290546,2436.429746256717
235,0.05,235,1070.4510361252508,3232.6870326735866,803.4466084141335,136.90905388789247,345.76971304760957,2395.5594634637764,94.45255207243756,1682.062055630329,5668.968213253462,1345.2094432923225
235,0.25,235,1193.8154923069355,3551.2634359803237,893.5660288306889,156.3487025840544,401.9625119081505,2688.073317528097,114.43661238429624,1897.3928058876827,6321.896294435816,1539.1225200072024
235,0.5,235,1268.9168360799717,3750.1813095464827,949.318083597833,168.16836713460094,437.16715591215615,2858.338380592714,125.75126759268586,2023.3045227880548,6708.176893139554,1646.3103845342853
235,0.75,235,1345.4383250821486,3951.8157466605285,1006.4265666906963,180.10823169935605,474.41853338868134,3023.6348797988353,137.3170761087565,2145.809518033954,7090.132894734836,1747.1808296342342
235,0.95,235,1479.6781820293293,4290.143337732984,1104.5233078581766,201.3431220168932,544.1040927399285,3297.500989662936,159.37881611888213,2349.8201937156023,7725.353850063243,1914.494037818554
236,0.05,236,1058.9870584603968,3174.2137050420706,776.9409685926781,135.34148491855515,333.2987298786439,2324.629539521484,93.24111738239885,1663.9145552412797,5720.5236871843435,1319.7244843146318
236,0.25,236,1182.4841975054394,3495.7036287970473,870.4748319563728,154.8827347977596,391.59962139673377,2629.462016477377,113.53130147511011,1880.797850037694,6357.289890045057,1517.108798836456
236,0.5,236,1256.8270386601598,3693.158746596565,926.4684862074693,166.6671373456955,427.03420991869785,2803.051143111228,124.89989639276473,2006.680484222448,6737.7633945243815,1625.053798538629
236,0.75,236,1330.9489750076496,3887.352173897307,981.1492499697489,178.36349359488335,463.01216773836853,2965.0567273864863,136.3427821828158,2127.110327241439,7117.768339668035,1723.864444564421
236,0.95,236,1457.4619748197715,4201.88198251719,1070.2812222008347,198.66127408229588,527.3565107714444,3219.5880243950155,157.85411516132882,2323.136381915276,7753.529814851259,1880.653650074279
237,0.05,237,1051.2052010095856,3192.8794312072055,807.5725361138811,134.8524051472479,349.33910082208973,2374.587304676383,95.65772491688756,1655.377660370868,5432.467639142562,1394.6046655605014
237,0.25,237,1184.442001986175,3536.330804831368,901.3227364486756,155.24862334649913,405.54655509721334,2683.7107996259633,115.45392265065026,1883.8971183914823,6155.271616416641,1584.7928313750663
237,0.5,237,1264.0066158624131,3748.123011760504,959.8315341354,167.50498364695193,441.1505242300626,2861.806634433739,126.79196454426396,2015.5878643114813,6567.495884966308,1693.4588256123368
237,0.75,237,1344.4195227913663,3962.7645102895094,1021.2704165290711,179.79291202817888,479.4854246326035,3034.9880393380445,138.6076255411059,2142.5331567902513,6956.209501361273,1803.4880671264207
237,0.95,237,1486.8010537149366,4328.277096751544,1130.4439563023302,201.7164821047151,552.6925446238233,3326.6843256405655,161.59556045522433,2354.3802366503332,7578.397253549663,2005.0135789268038
238,0.05,238,1151.7343732378554,3459.9880525118633,849.4958078964132,148.1843446826057,373.433425805174,2558.1732813895824,102.65332387612433,1825.523598961408,6127.92120511223,1419.2195685945792
238,0.25,238,1260.8085564145822,3745.264701635366,931.4770114786602,165.670652575377,425.5410243720978,2814.4607938543354,120.55557612791246,2011.423676124733,6694.117910587149,1591.342053341684
238,0.5,238,1335.4155441321786,3942.7332486354903,986.5057834084552,177.32691720006324,461.3864817543651,2976.7659855577213,131.69324827819958,2132.1669437980877,7072.11837490858,1691.8751702648651
238,0.75,238,1420.50252355646,4163.105373063054,1047.2165559008645,190.50164265330434,503.1501445026379,3149.7309413409753,144.3431980331203,2264.260719934363,7490.542671467928,1793.31031284342
238,0.95,238,1581.426366398893,4554.490499025714,1156.8071463927226,216.17780970130224,587.448406178647,3460.414763188761,170.3451073738008,2504.9084371083386,8235.161156925467,1973.373907268855
239,0.05,239,1023.2879208092165,3088.2368842089827,791.1838905266529,139.33388429691846,318.4356408666972,2445.973652770664,98.1321024782772,1704.5929018653596,5799.949469372882,1575.2572724880547
239,0.25,239,1181.8051348000397,3510.000368410596,901.6408967512953,160.58422766440927,382.6058960429516,2773.1908447985857,117.73020517121547,1943.3066083588024,6490.576099320132,1759.0082437002343
239,0.5,239,1273.9373810175625,3761.8323675387737,969.4314241940351,173.79841904511633,420.46689361922125,2968.9112421365085,129.28254063383926,2084.7009393384237,6912.828645811817,1903.9019739780717
239,0.75,239,1369.324016852652,4020.21247160492,1042.8932963325337,188.27173674052682,457.9403803818507,3178.556039143894,141.9089457624979,2232.797455899485,7362.374160942963,2101.0499714261036
239,0.95,239,1551.3674527969947,4486.375391001369,1182.0203910074506,217.21536998699256,524.2701627873384,3578.5410161270024,167.6400097346425,2507.5175095468026,8170.220677094741,2539.5319574508453
240,0.05,240,1099.5744922396889,3148.4917399057745,767.6086009066659,156.54898288900552,352.81976873580743,2804.5104916380837,91.33535711084639,1928.9667893536855,5818.04782408177,1543.0662802770692
240,0.25,240,1237.3539433663877,3545.3254325393427,880.0373555879357,175.24712489961576,409.47846944538145,3080.9191242288525,112.52650594369595,2127.7749263929163,6490.68593620556,1723.2822984412946
240,0.5,240,1326.1225218409404,3786.9834445092906,946.3917193969739,189.62775634868376,445.82926614732344,3306.8334969777884,124.2153040492182,2278.595224880696,6903.200464026493,1854.4478438528604
240,0.75,240,1428.2111398811976,4038.791043434341,1014.1718305401779,208.25191192181651,485.8141428395019,3598.08116858315,135.83708750447425,2465.821125692762,7340.372061338017,2024.6336489667697
240,0.95,240,1632.940919187965,4492.931264417677,1136.22277223801,247.53977797325751,564.1457517097543,4184.86347528835,157.63856171944164,2831.729312445766,8119.5269195588135,2396.6620821526126
241,0.05,241,1152.0368190302972,3461.4640002622205,850.1291944674264,148.2258427918477,373.73244521478387,2559.878249626381,102.68004459956092,1825.9887497355282,6127.051126540113,1419.740455131111
241,0.25,241,1261.12352343803,3746.7637940382765,932.070842198101,165.7109367787918,425.81235164699433,2815.9576428312203,120.57690900840788,2011.867821193136,6693.473559848277,1591.8096444461803
241,0.5,241,1335.7864705594761,3944.433019839365,987.1502829749707,177.3721263497773,461.6829383926084,2978.3206848211444,131.71551965512273,2132.657968572154,7071.524810998512,1692.3594599968608
241,0.75,241,1420.9882843597525,4165.195363873363,1047.9904648476886,190.55980613288924,503.5217110137545,3151.5569743376836,144.37127259902886,2264.870617820092,7489.950642581667,1793.8889728721806
241,0.95,241,1582.1947105862043,4557.425318839062,1157.9014661016013,216.2718187329376,588.0323756220378,3463.0344380931274,170.3910232561709,2505.8211084896607,8234.565948841599,1974.2790633034697
242,0.05,242,1071.422117840647,3246.09563178565,812.86055180852,137.13388657392315,350.49094366272965,2414.787460857593,95.09320277127941,1684.1191225930856,5615.309396038056,1362.5880164856728
242,0.25,242,1196.1961215097285,3567.485320223861,902.5072539311818,156.67953248805935,406.0265765830323,2706.0416938048515,114.9304133262064,1900.8733424425493,6284.095809808805,1554.4017789102031
242,0.5,242,1272.2538883989503,3769.1343427406023,958.819226419339,168.5789082634508,441.2959652229394,2876.8137598033086,126.22842173469272,2027.6869370826046,6675.98935580186,1661.4434228966704
242,0.75,242,1350.251690041393,3975.760586488637,1017.7180937821428,180.66103225591408,479.26639472040523,3044.981819231073,137.87857503663434,2151.6267475325776,7059.267290505994,1764.4028893997486
242,0.95,242,1488.5062066375858,4327.048037726941,1121.0215355147768,202.33540260044813,551.5294503859167,3328.9509126999246,160.2839833329962,2359.644465234822,7691.788923793354,1940.6719354997551
243,0.05,243,1062.6012828793214,3191.401061791816,784.2651228311686,135.8216622878274,336.6933617403916,2345.2548889409163,93.54321815265723,1669.5708069540797,5711.685670862363,1325.4333994148867
243,0.25,243,1185.823556481647,3511.4416123206347,876.7057626358263,155.31088791806974,394.3794412667781,2646.0971956392705,113.75217495978603,1885.6983936534182,6351.315389359206,1521.9806893957818
243,0.5,243,1260.247513400859,3708.8560770715917,932.4819662887153,167.0920581681439,429.7050971588536,2818.377631804979,125.10388628641721,2011.4242736375984,6732.832698487598,1629.6959000078743
243,0.75,243,1334.8967535643517,3904.573953117148,987.616129365172,178.84227542881527,465.95743807407274,2980.8433443142917,136.57190599051265,2132.274191123028,7113.247340187368,1728.8632782231903
243,0.95,243,1463.2601435990257,4224.681148266628,1078.7792850428814,199.3702342206234,531.5901195626229,3239.860698698315,158.2048924766347,2330.2233996814202,7749.122811349663,1887.7335858474833
244,0.05,244,1066.9542178554307,3213.102457438707,793.9004687743218,136.41126779995287,341.20875475790297,2371.4103706595756,93.9698931833216,1676.4304977851734,5695.078665915354,1334.1717281643057
244,0.25,244,1190.042507240481,3531.854362303883,885.0543034981754,155.85526394067784,398.122947346473,2667.5864273993016,114.0703433508028,1891.8779337626215,6339.981240256371,1529.5185372475632
244,0.5,244,1264.7013397707742,3729.665150206427,940.7010990264238,167.6452978346841,433.35539721286693,2838.5536619656054,125.40243168098526,2017.5618473862128,6723.402503090734,1636.9543943844383
244,0.75,244,1340.1852190807067,3927.9423794971485,996.6582252157348,179.48070690600775,470.05321946394366,3002.108724209698,136.91271496119998,2139.124745020638,7104.497741783181,1736.7896120712294
244,0.95,244,1471.2807627045254,4256.4251405423975,1090.9534546661503,200.34295926942812,537.5842252248444,3267.9546766632116,158.73686895298903,2339.9073771139024,7740.345302626126,1899.1688274928117
245,0.05,245,939.1135214227951,2840.6915303930905,709.2936609908129,133.39970329772916,288.11706862625385,2298.5638566492626,98.73703178535467,1634.1734001436853,5690.70862080053,1478.1189857294646
