observations,subject_ids,AUDITORY,COGNITIVE,EMOTION,GUSTATORY,MEDIAL_WALL,MOTOR,OLFACTORY,SOMATOSENSORY,VISION,VISION_V1
0,0,0.4387200783712748,-0.1297496434128673,-0.1940321261349919,0.036254510700769516,0.0503874456341065,-0.12285707173424575,1.5515034232903193,0.03460244441348593,-0.33150598567685374,0.4945447401602003
1,1,-0.802263709930398,0.4905942227448365,-0.5656502456227591,1.6493639098429058,-0.647854717405641,1.1681479677274456,0.712824262642528,-0.6259430669453265,0.16687891713918146,0.5173120002776239
2,2,0.4855153724232685,-0.5950412891279645,0.5270120647257477,-1.1465706840613759,0.08315793102685835,-1.0032788561210295,-1.5719832704531764,0.8979901432344295,0.049496127250795816,-0.49871397380387256
3,3,1.3804199633681071,0.18925555192620264,0.7621328601801456,-1.3197189824280484,0.5841325513891568,1.5776055709953196,-0.4349714894179078,1.6149845424893243,1.5707210421836333,-0.11730914006368574
4,4,-0.7099863465087192,-0.6872468254862864,1.1150055803025412,-0.348401725286978,0.36879963688784934,-0.3345967897002873,-1.1261494299357218,0.5999789194292815,1.3712021318195997,-1.0940812924139645
5,5,-0.23353143547782063,0.16968560455899034,0.09447910987511927,-1.0863438661260283,-1.1648262100374482,-0.8602507465231671,-0.6416646246960725,0.5419053545520824,-0.5952490122447794,-0.3411757452221168
6,6,0.9238842286526026,-0.15023526108614235,-0.3731799392116825,0.08170111401342366,1.6798451947866262,0.782780857103817,-0.3833648014709314,0.7416249623630061,0.2575560973177527,0.33743306056984335
7,7,4.770827945730084,0.16525803071220097,-1.0303017984614757,-1.633441749140756,1.6319377833031115,-3.142166735227588,-1.4397454959440192,-1.1782807402957707,-0.5248736374487203,0.2617274696820297
8,8,-0.6290519214069321,-0.46601323373202413,-0.08768129268311667,0.8192084135180631,0.6830106195947643,0.026447126572520758,-1.1307469166407857,-0.1631748544454848,-1.3933379154917103,0.8560623878867067
9,9,-0.6192969428048936,-0.1153217840833868,0.013557913631042065,1.0805181854340782,-0.5178629501344811,-0.32156790715323674,-1.1864550537367744,-1.1913263991295986,-0.8478205958489924,1.2199511064347504
10,10,-1.2443029824196747,-0.506945912867758,-0.7123886306720186,2.023868545875147,-1.1573179082973817,-1.3418998466453123,1.058056334618524,-0.8569282020544129,0.8251010892875712,-2.3398625329338363
11,11,-1.0490642412137665,-0.440737223924656,1.6506614500207328,1.0553351923204464,-0.3872224939531923,-0.2803458884881562,0.6711883175824936,-0.14523278759322408,0.16969065613266296,-0.33207284336333565
12,12,0.7124590927750022,-0.09152905595405184,2.733159307220286,-0.4844212838709872,0.0966309242572044,-0.5136284194090291,-0.2500846494028158,1.1470091366143202,0.35307757895958564,0.8855425049308311
13,13,0.06066186623977288,-0.09896739587115864,-0.09811213031245343,-0.7888832187618653,0.12812964595085088,0.06109527602342279,-0.8412955508277008,-0.012689672713900913,-0.17206563513971498,0.43073167695432657
14,14,0.38197264229910205,-0.3692094805669308,0.292469963451055,-0.4376260233845573,0.16523023665522196,-0.774775105735437,0.5310465026714574,-0.1700373239160948,0.5425515699103243,0.2266025610981213
15,15,0.9691270766279045,-0.35898744353922746,1.3849291319492585,-0.6880391255910432,0.7562042417239768,2.0005204232264564,0.4725509404599137,0.16204492680675672,1.2902462029797004,-0.2834998688509193
16,16,-0.7908591783460761,-0.38707816847649823,0.8342779384998549,-0.0030601121213909145,0.3819646411165945,-1.216968977492583,1.3985025530066344,0.5297679026953486,-2.3093444286035614,-0.7450350932486862
17,17,1.3007461235673043,-0.37234992040390363,-0.3127635912086374,-1.0339495564291605,0.6110110896623842,1.0993859935217782,-0.045205157650293815,-0.44167652821870296,1.8273939246455457,0.4572893722782048
18,18,-0.6149409893870198,-0.6155644822332993,-0.5448374132276254,-1.5685475274512823,-0.6438047899095014,-1.3405305250374697,0.2419256457470569,-0.8091785910936912,-1.128445040372006,0.034796572685832736
19,19,-1.170455186797884,-0.8991464934383094,-0.7636898272489063,0.34829516055410986,-1.4930018113938883,-1.5132478672594742,0.09430483019752608,-2.9678098436213416,-1.0795301068342493,-0.40506771220699994
20,20,-0.42914273810145953,-0.20579705256255093,0.34167245620660175,-0.08603142741014128,0.1902807393286013,0.06901505900807187,-0.0026742545292895554,0.7513745450195038,0.2901481247459731,-0.5451008670400603
21,21,0.7645827819268096,0.026544479516656998,-1.601554350366021,-1.459296781557187,1.2703283743327314,1.6457415156545054,0.855355880843573,1.394393463013423,0.6704842066598677,0.520318590769499
22,22,-0.42784811986131793,-0.130370640725061,0.798713033577093,-0.22807982530413057,-1.2524291584151015,0.05491772266946379,0.6983482021233844,0.3735334940847021,-0.4277535907442863,0.4543702206837066
