observations,subject_ids,AUDITORY,COGNITIVE,EMOTION,GUSTATORY,MEDIAL_WALL,MOTOR,OLFACTORY,SOMATOSENSORY,VISION,VISION_V1
0,0,-1.0015161952753193,-0.24427447617368397,-0.4062117844498563,-1.0063022659861716,-0.6790569760747316,-0.4062000561064272,-1.152654539805477,-0.5542597990293037,-0.6359943595667985,-0.36719780685444725
1,1,-1.2259655532765141,1.1084701126237302,0.8843406690717881,-2.433517396576101,-0.7400904559637073,-0.02172190477099778,0.14560344741674142,0.17129650161317223,0.3585486704215355,0.4719482529299297
2,2,-0.5953626332796821,1.0904330929080857,1.000283788333681,-1.5670326943009638,-0.482044270342963,0.18248547040172491,-1.4473272300484843,-0.03788935807956095,0.40741893449917077,0.4867364063704125
3,3,-1.5651124822570721,0.9288284519817003,0.5398939693052047,-1.828139010816178,-0.7362419439226628,-0.7907302835136494,0.10037275770131598,-1.1854492193588175,-1.084668315639588,0.46677959063662877
4,4,-0.9133371926967162,0.9412355949785417,0.45457434985560585,-0.6862934790820421,-0.5844574738244477,0.6039339932198311,-0.6300666890625146,0.1808239258938391,-0.6311307709815528,-0.05464080873957444
5,5,-0.6942368767076106,0.8205288358029217,0.7248852938258721,-1.3779436931592302,-1.3344795117676196,-0.01976686962145635,-0.11593309142951613,0.03864919877205164,-0.054739633047336866,0.3634571814632741
6,6,-0.9845113772001282,0.8027810270841989,0.6516309607046735,-0.6466286279977267,-2.389628234525075,0.1285358107351633,0.08522744938716259,-0.0935028545122365,0.15364016406847458,0.37056813130744226
7,7,-12.48389426605898,0.6541287971735739,-0.06905794671323129,-2.742157355987205,-2.167096747549704,-5.276443207540662,-1.2986338868489133,-0.7743817554379966,-0.09414775939492159,0.2610294634814756
8,8,-1.0614382101259128,0.941922966992536,0.9513976935621176,-1.1005989090291017,-0.7597452757360443,0.5784240758887957,-0.6690344557443083,0.30827380461690934,-0.783886980577037,0.17897810953039084
9,9,-0.8665980045385334,0.9698078721727014,0.8678880106831932,-1.438098111122125,-0.621801944356774,0.4652289549641886,-0.7166300324156524,-0.4947104336865791,-0.1392384818031358,-0.26429609490527284
10,10,-1.9277539381078188,1.0086181686471491,0.7559564254815507,-3.30407144007566,-1.3024156088837164,-0.35520569642322153,-0.12167026248046531,-0.03419797189908902,0.00956457830520785,-2.3212350751663218
11,11,-1.3599988620150079,1.079491826124023,-0.3031332752591125,-1.336947826179077,-0.5441705283276738,0.612464436350934,0.18484566185455342,0.3701945374112747,0.3535583792911554,0.5272203150583352
12,12,-0.7438567268627662,1.1641103906618577,-2.7118824599159534,-0.7464015210967355,-0.4665727577211811,0.47795916787278303,0.19622419719322987,-0.3240206632469884,0.29788716056800935,0.19582566397806422
13,13,-1.009186864520636,-1.5033029700330862,-1.4132166084999818,-1.342182231286495,-0.6555889830015159,-1.0554426187479402,-1.2591320985504968,-1.0917096962982258,-1.0236288414907733,-0.8987834831151285
14,14,-0.5802568636292178,1.125701370859903,1.0322923900420093,-0.7150597690812105,-0.47656009344050787,0.3216704123006826,0.23295590923608472,0.37524604076795987,0.23045962084525717,0.5841227849476831
15,15,-0.9978388914836586,1.0049555493456004,0.009484839697811775,-0.9501295758449568,-0.9112674498650679,-1.469573056718016,0.26414299633063637,0.31068789906591077,-0.5737753710379785,0.4981468550381738
16,16,-1.2567045150662275,0.9882293248545677,0.6273735281245378,-0.5933791995796517,-0.5503735271166894,-0.24159175911014952,-0.5204340451058268,0.1859838842842776,-2.6295750572220675,0.24721436765181393
17,17,-1.3624841580068736,1.0029712703347944,0.9121478368184124,-1.332102599886372,-0.6980020336175817,-0.0037495502905233735,0.27073110711625514,0.22028953156621567,-1.4261587480780746,0.4540878845356371
18,18,-1.8689215427059205,-1.2034814334664432,-1.0552154613527507,-2.292057438822039,-0.7196022520596299,-1.9344648710366856,-0.15735949160869178,-1.575767547143717,-1.8600643449362262,-0.4324392947923852
19,19,-2.1569288726029185,-0.48435513653165957,-0.43005266677526777,-0.8730359332039149,-1.785634294514193,-1.484062937128137,0.11147135646295081,-5.630436737091911,-0.905964132542354,-0.09008180108925012
20,20,-0.6829684023249933,1.14012960552288,0.9767199308326826,-0.5950125222364078,-0.5030140245001534,0.6378481353780034,0.30591065009556584,0.049636116222909976,0.31087416442233406,0.4117787437414626
21,21,-0.7884152834244308,1.2119815510922116,-0.2743906574927213,-2.125510045861303,-1.6956078676689794,-0.7301605194749665,0.06632615684771226,-0.6844664705148542,0.13181296572326362,0.46961225848183696
22,22,-0.6766540638888257,1.1745593654156168,0.7341497805090293,-0.6317047103413235,-1.3828120370934678,0.6486409771841453,0.1689773437583857,0.2917201515597698,0.2643920127890196,0.4926719087488509
23,23,-1.4788721766802713,0.6916110639133878,0.07248763860638352,-1.093824268178324,-0.9965939662676211,-0.037881797215709945,-1.0025894680848437,-0.5126636083255751,-0.5141730278746484,0.2483575923551582
24,24,-0.6357047878443186,1.2264814219217466,0.8375638055365711,-0.859566770048818,-0.5277238919387804,-1.1718818685516903,0.21040207098570762,0.23698866330786128,0.38669250131500865,-2.2861523494250884
25,25,-1.0534391972586286,1.1926290739786143,1.0394647848545997,-0.5964839442150209,-0.5617629768654201,0.6408404697961789,-0.25020809622865775,0.3728949146626661,0.3515993251060099,-0.18012572998774568
26,26,-2.594626526148394,1.2284974660893542,0.26231487284568233,-1.3413753921630347,-1.1642784933724755,0.17478945838950066,0.27668695270200117,0.21119215667984115,-0.23080707374640097,-0.0369391336483349
27,27,-1.1864614717655861,1.1955106334278138,0.7331444502225897,-0.5942898282918582,-0.6089304400310855,0.46083147329927865,0.24484813407880235,0.36339563537751474,-1.186060740158372,-0.27388681011571325
28,28,-1.165588163636065,1.1238127714383603,-0.45053861215752455,-0.7827511584690565,-0.5309020680362517,0.6114440954532401,-0.9593015109452735,0.3160946104734572,-0.06191965478893202,-0.1439397416234538
29,29,-1.2082384959752974,1.1895036832306691,0.1634314534093333,-0.7387438823049521,-0.5289329358316026,0.6493426699485503,0.05851869556036027,0.17518460045174455,0.25052329019822883,0.2027374454077795
30,30,-1.1042759785850738,-0.6313556810320429,-0.11244240424196317,-0.7324627221638124,-1.967760918641242,-0.16096067643958456,-2.8097161854627335,-0.34047288584545665,-0.300269405183462,-0.09795777021656216
31,31,-0.5570785328208394,0.37948242912831176,-2.5108666737922074,-0.7309319900695462,-2.2483838748584715,0.0008777487742495094,-0.8790894427654199,-3.0209904788997806,-0.5870428161372649,0.6032782478389689
32,32,-1.52622081377578,1.0865355500157055,0.9025829234675697,-2.0239843302026803,-0.5236489261726229,0.6829077463808146,0.15531074837743986,-0.7853671820833408,0.3878926001296126,0.14669716024445334
33,33,-2.8499951743714718,-0.07531566119610872,0.13765037256927082,-1.7894193946766297,-0.6110566179999857,-1.2126170087054826,0.07220311103981825,-0.1273994805883345,-1.7860071748942092,-0.5203457664625055
34,34,-0.5995483065977611,1.2335435033002686,0.1607169465189937,-1.2064887779362568,-0.48402020031493487,0.030142539824399073,-0.15435007270149814,0.2583268126752811,-0.4303145369985246,0.3165375334866587
35,35,-0.5205718413851479,1.189089983057572,-0.8624670221652748,-1.4539143682275395,-2.003256850668166,-0.7969389826696789,0.2892251052335145,0.3477388041715668,-3.455826500737062,0.5241847140062821
36,36,-1.5925035467532656,1.102560398807635,0.9428765633409171,-0.7595970799385307,-0.5109935763492269,-0.1191923696263717,-1.1210773825156923,0.3084936357819017,0.28170995544782906,-0.2610862185761218
37,37,-1.018897712879569,1.1768256726363227,0.9729359353808373,-0.7535839371447497,-0.4650562260117701,0.10848483884092941,0.2295447203793567,-0.32754229505956545,0.1960135195035977,-0.6528670701900696
38,38,-0.529635773425869,1.0571535601038586,0.8750722444147092,-1.2944972981814786,-1.3719698964648406,-0.323755374678361,0.24859355278985626,0.2823257714144689,-0.11674945878818566,0.4426693149554972
39,39,-1.1616356898261622,-2.26956567674928,-0.1335822710342327,-0.9967834670430002,-2.7549135098208466,-0.2906050684026493,-0.6513776563884482,-0.9357977487797757,-1.289756702215437,-0.008740410448148772
40,40,-2.946878213145177,-1.1019124248950554,-0.07198408879697049,-2.2741732896293967,-2.164969385996463,-0.2547144585475314,-0.034104843225061576,-0.9997400818236843,-0.3332458665490097,-0.2574626455756319
41,41,-1.6228959353608987,0.949664355231803,0.8957086486445927,-1.3053350374283088,-0.6473339980688758,-0.7458605855969112,-0.5623773610415184,-0.245228777153784,-0.8422101981465979,0.5350109631720747
42,42,-1.024936937232455,-0.8649028872535964,-0.7496413509967328,-1.5835423626618286,-1.1313797122466511,-0.5600405647178499,-0.09247897948582195,-0.6547722383903087,-0.6081969011225898,-0.6609778319866519
43,43,-0.8582001372048996,-0.5361041041467407,-0.4533642272773637,-1.3388302223694655,-0.9334359526835868,-0.5291742405876838,-0.011697807888772949,-0.6848142025884298,-0.7178152371600497,-0.24503980722921348
44,44,-0.5061101060090226,1.0783716198396638,0.7891106095491551,-0.585167490612958,-1.0817225273524214,0.616697577335898,-1.0983846406997286,0.21829662439814745,0.17514102472822257,0.3968504885712383
